NAME,B06009_002E,B06009_003E,B06009_004E,B06009_005E,B06009_006E,state,county,tract
"Census Tract 3017.01, Cook County, Illinois",873.0,734.0,297.0,149.0,13.0,17,031,301701
"Census Tract 3018.02, Cook County, Illinois",933.0,278.0,140.0,33.0,43.0,17,031,301802
"Census Tract 3017.02, Cook County, Illinois",1324.0,676.0,217.0,89.0,0.0,17,031,301702
"Census Tract 3018.01, Cook County, Illinois",1492.0,525.0,275.0,28.0,3.0,17,031,301801
"Census Tract 3018.03, Cook County, Illinois",1490.0,789.0,357.0,60.0,22.0,17,031,301803
"Census Tract 4301.01, Cook County, Illinois",211.0,539.0,1086.0,258.0,224.0,17,031,430101
"Census Tract 4301.02, Cook County, Illinois",209.0,510.0,1028.0,525.0,186.0,17,031,430102
"Census Tract 4313.01, Cook County, Illinois",254.0,559.0,705.0,176.0,188.0,17,031,431301
"Census Tract 4313.02, Cook County, Illinois",462.0,624.0,571.0,250.0,75.0,17,031,431302
"Census Tract 4401.01, Cook County, Illinois",483.0,856.0,784.0,221.0,78.0,17,031,440101
"Census Tract 4401.02, Cook County, Illinois",262.0,802.0,711.0,272.0,78.0,17,031,440102
"Census Tract 4402.02, Cook County, Illinois",314.0,454.0,871.0,730.0,137.0,17,031,440202
"Census Tract 4603.01, Cook County, Illinois",617.0,319.0,515.0,139.0,73.0,17,031,460301
"Census Tract 4603.02, Cook County, Illinois",675.0,532.0,650.0,227.0,20.0,17,031,460302
"Census Tract 6914, Cook County, Illinois",313.0,663.0,627.0,312.0,128.0,17,031,691400
"Census Tract 6719, Cook County, Illinois",139.0,353.0,354.0,40.0,17.0,17,031,671900
"Census Tract 6814, Cook County, Illinois",537.0,601.0,591.0,33.0,9.0,17,031,681400
"Census Tract 6909, Cook County, Illinois",311.0,1112.0,1087.0,322.0,149.0,17,031,690900
"Census Tract 7105, Cook County, Illinois",549.0,747.0,891.0,232.0,199.0,17,031,710500
"Census Tract 7111, Cook County, Illinois",408.0,909.0,613.0,109.0,33.0,17,031,711100
"Census Tract 7112, Cook County, Illinois",454.0,1314.0,1166.0,285.0,259.0,17,031,711200
"Census Tract 7307, Cook County, Illinois",179.0,457.0,567.0,205.0,37.0,17,031,730700
"Census Tract 7704, Cook County, Illinois",375.0,1147.0,919.0,732.0,169.0,17,031,770400
"Census Tract 8023, Cook County, Illinois",58.0,474.0,565.0,1283.0,1155.0,17,031,802300
"Census Tract 8027.01, Cook County, Illinois",661.0,1181.0,1135.0,1132.0,502.0,17,031,802701
"Census Tract 8028.02, Cook County, Illinois",380.0,942.0,1308.0,1000.0,789.0,17,031,802802
"Census Tract 8095, Cook County, Illinois",96.0,184.0,392.0,841.0,1099.0,17,031,809500
"Census Tract 2909, Cook County, Illinois",533.0,481.0,721.0,144.0,64.0,17,031,290900
"Census Tract 3104, Cook County, Illinois",298.0,137.0,135.0,185.0,174.0,17,031,310400
"Census Tract 3106, Cook County, Illinois",1148.0,929.0,725.0,622.0,197.0,17,031,310600
"Census Tract 514, Cook County, Illinois",157.0,133.0,358.0,540.0,377.0,17,031,051400
"Census Tract 4610, Cook County, Illinois",548.0,328.0,316.0,86.0,35.0,17,031,461000
"Census Tract 4803, Cook County, Illinois",105.0,219.0,268.0,162.0,111.0,17,031,480300
"Census Tract 510, Cook County, Illinois",71.0,162.0,199.0,501.0,317.0,17,031,051000
"Census Tract 608, Cook County, Illinois",41.0,295.0,561.0,2037.0,1160.0,17,031,060800
"Census Tract 626, Cook County, Illinois",78.0,79.0,149.0,682.0,577.0,17,031,062600
"Census Tract 710, Cook County, Illinois",14.0,57.0,185.0,801.0,525.0,17,031,071000
"Census Tract 901, Cook County, Illinois",368.0,542.0,644.0,517.0,368.0,17,031,090100
"Census Tract 1506, Cook County, Illinois",241.0,1053.0,766.0,361.0,165.0,17,031,150600
"Census Tract 8151, Cook County, Illinois",627.0,804.0,578.0,396.0,159.0,17,031,815100
"Census Tract 8181, Cook County, Illinois",173.0,446.0,476.0,360.0,213.0,17,031,818100
"Census Tract 1611, Cook County, Illinois",110.0,241.0,188.0,580.0,306.0,17,031,161100
"Census Tract 1612, Cook County, Illinois",413.0,644.0,305.0,325.0,139.0,17,031,161200
"Census Tract 1702, Cook County, Illinois",748.0,948.0,733.0,377.0,248.0,17,031,170200
"Census Tract 2210, Cook County, Illinois",512.0,728.0,311.0,262.0,167.0,17,031,221000
"Census Tract 2302, Cook County, Illinois",432.0,295.0,265.0,116.0,70.0,17,031,230200
"Census Tract 2305, Cook County, Illinois",672.0,724.0,372.0,196.0,7.0,17,031,230500
"Census Tract 2412, Cook County, Illinois",273.0,65.0,220.0,440.0,255.0,17,031,241200
"Census Tract 2428, Cook County, Illinois",50.0,345.0,210.0,328.0,181.0,17,031,242800
"Census Tract 2432, Cook County, Illinois",246.0,128.0,248.0,635.0,343.0,17,031,243200
"Census Tract 2603, Cook County, Illinois",214.0,336.0,254.0,35.0,19.0,17,031,260300
"Census Tract 2604, Cook County, Illinois",352.0,284.0,151.0,0.0,4.0,17,031,260400
"Census Tract 2610, Cook County, Illinois",375.0,414.0,445.0,76.0,15.0,17,031,261000
"Census Tract 2705, Cook County, Illinois",290.0,339.0,283.0,40.0,50.0,17,031,270500
"Census Tract 2715, Cook County, Illinois",150.0,263.0,281.0,51.0,0.0,17,031,271500
"Census Tract 2306, Cook County, Illinois",1059.0,1325.0,882.0,441.0,59.0,17,031,230600
"Census Tract 2215, Cook County, Illinois",349.0,653.0,454.0,435.0,235.0,17,031,221500
"Census Tract 2301, Cook County, Illinois",217.0,253.0,291.0,191.0,86.0,17,031,230100
"Census Tract 2403, Cook County, Illinois",17.0,46.0,141.0,528.0,317.0,17,031,240300
"Census Tract 2413, Cook County, Illinois",81.0,196.0,139.0,643.0,327.0,17,031,241300
"Census Tract 2415, Cook County, Illinois",73.0,247.0,317.0,1204.0,536.0,17,031,241500
"Census Tract 2416, Cook County, Illinois",196.0,132.0,303.0,1335.0,621.0,17,031,241600
"Census Tract 303, Cook County, Illinois",371.0,378.0,621.0,435.0,343.0,17,031,030300
"Census Tract 312, Cook County, Illinois",812.0,1083.0,731.0,651.0,530.0,17,031,031200
"Census Tract 4109, Cook County, Illinois",125.0,143.0,286.0,694.0,959.0,17,031,410900
"Census Tract 4303, Cook County, Illinois",203.0,421.0,486.0,119.0,71.0,17,031,430300
"Census Tract 8260, Cook County, Illinois",395.0,652.0,790.0,102.0,48.0,17,031,826000
"Census Tract 8261, Cook County, Illinois",436.0,1197.0,1544.0,620.0,148.0,17,031,826100
"Census Tract 8263.04, Cook County, Illinois",206.0,479.0,999.0,195.0,88.0,17,031,826304
"Census Tract 2423, Cook County, Illinois",64.0,190.0,411.0,1069.0,802.0,17,031,242300
"Census Tract 6302, Cook County, Illinois",640.0,355.0,181.0,70.0,34.0,17,031,630200
"Census Tract 5807, Cook County, Illinois",1407.0,1095.0,634.0,133.0,45.0,17,031,580700
"Census Tract 5906, Cook County, Illinois",657.0,827.0,689.0,191.0,115.0,17,031,590600
"Census Tract 6007, Cook County, Illinois",417.0,600.0,377.0,126.0,52.0,17,031,600700
"Census Tract 6119, Cook County, Illinois",402.0,411.0,246.0,10.0,8.0,17,031,611900
"Census Tract 2222, Cook County, Illinois",23.0,51.0,117.0,795.0,465.0,17,031,222200
"Census Tract 2225, Cook County, Illinois",212.0,269.0,230.0,219.0,71.0,17,031,222500
"Census Tract 2228, Cook County, Illinois",190.0,200.0,109.0,67.0,44.0,17,031,222800
"Census Tract 2307, Cook County, Illinois",1043.0,959.0,723.0,212.0,74.0,17,031,230700
"Census Tract 2402, Cook County, Illinois",96.0,142.0,172.0,565.0,252.0,17,031,240200
"Census Tract 2414, Cook County, Illinois",362.0,132.0,301.0,1741.0,1299.0,17,031,241400
"Census Tract 2424, Cook County, Illinois",338.0,210.0,348.0,1006.0,525.0,17,031,242400
"Census Tract 2425, Cook County, Illinois",450.0,460.0,673.0,902.0,321.0,17,031,242500
"Census Tract 2426, Cook County, Illinois",732.0,728.0,920.0,1185.0,513.0,17,031,242600
"Census Tract 2427, Cook County, Illinois",192.0,258.0,316.0,266.0,126.0,17,031,242700
"Census Tract 8283, Cook County, Illinois",233.0,1199.0,942.0,231.0,88.0,17,031,828300
"Census Tract 7403, Cook County, Illinois",126.0,650.0,1199.0,647.0,294.0,17,031,740300
"Census Tract 5306, Cook County, Illinois",254.0,683.0,689.0,151.0,64.0,17,031,530600
"Census Tract 8046.07, Cook County, Illinois",192.0,1035.0,1558.0,1277.0,816.0,17,031,804607
"Census Tract 8052.01, Cook County, Illinois",236.0,655.0,823.0,611.0,384.0,17,031,805201
"Census Tract 8047.09, Cook County, Illinois",618.0,1151.0,1324.0,904.0,489.0,17,031,804709
"Census Tract 8050.01, Cook County, Illinois",234.0,589.0,851.0,1162.0,637.0,17,031,805001
"Census Tract 8051.10, Cook County, Illinois",139.0,604.0,857.0,1221.0,506.0,17,031,805110
"Census Tract 8052.02, Cook County, Illinois",166.0,519.0,704.0,831.0,599.0,17,031,805202
"Census Tract 8302.02, Cook County, Illinois",486.0,473.0,733.0,358.0,514.0,17,031,830202
"Census Tract 8284.02, Cook County, Illinois",252.0,804.0,899.0,570.0,275.0,17,031,828402
"Census Tract 8286.01, Cook County, Illinois",128.0,660.0,852.0,655.0,541.0,17,031,828601
"Census Tract 8300.03, Cook County, Illinois",290.0,1077.0,2012.0,811.0,796.0,17,031,830003
"Census Tract 8301, Cook County, Illinois",113.0,499.0,829.0,437.0,238.0,17,031,830100
"Census Tract 8303, Cook County, Illinois",217.0,648.0,1361.0,441.0,422.0,17,031,830300
"Census Tract 6403, Cook County, Illinois",883.0,1797.0,1378.0,595.0,224.0,17,031,640300
"Census Tract 6505, Cook County, Illinois",621.0,955.0,701.0,288.0,119.0,17,031,650500
"Census Tract 6704, Cook County, Illinois",278.0,367.0,407.0,40.0,28.0,17,031,670400
"Census Tract 6809, Cook County, Illinois",598.0,551.0,836.0,157.0,20.0,17,031,680900
"Census Tract 6811, Cook County, Illinois",602.0,676.0,604.0,22.0,43.0,17,031,681100
"Census Tract 6813, Cook County, Illinois",444.0,532.0,475.0,103.0,45.0,17,031,681300
"Census Tract 6904, Cook County, Illinois",366.0,708.0,1135.0,212.0,81.0,17,031,690400
"Census Tract 7002, Cook County, Illinois",1308.0,979.0,1125.0,453.0,90.0,17,031,700200
"Census Tract 7115, Cook County, Illinois",259.0,601.0,596.0,186.0,54.0,17,031,711500
"Census Tract 7306, Cook County, Illinois",352.0,882.0,828.0,260.0,171.0,17,031,730600
"Census Tract 7402, Cook County, Illinois",207.0,1120.0,1005.0,881.0,487.0,17,031,740200
"Census Tract 7501, Cook County, Illinois",320.0,1014.0,1162.0,314.0,130.0,17,031,750100
"Census Tract 8236.05, Cook County, Illinois",282.0,837.0,856.0,615.0,391.0,17,031,823605
"Census Tract 8238.03, Cook County, Illinois",633.0,1450.0,1870.0,591.0,516.0,17,031,823803
"Census Tract 8245.06, Cook County, Illinois",375.0,1775.0,1613.0,1342.0,644.0,17,031,824506
"Census Tract 8247.01, Cook County, Illinois",369.0,1059.0,820.0,325.0,120.0,17,031,824701
"Census Tract 8252, Cook County, Illinois",104.0,503.0,463.0,99.0,28.0,17,031,825200
"Census Tract 8258.01, Cook County, Illinois",270.0,626.0,1097.0,307.0,113.0,17,031,825801
"Census Tract 8277, Cook County, Illinois",143.0,710.0,596.0,170.0,71.0,17,031,827700
"Census Tract 8279.02, Cook County, Illinois",593.0,1118.0,1037.0,389.0,109.0,17,031,827902
"Census Tract 8281, Cook County, Illinois",283.0,968.0,1128.0,704.0,224.0,17,031,828100
"Census Tract 8286.02, Cook County, Illinois",133.0,430.0,950.0,779.0,608.0,17,031,828602
"Census Tract 8051.11, Cook County, Illinois",663.0,1563.0,1356.0,1047.0,500.0,17,031,805111
"Census Tract 8059.01, Cook County, Illinois",157.0,707.0,860.0,769.0,596.0,17,031,805901
"Census Tract 8345, Cook County, Illinois",136.0,198.0,205.0,97.0,101.0,17,031,834500
"Census Tract 8346, Cook County, Illinois",282.0,672.0,596.0,56.0,8.0,17,031,834600
"Census Tract 8347, Cook County, Illinois",411.0,398.0,263.0,59.0,37.0,17,031,834700
"Census Tract 8348, Cook County, Illinois",385.0,421.0,225.0,78.0,9.0,17,031,834800
"Census Tract 8349, Cook County, Illinois",356.0,483.0,459.0,121.0,24.0,17,031,834900
"Census Tract 8171.02, Cook County, Illinois",271.0,875.0,773.0,192.0,91.0,17,031,817102
"Census Tract 8116, Cook County, Illinois",945.0,1300.0,1183.0,562.0,274.0,17,031,811600
"Census Tract 8118, Cook County, Illinois",854.0,1266.0,1057.0,277.0,91.0,17,031,811800
"Census Tract 8144, Cook County, Illinois",1321.0,1619.0,1004.0,291.0,63.0,17,031,814400
"Census Tract 8157.02, Cook County, Illinois",241.0,758.0,688.0,1063.0,900.0,17,031,815702
"Census Tract 8158, Cook County, Illinois",137.0,195.0,281.0,300.0,213.0,17,031,815800
"Census Tract 8161, Cook County, Illinois",477.0,858.0,1356.0,1140.0,713.0,17,031,816100
"Census Tract 8163, Cook County, Illinois",1177.0,1070.0,843.0,288.0,51.0,17,031,816300
"Census Tract 8170, Cook County, Illinois",753.0,1046.0,1140.0,253.0,150.0,17,031,817000
"Census Tract 8185, Cook County, Illinois",377.0,1313.0,1219.0,958.0,581.0,17,031,818500
"Census Tract 8187, Cook County, Illinois",108.0,604.0,805.0,692.0,376.0,17,031,818700
"Census Tract 2001, Cook County, Illinois",867.0,716.0,831.0,276.0,148.0,17,031,200100
"Census Tract 1609, Cook County, Illinois",92.0,226.0,536.0,514.0,308.0,17,031,160900
"Census Tract 1709, Cook County, Illinois",212.0,495.0,263.0,194.0,72.0,17,031,170900
"Census Tract 2203, Cook County, Illinois",191.0,185.0,273.0,767.0,377.0,17,031,220300
"Census Tract 6301, Cook County, Illinois",253.0,220.0,86.0,33.0,0.0,17,031,630100
"Census Tract 6610, Cook County, Illinois",332.0,1270.0,1227.0,522.0,253.0,17,031,661000
"Census Tract 6702, Cook County, Illinois",139.0,266.0,186.0,6.0,0.0,17,031,670200
"Census Tract 104, Cook County, Illinois",78.0,339.0,360.0,762.0,892.0,17,031,010400
"Census Tract 3801, Cook County, Illinois",248.0,154.0,470.0,316.0,126.0,17,031,380100
"Census Tract 6718, Cook County, Illinois",293.0,323.0,101.0,44.0,13.0,17,031,671800
"Census Tract 6911, Cook County, Illinois",330.0,454.0,726.0,130.0,51.0,17,031,691100
"Census Tract 5303, Cook County, Illinois",446.0,839.0,1128.0,308.0,135.0,17,031,530300
"Census Tract 5609, Cook County, Illinois",420.0,1483.0,1111.0,570.0,342.0,17,031,560900
"Census Tract 5803, Cook County, Illinois",892.0,283.0,212.0,75.0,6.0,17,031,580300
"Census Tract 612, Cook County, Illinois",17.0,17.0,84.0,929.0,356.0,17,031,061200
"Census Tract 615, Cook County, Illinois",85.0,97.0,153.0,599.0,410.0,17,031,061500
"Census Tract 629, Cook County, Illinois",39.0,130.0,224.0,1369.0,1057.0,17,031,062900
"Census Tract 2107, Cook County, Illinois",611.0,889.0,460.0,655.0,380.0,17,031,210700
"Census Tract 2211, Cook County, Illinois",507.0,892.0,687.0,678.0,413.0,17,031,221100
"Census Tract 2212, Cook County, Illinois",406.0,411.0,410.0,570.0,344.0,17,031,221200
"Census Tract 630, Cook County, Illinois",37.0,90.0,173.0,1426.0,709.0,17,031,063000
"Census Tract 712, Cook County, Illinois",59.0,46.0,202.0,607.0,493.0,17,031,071200
"Census Tract 815, Cook County, Illinois",0.0,152.0,347.0,1781.0,1514.0,17,031,081500
"Census Tract 903, Cook County, Illinois",47.0,158.0,255.0,326.0,178.0,17,031,090300
"Census Tract 1303, Cook County, Illinois",463.0,619.0,1167.0,1022.0,534.0,17,031,130300
"Census Tract 1006, Cook County, Illinois",295.0,1379.0,1029.0,822.0,328.0,17,031,100600
"Census Tract 1104, Cook County, Illinois",445.0,1066.0,959.0,795.0,301.0,17,031,110400
"Census Tract 1202, Cook County, Illinois",133.0,730.0,707.0,898.0,731.0,17,031,120200
"Census Tract 1507, Cook County, Illinois",578.0,1105.0,909.0,335.0,208.0,17,031,150700
"Census Tract 1613, Cook County, Illinois",689.0,992.0,554.0,318.0,179.0,17,031,161300
"Census Tract 2104, Cook County, Illinois",534.0,584.0,442.0,253.0,122.0,17,031,210400
"Census Tract 2108, Cook County, Illinois",85.0,212.0,114.0,147.0,86.0,17,031,210800
"Census Tract 2216, Cook County, Illinois",67.0,206.0,348.0,882.0,669.0,17,031,221600
"Census Tract 8018, Cook County, Illinois",83.0,279.0,661.0,1472.0,1338.0,17,031,801800
"Census Tract 8029, Cook County, Illinois",93.0,665.0,790.0,1448.0,1142.0,17,031,802900
"Census Tract 8036.04, Cook County, Illinois",222.0,635.0,971.0,876.0,446.0,17,031,803604
"Census Tract 8038, Cook County, Illinois",210.0,798.0,949.0,801.0,512.0,17,031,803800
"Census Tract 8045.05, Cook County, Illinois",156.0,786.0,735.0,632.0,216.0,17,031,804505
"Census Tract 8047.01, Cook County, Illinois",333.0,1182.0,1283.0,866.0,864.0,17,031,804701
"Census Tract 8047.06, Cook County, Illinois",183.0,295.0,624.0,423.0,241.0,17,031,804706
"Census Tract 8240.05, Cook County, Illinois",171.0,986.0,1202.0,947.0,356.0,17,031,824005
"Census Tract 8355, Cook County, Illinois",296.0,356.0,320.0,99.0,56.0,17,031,835500
"Census Tract 8350, Cook County, Illinois",943.0,1033.0,834.0,183.0,65.0,17,031,835000
"Census Tract 8351, Cook County, Illinois",1339.0,945.0,628.0,148.0,35.0,17,031,835100
"Census Tract 8352, Cook County, Illinois",419.0,461.0,260.0,173.0,47.0,17,031,835200
"Census Tract 8356, Cook County, Illinois",118.0,236.0,172.0,16.0,59.0,17,031,835600
"Census Tract 8357, Cook County, Illinois",0.0,105.0,80.0,0.0,0.0,17,031,835700
"Census Tract 8358, Cook County, Illinois",136.0,229.0,235.0,157.0,221.0,17,031,835800
"Census Tract 8359, Cook County, Illinois",358.0,584.0,639.0,249.0,195.0,17,031,835900
"Census Tract 8360, Cook County, Illinois",146.0,305.0,563.0,318.0,234.0,17,031,836000
"Census Tract 8182, Cook County, Illinois",329.0,771.0,1293.0,589.0,446.0,17,031,818200
"Census Tract 8189, Cook County, Illinois",122.0,766.0,1139.0,719.0,503.0,17,031,818900
"Census Tract 2804, Cook County, Illinois",120.0,245.0,264.0,96.0,40.0,17,031,280400
"Census Tract 2922, Cook County, Illinois",396.0,434.0,593.0,133.0,67.0,17,031,292200
"Census Tract 3005, Cook County, Illinois",833.0,412.0,301.0,49.0,36.0,17,031,300500
"Census Tract 3006, Cook County, Illinois",987.0,410.0,400.0,158.0,39.0,17,031,300600
"Census Tract 4909.01, Cook County, Illinois",563.0,765.0,995.0,399.0,98.0,17,031,490901
"Census Tract 4909.02, Cook County, Illinois",436.0,841.0,1374.0,514.0,268.0,17,031,490902
"Census Tract 5305.02, Cook County, Illinois",60.0,370.0,363.0,132.0,66.0,17,031,530502
"Census Tract 1706, Cook County, Illinois",228.0,579.0,662.0,326.0,118.0,17,031,170600
"Census Tract 6009, Cook County, Illinois",484.0,665.0,553.0,428.0,255.0,17,031,600900
"Census Tract 6303, Cook County, Illinois",1301.0,1033.0,406.0,109.0,63.0,17,031,630300
"Census Tract 8287.02, Cook County, Illinois",456.0,1009.0,1260.0,489.0,274.0,17,031,828702
"Census Tract 8300.01, Cook County, Illinois",338.0,812.0,551.0,86.0,181.0,17,031,830001
"Census Tract 8195, Cook County, Illinois",161.0,630.0,490.0,550.0,432.0,17,031,819500
"Census Tract 4607, Cook County, Illinois",450.0,361.0,375.0,49.0,55.0,17,031,460700
"Census Tract 4910, Cook County, Illinois",644.0,945.0,1062.0,143.0,156.0,17,031,491000
"Census Tract 8219, Cook County, Illinois",243.0,1118.0,1061.0,609.0,462.0,17,031,821900
"Census Tract 8236.02, Cook County, Illinois",298.0,1295.0,1860.0,848.0,488.0,17,031,823602
"Census Tract 8241.08, Cook County, Illinois",383.0,1418.0,1697.0,1038.0,528.0,17,031,824108
"Census Tract 8188, Cook County, Illinois",161.0,980.0,1515.0,801.0,409.0,17,031,818800
"Census Tract 1911, Cook County, Illinois",1946.0,1202.0,598.0,225.0,43.0,17,031,191100
"Census Tract 2304, Cook County, Illinois",691.0,434.0,346.0,114.0,65.0,17,031,230400
"Census Tract 6204, Cook County, Illinois",1162.0,887.0,458.0,185.0,2.0,17,031,620400
"Census Tract 6113, Cook County, Illinois",624.0,584.0,157.0,74.0,31.0,17,031,611300
"Census Tract 6116, Cook County, Illinois",229.0,378.0,120.0,15.0,11.0,17,031,611600
"Census Tract 6203, Cook County, Illinois",1141.0,1552.0,1048.0,299.0,151.0,17,031,620300
"Census Tract 1201, Cook County, Illinois",43.0,258.0,564.0,990.0,786.0,17,031,120100
"Census Tract 1401, Cook County, Illinois",977.0,427.0,523.0,351.0,127.0,17,031,140100
"Census Tract 1508, Cook County, Illinois",1114.0,1039.0,825.0,518.0,274.0,17,031,150800
"Census Tract 1511, Cook County, Illinois",976.0,1220.0,852.0,417.0,194.0,17,031,151100
"Census Tract 1601, Cook County, Illinois",335.0,608.0,446.0,384.0,179.0,17,031,160100
"Census Tract 1604, Cook County, Illinois",921.0,710.0,925.0,736.0,356.0,17,031,160400
"Census Tract 1711, Cook County, Illinois",403.0,1275.0,670.0,410.0,243.0,17,031,171100
"Census Tract 1903, Cook County, Illinois",1061.0,1345.0,862.0,311.0,148.0,17,031,190300
"Census Tract 8241.15, Cook County, Illinois",264.0,810.0,808.0,540.0,433.0,17,031,824115
"Census Tract 8240.06, Cook County, Illinois",65.0,602.0,778.0,784.0,431.0,17,031,824006
"Census Tract 8241.13, Cook County, Illinois",312.0,1207.0,1286.0,1160.0,694.0,17,031,824113
"Census Tract 8241.14, Cook County, Illinois",152.0,536.0,704.0,1037.0,974.0,17,031,824114
"Census Tract 8241.16, Cook County, Illinois",379.0,918.0,1076.0,726.0,235.0,17,031,824116
"Census Tract 513, Cook County, Illinois",8.0,169.0,168.0,990.0,692.0,17,031,051300
"Census Tract 632, Cook County, Illinois",121.0,310.0,416.0,2267.0,1977.0,17,031,063200
"Census Tract 3108, Cook County, Illinois",1150.0,774.0,611.0,370.0,79.0,17,031,310800
"Census Tract 3302, Cook County, Illinois",337.0,138.0,563.0,768.0,973.0,17,031,330200
"Census Tract 3405, Cook County, Illinois",378.0,378.0,309.0,186.0,113.0,17,031,340500
"Census Tract 3515, Cook County, Illinois",3.0,55.0,54.0,63.0,58.0,17,031,351500
"Census Tract 3903, Cook County, Illinois",330.0,467.0,510.0,279.0,157.0,17,031,390300
"Census Tract 4008, Cook County, Illinois",340.0,449.0,495.0,118.0,26.0,17,031,400800
"Census Tract 4108, Cook County, Illinois",83.0,293.0,357.0,548.0,771.0,17,031,410800
"Census Tract 2431, Cook County, Illinois",368.0,231.0,259.0,613.0,360.0,17,031,243100
"Census Tract 2433, Cook County, Illinois",179.0,363.0,267.0,765.0,369.0,17,031,243300
"Census Tract 2503, Cook County, Illinois",836.0,1021.0,620.0,339.0,109.0,17,031,250300
"Census Tract 2515, Cook County, Illinois",618.0,1069.0,668.0,120.0,71.0,17,031,251500
"Census Tract 2519, Cook County, Illinois",858.0,1010.0,929.0,178.0,71.0,17,031,251900
"Census Tract 8211.01, Cook County, Illinois",661.0,1165.0,707.0,462.0,136.0,17,031,821101
"Census Tract 8202.02, Cook County, Illinois",602.0,726.0,730.0,292.0,171.0,17,031,820202
"Census Tract 3805, Cook County, Illinois",107.0,83.0,144.0,26.0,21.0,17,031,380500
"Census Tract 707, Cook County, Illinois",147.0,207.0,225.0,1025.0,973.0,17,031,070700
"Census Tract 711, Cook County, Illinois",2.0,75.0,80.0,737.0,777.0,17,031,071100
"Census Tract 714, Cook County, Illinois",161.0,267.0,336.0,1455.0,1331.0,17,031,071400
"Census Tract 3814, Cook County, Illinois",148.0,259.0,422.0,105.0,104.0,17,031,381400
"Census Tract 3818, Cook County, Illinois",139.0,205.0,277.0,79.0,105.0,17,031,381800
"Census Tract 3905, Cook County, Illinois",150.0,144.0,160.0,250.0,436.0,17,031,390500
"Census Tract 3907, Cook County, Illinois",131.0,218.0,847.0,1287.0,2040.0,17,031,390700
"Census Tract 4105, Cook County, Illinois",82.0,155.0,363.0,389.0,596.0,17,031,410500
"Census Tract 4112, Cook County, Illinois",36.0,52.0,54.0,250.0,818.0,17,031,411200
"Census Tract 4207, Cook County, Illinois",436.0,632.0,689.0,99.0,89.0,17,031,420700
"Census Tract 4503, Cook County, Illinois",308.0,699.0,1214.0,342.0,247.0,17,031,450300
"Census Tract 5003, Cook County, Illinois",325.0,265.0,276.0,151.0,172.0,17,031,500300
"Census Tract 5205, Cook County, Illinois",553.0,1090.0,799.0,455.0,197.0,17,031,520500
"Census Tract 5304, Cook County, Illinois",229.0,355.0,416.0,169.0,200.0,17,031,530400
"Census Tract 2504, Cook County, Illinois",755.0,1446.0,1522.0,242.0,48.0,17,031,250400
"Census Tract 2516, Cook County, Illinois",581.0,772.0,649.0,99.0,72.0,17,031,251600
"Census Tract 2518, Cook County, Illinois",920.0,1180.0,583.0,88.0,39.0,17,031,251800
"Census Tract 2609, Cook County, Illinois",273.0,489.0,272.0,18.0,0.0,17,031,260900
"Census Tract 2712, Cook County, Illinois",188.0,253.0,200.0,42.0,3.0,17,031,271200
"Census Tract 2838, Cook County, Illinois",318.0,295.0,551.0,767.0,513.0,17,031,283800
"Census Tract 5610, Cook County, Illinois",349.0,867.0,1245.0,581.0,433.0,17,031,561000
"Census Tract 6111, Cook County, Illinois",672.0,448.0,208.0,33.0,0.0,17,031,611100
"Census Tract 6114, Cook County, Illinois",1096.0,600.0,150.0,41.0,26.0,17,031,611400
"Census Tract 6305, Cook County, Illinois",2230.0,944.0,402.0,132.0,26.0,17,031,630500
"Census Tract 6401, Cook County, Illinois",213.0,215.0,257.0,118.0,20.0,17,031,640100
"Census Tract 6406, Cook County, Illinois",554.0,1022.0,945.0,324.0,195.0,17,031,640600
"Census Tract 6504, Cook County, Illinois",1829.0,1382.0,571.0,225.0,124.0,17,031,650400
"Census Tract 6605, Cook County, Illinois",1585.0,926.0,375.0,87.0,62.0,17,031,660500
"Census Tract 6611, Cook County, Illinois",941.0,1223.0,1113.0,302.0,78.0,17,031,661100
"Census Tract 6706, Cook County, Illinois",268.0,365.0,291.0,48.0,9.0,17,031,670600
"Census Tract 6905, Cook County, Illinois",87.0,135.0,141.0,115.0,23.0,17,031,690500
"Census Tract 6910, Cook County, Illinois",75.0,383.0,816.0,388.0,178.0,17,031,691000
"Census Tract 7104, Cook County, Illinois",537.0,1296.0,1345.0,334.0,247.0,17,031,710400
"Census Tract 7404, Cook County, Illinois",67.0,1006.0,1097.0,582.0,386.0,17,031,740400
"Census Tract 7708, Cook County, Illinois",724.0,1426.0,1252.0,720.0,179.0,17,031,770800
"Census Tract 8008, Cook County, Illinois",24.0,192.0,203.0,709.0,460.0,17,031,800800
"Census Tract 810, Cook County, Illinois",406.0,482.0,1284.0,1774.0,1502.0,17,031,081000
"Census Tract 304, Cook County, Illinois",259.0,308.0,375.0,636.0,318.0,17,031,030400
"Census Tract 2605, Cook County, Illinois",393.0,446.0,279.0,81.0,0.0,17,031,260500
"Census Tract 8203, Cook County, Illinois",782.0,913.0,823.0,370.0,128.0,17,031,820300
"Census Tract 8211.02, Cook County, Illinois",682.0,1095.0,597.0,259.0,94.0,17,031,821102
"Census Tract 8213, Cook County, Illinois",820.0,1036.0,1197.0,324.0,88.0,17,031,821300
"Census Tract 8051.07, Cook County, Illinois",767.0,1177.0,1523.0,1075.0,261.0,17,031,805107
