NAME,female,state,county,tract,population,period
"Census Tract 205, Cook County, Illinois",2864.0,17,31,20500,6004.0,2010-2014
"Census Tract 318, Cook County, Illinois",871.0,17,31,31800,1717.0,2010-2014
"Census Tract 321, Cook County, Illinois",3174.0,17,31,32100,6767.0,2010-2014
"Census Tract 401, Cook County, Illinois",1951.0,17,31,40100,3998.0,2010-2014
"Census Tract 503, Cook County, Illinois",1209.0,17,31,50300,2566.0,2010-2014
"Census Tract 512, Cook County, Illinois",796.0,17,31,51200,1562.0,2010-2014
"Census Tract 618, Cook County, Illinois",532.0,17,31,61800,1130.0,2010-2014
"Census Tract 623, Cook County, Illinois",783.0,17,31,62300,1716.0,2010-2014
"Census Tract 704, Cook County, Illinois",1412.0,17,31,70400,3440.0,2010-2014
"Census Tract 706, Cook County, Illinois",1573.0,17,31,70600,3083.0,2010-2014
"Census Tract 713, Cook County, Illinois",1754.0,17,31,71300,3414.0,2010-2014
"Census Tract 803, Cook County, Illinois",2261.0,17,31,80300,4480.0,2010-2014
"Census Tract 816, Cook County, Illinois",1625.0,17,31,81600,3177.0,2010-2014
"Census Tract 818, Cook County, Illinois",4076.0,17,31,81800,7488.0,2010-2014
"Census Tract 819, Cook County, Illinois",565.0,17,31,81900,1152.0,2010-2014
"Census Tract 8190, Cook County, Illinois",2509.0,17,31,819000,4595.0,2010-2014
"Census Tract 8193, Cook County, Illinois",1647.0,17,31,819300,3028.0,2010-2014
"Census Tract 8204, Cook County, Illinois",3075.0,17,31,820400,6164.0,2010-2014
"Census Tract 8208, Cook County, Illinois",2289.0,17,31,820800,4223.0,2010-2014
"Census Tract 1701, Cook County, Illinois",1053.0,17,31,170100,1871.0,2010-2014
"Census Tract 1707, Cook County, Illinois",1518.0,17,31,170700,2831.0,2010-2014
"Census Tract 1901, Cook County, Illinois",1314.0,17,31,190100,2720.0,2010-2014
"Census Tract 2205, Cook County, Illinois",1287.0,17,31,220500,2682.0,2010-2014
"Census Tract 2227, Cook County, Illinois",1312.0,17,31,222700,2660.0,2010-2014
"Census Tract 2312, Cook County, Illinois",2489.0,17,31,231200,5102.0,2010-2014
"Census Tract 2315, Cook County, Illinois",3540.0,17,31,231500,6965.0,2010-2014
"Census Tract 2405, Cook County, Illinois",1064.0,17,31,240500,2154.0,2010-2014
"Census Tract 2409, Cook County, Illinois",651.0,17,31,240900,1236.0,2010-2014
"Census Tract 2422, Cook County, Illinois",1996.0,17,31,242200,3875.0,2010-2014
"Census Tract 2435, Cook County, Illinois",1483.0,17,31,243500,3198.0,2010-2014
"Census Tract 2505, Cook County, Illinois",4229.0,17,31,250500,7663.0,2010-2014
"Census Tract 2510, Cook County, Illinois",751.0,17,31,251000,1284.0,2010-2014
"Census Tract 1909, Cook County, Illinois",972.0,17,31,190900,1864.0,2010-2014
"Census Tract 8036.08, Cook County, Illinois",4008.0,17,31,803608,7773.0,2010-2014
"Census Tract 8048.03, Cook County, Illinois",3003.0,17,31,804803,5805.0,2010-2014
"Census Tract 8051.06, Cook County, Illinois",1499.0,17,31,805106,2668.0,2010-2014
"Census Tract 8051.09, Cook County, Illinois",2147.0,17,31,805109,4322.0,2010-2014
"Census Tract 8050.02, Cook County, Illinois",3340.0,17,31,805002,6647.0,2010-2014
"Census Tract 8048.08, Cook County, Illinois",1222.0,17,31,804808,2555.0,2010-2014
"Census Tract 8049.02, Cook County, Illinois",2956.0,17,31,804902,5753.0,2010-2014
"Census Tract 8051.12, Cook County, Illinois",1446.0,17,31,805112,2947.0,2010-2014
"Census Tract 8055.02, Cook County, Illinois",2183.0,17,31,805502,3947.0,2010-2014
"Census Tract 8058.01, Cook County, Illinois",1292.0,17,31,805801,2385.0,2010-2014
"Census Tract 8067, Cook County, Illinois",2251.0,17,31,806700,4217.0,2010-2014
"Census Tract 8078, Cook County, Illinois",1441.0,17,31,807800,2755.0,2010-2014
"Census Tract 8090, Cook County, Illinois",2220.0,17,31,809000,4164.0,2010-2014
"Census Tract 8091, Cook County, Illinois",1722.0,17,31,809100,3345.0,2010-2014
"Census Tract 8103.02, Cook County, Illinois",1789.0,17,31,810302,3260.0,2010-2014
"Census Tract 8105.02, Cook County, Illinois",2503.0,17,31,810502,5064.0,2010-2014
"Census Tract 8107.01, Cook County, Illinois",2732.0,17,31,810701,5046.0,2010-2014
"Census Tract 8108, Cook County, Illinois",2989.0,17,31,810800,5515.0,2010-2014
"Census Tract 8114.02, Cook County, Illinois",2203.0,17,31,811402,4439.0,2010-2014
"Census Tract 8115, Cook County, Illinois",3152.0,17,31,811500,5983.0,2010-2014
"Census Tract 8119, Cook County, Illinois",3075.0,17,31,811900,5935.0,2010-2014
"Census Tract 1910, Cook County, Illinois",1465.0,17,31,191000,2901.0,2010-2014
"Census Tract 8056, Cook County, Illinois",2219.0,17,31,805600,4679.0,2010-2014
"Census Tract 8060.04, Cook County, Illinois",4040.0,17,31,806004,7671.0,2010-2014
"Census Tract 8072, Cook County, Illinois",3010.0,17,31,807200,5836.0,2010-2014
"Census Tract 8075, Cook County, Illinois",1854.0,17,31,807500,3437.0,2010-2014
"Census Tract 8173, Cook County, Illinois",1293.0,17,31,817300,2377.0,2010-2014
"Census Tract 8191, Cook County, Illinois",1989.0,17,31,819100,4358.0,2010-2014
"Census Tract 8196, Cook County, Illinois",2016.0,17,31,819600,3849.0,2010-2014
"Census Tract 8278.04, Cook County, Illinois",1616.0,17,31,827804,3089.0,2010-2014
"Census Tract 8275, Cook County, Illinois",2785.0,17,31,827500,5368.0,2010-2014
"Census Tract 8278.01, Cook County, Illinois",2583.0,17,31,827801,4752.0,2010-2014
"Census Tract 8285.06, Cook County, Illinois",5171.0,17,31,828506,9252.0,2010-2014
"Census Tract 8291, Cook County, Illinois",1955.0,17,31,829100,3793.0,2010-2014
"Census Tract 8295, Cook County, Illinois",2071.0,17,31,829500,4154.0,2010-2014
"Census Tract 8300.04, Cook County, Illinois",3777.0,17,31,830004,7108.0,2010-2014
"Census Tract 8300.05, Cook County, Illinois",2250.0,17,31,830005,4192.0,2010-2014
"Census Tract 8300.06, Cook County, Illinois",1049.0,17,31,830006,2263.0,2010-2014
"Census Tract 8302.01, Cook County, Illinois",3386.0,17,31,830201,5967.0,2010-2014
"Census Tract 8366, Cook County, Illinois",1338.0,17,31,836600,2426.0,2010-2014
"Census Tract 8363, Cook County, Illinois",866.0,17,31,836300,1583.0,2010-2014
"Census Tract 8364, Cook County, Illinois",1896.0,17,31,836400,3209.0,2010-2014
"Census Tract 8365, Cook County, Illinois",1137.0,17,31,836500,1648.0,2010-2014
"Census Tract 8367, Cook County, Illinois",1529.0,17,31,836700,2598.0,2010-2014
"Census Tract 8368, Cook County, Illinois",1292.0,17,31,836800,2261.0,2010-2014
"Census Tract 8369, Cook County, Illinois",877.0,17,31,836900,1553.0,2010-2014
"Census Tract 8370, Cook County, Illinois",1411.0,17,31,837000,2457.0,2010-2014
"Census Tract 8371, Cook County, Illinois",1096.0,17,31,837100,1939.0,2010-2014
"Census Tract 8373, Cook County, Illinois",1034.0,17,31,837300,2158.0,2010-2014
"Census Tract 8374, Cook County, Illinois",1006.0,17,31,837400,2034.0,2010-2014
"Census Tract 8378, Cook County, Illinois",1756.0,17,31,837800,3418.0,2010-2014
"Census Tract 8037.02, Cook County, Illinois",2853.0,17,31,803702,5952.0,2010-2014
"Census Tract 8041.08, Cook County, Illinois",1696.0,17,31,804108,3815.0,2010-2014
"Census Tract 8041.09, Cook County, Illinois",1640.0,17,31,804109,2992.0,2010-2014
"Census Tract 8043.08, Cook County, Illinois",2571.0,17,31,804308,5157.0,2010-2014
"Census Tract 8043.09, Cook County, Illinois",1332.0,17,31,804309,2957.0,2010-2014
"Census Tract 8043.10, Cook County, Illinois",4286.0,17,31,804310,9358.0,2010-2014
"Census Tract 8043.11, Cook County, Illinois",3901.0,17,31,804311,8507.0,2010-2014
"Census Tract 8044.03, Cook County, Illinois",3477.0,17,31,804403,6834.0,2010-2014
"Census Tract 8044.04, Cook County, Illinois",2791.0,17,31,804404,5326.0,2010-2014
"Census Tract 8044.05, Cook County, Illinois",1672.0,17,31,804405,3376.0,2010-2014
"Census Tract 3504, Cook County, Illinois",896.0,17,31,350400,1379.0,2010-2014
"Census Tract 3206, Cook County, Illinois",2320.0,17,31,320600,4451.0,2010-2014
"Census Tract 8048.10, Cook County, Illinois",3790.0,17,31,804810,7017.0,2010-2014
"Census Tract 8049.01, Cook County, Illinois",3330.0,17,31,804901,6334.0,2010-2014
"Census Tract 8053.01, Cook County, Illinois",1742.0,17,31,805301,3236.0,2010-2014
"Census Tract 8053.02, Cook County, Illinois",1871.0,17,31,805302,3519.0,2010-2014
"Census Tract 8054.02, Cook County, Illinois",2455.0,17,31,805402,4790.0,2010-2014
"Census Tract 8063, Cook County, Illinois",2363.0,17,31,806300,4843.0,2010-2014
"Census Tract 8071, Cook County, Illinois",1784.0,17,31,807100,3652.0,2010-2014
"Census Tract 8082, Cook County, Illinois",2860.0,17,31,808200,5600.0,2010-2014
"Census Tract 8085, Cook County, Illinois",1973.0,17,31,808500,4072.0,2010-2014
"Census Tract 8129, Cook County, Illinois",2620.0,17,31,812900,5037.0,2010-2014
"Census Tract 8131, Cook County, Illinois",2573.0,17,31,813100,4799.0,2010-2014
"Census Tract 8132, Cook County, Illinois",2370.0,17,31,813200,4545.0,2010-2014
"Census Tract 8134, Cook County, Illinois",3776.0,17,31,813400,7914.0,2010-2014
"Census Tract 8141, Cook County, Illinois",2224.0,17,31,814100,4306.0,2010-2014
"Census Tract 2916, Cook County, Illinois",459.0,17,31,291600,804.0,2010-2014
"Census Tract 2924, Cook County, Illinois",1142.0,17,31,292400,2124.0,2010-2014
"Census Tract 3011, Cook County, Illinois",1600.0,17,31,301100,3182.0,2010-2014
"Census Tract 3016, Cook County, Illinois",2267.0,17,31,301600,4513.0,2010-2014
"Census Tract 8059.02, Cook County, Illinois",3513.0,17,31,805902,6448.0,2010-2014
"Census Tract 8061.02, Cook County, Illinois",2115.0,17,31,806102,4140.0,2010-2014
"Census Tract 8069, Cook County, Illinois",2721.0,17,31,806900,4685.0,2010-2014
"Census Tract 8084, Cook County, Illinois",2382.0,17,31,808400,4387.0,2010-2014
"Census Tract 8086, Cook County, Illinois",1093.0,17,31,808600,2060.0,2010-2014
"Census Tract 3105, Cook County, Illinois",895.0,17,31,310500,1722.0,2010-2014
"Census Tract 3109, Cook County, Illinois",2535.0,17,31,310900,5065.0,2010-2014
"Census Tract 8077, Cook County, Illinois",3509.0,17,31,807700,6239.0,2010-2014
"Census Tract 3904, Cook County, Illinois",1226.0,17,31,390400,2524.0,2010-2014
"Census Tract 4201, Cook County, Illinois",762.0,17,31,420100,1224.0,2010-2014
"Census Tract 4204, Cook County, Illinois",657.0,17,31,420400,1216.0,2010-2014
"Census Tract 4312, Cook County, Illinois",1677.0,17,31,431200,3291.0,2010-2014
"Census Tract 4605, Cook County, Illinois",2895.0,17,31,460500,4798.0,2010-2014
"Census Tract 4802, Cook County, Illinois",703.0,17,31,480200,1157.0,2010-2014
"Census Tract 4905, Cook County, Illinois",1294.0,17,31,490500,2340.0,2010-2014
"Census Tract 4906, Cook County, Illinois",762.0,17,31,490600,1452.0,2010-2014
"Census Tract 4908, Cook County, Illinois",2236.0,17,31,490800,3769.0,2010-2014
"Census Tract 5002, Cook County, Illinois",1333.0,17,31,500200,2091.0,2010-2014
"Census Tract 5103, Cook County, Illinois",3402.0,17,31,510300,6037.0,2010-2014
"Census Tract 5203, Cook County, Illinois",2971.0,17,31,520300,6116.0,2010-2014
"Census Tract 8148, Cook County, Illinois",3111.0,17,31,814800,5911.0,2010-2014
"Census Tract 8149, Cook County, Illinois",3689.0,17,31,814900,6711.0,2010-2014
"Census Tract 8153, Cook County, Illinois",1840.0,17,31,815300,3845.0,2010-2014
"Census Tract 8156, Cook County, Illinois",2743.0,17,31,815600,5120.0,2010-2014
"Census Tract 8183, Cook County, Illinois",3384.0,17,31,818300,6327.0,2010-2014
"Census Tract 8192, Cook County, Illinois",3082.0,17,31,819200,6383.0,2010-2014
"Census Tract 1406.01, Cook County, Illinois",1317.0,17,31,140601,2969.0,2010-2014
"Census Tract 1407.01, Cook County, Illinois",1223.0,17,31,140701,2385.0,2010-2014
"Census Tract 1407.02, Cook County, Illinois",3093.0,17,31,140702,6252.0,2010-2014
"Census Tract 1504.01, Cook County, Illinois",2669.0,17,31,150401,4805.0,2010-2014
"Census Tract 1504.02, Cook County, Illinois",1826.0,17,31,150402,3695.0,2010-2014
"Census Tract 1505.01, Cook County, Illinois",1873.0,17,31,150501,3743.0,2010-2014
"Census Tract 1505.02, Cook County, Illinois",2143.0,17,31,150502,4290.0,2010-2014
"Census Tract 1510.01, Cook County, Illinois",1250.0,17,31,151001,2538.0,2010-2014
"Census Tract 1510.02, Cook County, Illinois",2545.0,17,31,151002,4685.0,2010-2014
"Census Tract 1605.02, Cook County, Illinois",2106.0,17,31,160502,4568.0,2010-2014
"Census Tract 1606.01, Cook County, Illinois",1947.0,17,31,160601,3999.0,2010-2014
"Census Tract 1606.02, Cook County, Illinois",2217.0,17,31,160602,3983.0,2010-2014
"Census Tract 1605.01, Cook County, Illinois",2315.0,17,31,160501,4498.0,2010-2014
"Census Tract 1906.01, Cook County, Illinois",2659.0,17,31,190601,4777.0,2010-2014
"Census Tract 1904.01, Cook County, Illinois",2175.0,17,31,190401,4183.0,2010-2014
"Census Tract 5603, Cook County, Illinois",1629.0,17,31,560300,3174.0,2010-2014
"Census Tract 4804, Cook County, Illinois",3455.0,17,31,480400,6106.0,2010-2014
"Census Tract 5202, Cook County, Illinois",2001.0,17,31,520200,3987.0,2010-2014
"Census Tract 5206, Cook County, Illinois",1683.0,17,31,520600,3010.0,2010-2014
"Census Tract 5608, Cook County, Illinois",3023.0,17,31,560800,5937.0,2010-2014
"Census Tract 5802, Cook County, Illinois",1521.0,17,31,580200,3382.0,2010-2014
"Census Tract 5804, Cook County, Illinois",2020.0,17,31,580400,4051.0,2010-2014
"Census Tract 5907, Cook County, Illinois",1697.0,17,31,590700,3234.0,2010-2014
"Census Tract 6104, Cook County, Illinois",857.0,17,31,610400,1897.0,2010-2014
"Census Tract 6108, Cook County, Illinois",797.0,17,31,610800,1549.0,2010-2014
"Census Tract 6120, Cook County, Illinois",849.0,17,31,612000,1586.0,2010-2014
"Census Tract 6121, Cook County, Illinois",585.0,17,31,612100,1068.0,2010-2014
"Census Tract 6405, Cook County, Illinois",1642.0,17,31,640500,3183.0,2010-2014
"Census Tract 8009, Cook County, Illinois",2216.0,17,31,800900,4583.0,2010-2014
"Census Tract 314, Cook County, Illinois",2772.0,17,31,31400,5260.0,2010-2014
"Census Tract 406, Cook County, Illinois",1455.0,17,31,40600,2684.0,2010-2014
"Census Tract 8176, Cook County, Illinois",1986.0,17,31,817600,3874.0,2010-2014
"Census Tract 8184.02, Cook County, Illinois",1671.0,17,31,818402,3085.0,2010-2014
"Census Tract 8024.04, Cook County, Illinois",4230.0,17,31,802404,7385.0,2010-2014
"Census Tract 8079, Cook County, Illinois",2156.0,17,31,807900,4074.0,2010-2014
"Census Tract 8024.03, Cook County, Illinois",837.0,17,31,802403,1457.0,2010-2014
"Census Tract 8025.05, Cook County, Illinois",3323.0,17,31,802505,6888.0,2010-2014
"Census Tract 8025.06, Cook County, Illinois",1359.0,17,31,802506,2904.0,2010-2014
"Census Tract 8026.07, Cook County, Illinois",692.0,17,31,802607,1329.0,2010-2014
"Census Tract 8026.08, Cook County, Illinois",3370.0,17,31,802608,6465.0,2010-2014
"Census Tract 8026.09, Cook County, Illinois",3326.0,17,31,802609,6477.0,2010-2014
"Census Tract 8026.10, Cook County, Illinois",859.0,17,31,802610,1614.0,2010-2014
"Census Tract 8030.12, Cook County, Illinois",1254.0,17,31,803012,2319.0,2010-2014
"Census Tract 8030.13, Cook County, Illinois",2749.0,17,31,803013,5269.0,2010-2014
"Census Tract 8030.14, Cook County, Illinois",1694.0,17,31,803014,3296.0,2010-2014
"Census Tract 8030.15, Cook County, Illinois",2259.0,17,31,803015,4535.0,2010-2014
"Census Tract 8030.16, Cook County, Illinois",1226.0,17,31,803016,2361.0,2010-2014
"Census Tract 8030.17, Cook County, Illinois",2832.0,17,31,803017,5504.0,2010-2014
"Census Tract 8036.11, Cook County, Illinois",3073.0,17,31,803611,5881.0,2010-2014
"Census Tract 8036.12, Cook County, Illinois",1604.0,17,31,803612,3606.0,2010-2014
"Census Tract 8037.01, Cook County, Illinois",1382.0,17,31,803701,2658.0,2010-2014
"Census Tract 8382, Cook County, Illinois",813.0,17,31,838200,1866.0,2010-2014
"Census Tract 8383, Cook County, Illinois",769.0,17,31,838300,1506.0,2010-2014
"Census Tract 8386, Cook County, Illinois",725.0,17,31,838600,1404.0,2010-2014
"Census Tract 8380, Cook County, Illinois",1360.0,17,31,838000,2861.0,2010-2014
"Census Tract 8381, Cook County, Illinois",905.0,17,31,838100,1837.0,2010-2014
"Census Tract 8387, Cook County, Illinois",2790.0,17,31,838700,4891.0,2010-2014
"Census Tract 8388, Cook County, Illinois",1763.0,17,31,838800,3232.0,2010-2014
"Census Tract 8390, Cook County, Illinois",4302.0,17,31,839000,7868.0,2010-2014
"Census Tract 8391, Cook County, Illinois",2355.0,17,31,839100,5266.0,2010-2014
"Census Tract 8392, Cook County, Illinois",1195.0,17,31,839200,2191.0,2010-2014
"Census Tract 8395, Cook County, Illinois",782.0,17,31,839500,1379.0,2010-2014
"Census Tract 8396, Cook County, Illinois",993.0,17,31,839600,1831.0,2010-2014
"Census Tract 8397, Cook County, Illinois",2376.0,17,31,839700,4794.0,2010-2014
"Census Tract 8398, Cook County, Illinois",1410.0,17,31,839800,2653.0,2010-2014
"Census Tract 8399, Cook County, Illinois",1902.0,17,31,839900,3807.0,2010-2014
"Census Tract 8400, Cook County, Illinois",1411.0,17,31,840000,2650.0,2010-2014
"Census Tract 8401, Cook County, Illinois",1225.0,17,31,840100,2346.0,2010-2014
"Census Tract 8402, Cook County, Illinois",1336.0,17,31,840200,2589.0,2010-2014
"Census Tract 8403, Cook County, Illinois",1913.0,17,31,840300,4147.0,2010-2014
"Census Tract 8404, Cook County, Illinois",1543.0,17,31,840400,3272.0,2010-2014
"Census Tract 8407, Cook County, Illinois",1984.0,17,31,840700,4070.0,2010-2014
"Census Tract 8408, Cook County, Illinois",1829.0,17,31,840800,3419.0,2010-2014
"Census Tract 8410, Cook County, Illinois",426.0,17,31,841000,683.0,2010-2014
"Census Tract 1302, Cook County, Illinois",810.0,17,31,130200,1598.0,2010-2014
"Census Tract 2003, Cook County, Illinois",1225.0,17,31,200300,2401.0,2010-2014
"Census Tract 1101, Cook County, Illinois",3085.0,17,31,110100,5923.0,2010-2014
"Census Tract 1102, Cook County, Illinois",1442.0,17,31,110200,3017.0,2010-2014
"Census Tract 8030.05, Cook County, Illinois",1479.0,17,31,803005,2744.0,2010-2014
"Census Tract 8033, Cook County, Illinois",3004.0,17,31,803300,5729.0,2010-2014
"Census Tract 8036.05, Cook County, Illinois",3693.0,17,31,803605,7462.0,2010-2014
"Census Tract 2718, Cook County, Illinois",665.0,17,31,271800,1230.0,2010-2014
"Census Tract 2808, Cook County, Illinois",408.0,17,31,280800,850.0,2010-2014
"Census Tract 2809, Cook County, Illinois",451.0,17,31,280900,790.0,2010-2014
"Census Tract 2819, Cook County, Illinois",2348.0,17,31,281900,4820.0,2010-2014
"Census Tract 2912, Cook County, Illinois",1463.0,17,31,291200,2368.0,2010-2014
"Census Tract 8039.02, Cook County, Illinois",1771.0,17,31,803902,3710.0,2010-2014
"Census Tract 8145, Cook County, Illinois",2661.0,17,31,814500,5079.0,2010-2014
"Census Tract 8044.06, Cook County, Illinois",3264.0,17,31,804406,6194.0,2010-2014
"Census Tract 8045.06, Cook County, Illinois",2629.0,17,31,804506,4988.0,2010-2014
"Census Tract 8124, Cook County, Illinois",1788.0,17,31,812400,3550.0,2010-2014
"Census Tract 8157.01, Cook County, Illinois",1995.0,17,31,815701,3872.0,2010-2014
"Census Tract 8167, Cook County, Illinois",1377.0,17,31,816700,2832.0,2010-2014
"Census Tract 8266, Cook County, Illinois",3396.0,17,31,826600,6026.0,2010-2014
"Census Tract 8268, Cook County, Illinois",2281.0,17,31,826800,4767.0,2010-2014
"Census Tract 8269.02, Cook County, Illinois",553.0,17,31,826902,1090.0,2010-2014
"Census Tract 5102, Cook County, Illinois",1426.0,17,31,510200,2655.0,2010-2014
"Census Tract 5705, Cook County, Illinois",1209.0,17,31,570500,2554.0,2010-2014
