NAME,white,black,native,asian,hawaii_pacific,other,two_or_more,state,county,tract,population,period
"Census Tract 4904, Cook County, Illinois",0.0,954.0,0.0,18.0,0.0,0.0,0.0,17,31,490400,972.0,2010-2014
"Census Tract 8241.06, Cook County, Illinois",5988.0,251.0,0.0,539.0,0.0,1.0,370.0,17,31,824106,7149.0,2010-2014
"Census Tract 8068.02, Cook County, Illinois",1817.0,232.0,0.0,865.0,0.0,9.0,42.0,17,31,806802,2965.0,2010-2014
"Census Tract 8094, Cook County, Illinois",3665.0,253.0,12.0,1189.0,0.0,0.0,75.0,17,31,809400,5194.0,2010-2014
"Census Tract 6103, Cook County, Illinois",3518.0,311.0,3.0,251.0,0.0,1420.0,214.0,17,31,610300,5717.0,2010-2014
"Census Tract 6118, Cook County, Illinois",493.0,1229.0,0.0,0.0,0.0,640.0,81.0,17,31,611800,2443.0,2010-2014
"Census Tract 6812, Cook County, Illinois",0.0,2255.0,57.0,0.0,0.0,47.0,16.0,17,31,681200,2375.0,2010-2014
"Census Tract 7110, Cook County, Illinois",7.0,3396.0,0.0,7.0,11.0,0.0,24.0,17,31,711000,3445.0,2010-2014
"Census Tract 8006, Cook County, Illinois",2491.0,26.0,0.0,51.0,0.0,0.0,30.0,17,31,800600,2598.0,2010-2014
"Census Tract 8043.05, Cook County, Illinois",4725.0,259.0,79.0,304.0,8.0,2352.0,235.0,17,31,804305,7962.0,2010-2014
"Census Tract 8099, Cook County, Illinois",2571.0,90.0,0.0,301.0,0.0,0.0,47.0,17,31,809900,3009.0,2010-2014
"Census Tract 8117.02, Cook County, Illinois",3065.0,81.0,90.0,118.0,0.0,1083.0,216.0,17,31,811702,4653.0,2010-2014
"Census Tract 8160, Cook County, Illinois",2064.0,1150.0,0.0,111.0,0.0,27.0,44.0,17,31,816000,3396.0,2010-2014
"Census Tract 8194, Cook County, Illinois",4399.0,47.0,116.0,209.0,0.0,344.0,117.0,17,31,819400,5232.0,2010-2014
"Census Tract 2109, Cook County, Illinois",2501.0,200.0,0.0,134.0,0.0,376.0,12.0,17,31,210900,3223.0,2010-2014
"Census Tract 2602, Cook County, Illinois",28.0,1238.0,0.0,0.0,0.0,0.0,0.0,17,31,260200,1266.0,2010-2014
"Census Tract 8155, Cook County, Illinois",5635.0,14.0,27.0,43.0,0.0,2085.0,319.0,17,31,815500,8123.0,2010-2014
"Census Tract 8180, Cook County, Illinois",2123.0,1952.0,35.0,84.0,0.0,171.0,86.0,17,31,818000,4451.0,2010-2014
"Census Tract 8229, Cook County, Illinois",1781.0,95.0,0.0,23.0,0.0,75.0,0.0,17,31,822900,1974.0,2010-2014
"Census Tract 8239.04, Cook County, Illinois",3999.0,11.0,0.0,96.0,0.0,0.0,31.0,17,31,823904,4137.0,2010-2014
"Census Tract 8264.02, Cook County, Illinois",541.0,4452.0,9.0,0.0,0.0,62.0,144.0,17,31,826402,5208.0,2010-2014
"Census Tract 8294.01, Cook County, Illinois",21.0,1407.0,10.0,0.0,0.0,31.0,75.0,17,31,829401,1544.0,2010-2014
"Census Tract 7502, Cook County, Illinois",1229.0,1484.0,10.0,31.0,0.0,0.0,121.0,17,31,750200,2875.0,2010-2014
"Census Tract 7503, Cook County, Illinois",2329.0,210.0,0.0,0.0,0.0,118.0,0.0,17,31,750300,2657.0,2010-2014
"Census Tract 7504, Cook County, Illinois",2045.0,1056.0,0.0,18.0,0.0,9.0,59.0,17,31,750400,3187.0,2010-2014
"Census Tract 7705, Cook County, Illinois",1994.0,34.0,80.0,60.0,0.0,1753.0,152.0,17,31,770500,4073.0,2010-2014
"Census Tract 8004, Cook County, Illinois",3244.0,0.0,61.0,237.0,0.0,0.0,174.0,17,31,800400,3716.0,2010-2014
"Census Tract 8016.07, Cook County, Illinois",3931.0,113.0,0.0,1288.0,0.0,10.0,7.0,17,31,801607,5349.0,2010-2014
"Census Tract 102.01, Cook County, Illinois",3198.0,3545.0,16.0,148.0,0.0,41.0,135.0,17,31,10201,7083.0,2010-2014
"Census Tract 1904.02, Cook County, Illinois",2580.0,163.0,29.0,201.0,0.0,1483.0,186.0,17,31,190402,4642.0,2010-2014
"Census Tract 105.02, Cook County, Illinois",2123.0,595.0,0.0,638.0,0.0,246.0,88.0,17,31,10502,3690.0,2010-2014
"Census Tract 102.02, Cook County, Illinois",1099.0,839.0,6.0,248.0,18.0,208.0,84.0,17,31,10202,2502.0,2010-2014
"Census Tract 105.01, Cook County, Illinois",2330.0,1190.0,0.0,100.0,0.0,17.0,194.0,17,31,10501,3831.0,2010-2014
"Census Tract 105.03, Cook County, Illinois",1577.0,217.0,0.0,326.0,0.0,12.0,96.0,17,31,10503,2228.0,2010-2014
"Census Tract 107.01, Cook County, Illinois",2565.0,655.0,0.0,200.0,0.0,412.0,114.0,17,31,10701,3946.0,2010-2014
"Census Tract 107.02, Cook County, Illinois",2978.0,1077.0,0.0,244.0,0.0,724.0,251.0,17,31,10702,5274.0,2010-2014
"Census Tract 203.02, Cook County, Illinois",3039.0,543.0,0.0,781.0,0.0,245.0,43.0,17,31,20302,4651.0,2010-2014
"Census Tract 206.02, Cook County, Illinois",2024.0,342.0,0.0,1220.0,0.0,321.0,195.0,17,31,20602,4102.0,2010-2014
"Census Tract 207.01, Cook County, Illinois",1244.0,153.0,84.0,280.0,0.0,37.0,95.0,17,31,20701,1893.0,2010-2014
"Census Tract 203.01, Cook County, Illinois",4368.0,280.0,37.0,498.0,0.0,10.0,46.0,17,31,20301,5239.0,2010-2014
"Census Tract 206.01, Cook County, Illinois",4124.0,421.0,47.0,1501.0,0.0,297.0,307.0,17,31,20601,6697.0,2010-2014
"Census Tract 207.02, Cook County, Illinois",4725.0,248.0,18.0,2635.0,0.0,152.0,454.0,17,31,20702,8232.0,2010-2014
"Census Tract 208.01, Cook County, Illinois",2679.0,221.0,0.0,682.0,0.0,582.0,348.0,17,31,20801,4512.0,2010-2014
"Census Tract 208.02, Cook County, Illinois",2950.0,591.0,0.0,3793.0,0.0,512.0,96.0,17,31,20802,7942.0,2010-2014
"Census Tract 209.01, Cook County, Illinois",2430.0,1034.0,0.0,1215.0,0.0,244.0,90.0,17,31,20901,5013.0,2010-2014
"Census Tract 7004.01, Cook County, Illinois",1788.0,3312.0,0.0,6.0,0.0,971.0,184.0,17,31,700401,6261.0,2010-2014
"Census Tract 7004.02, Cook County, Illinois",626.0,2701.0,0.0,71.0,0.0,352.0,90.0,17,31,700402,3840.0,2010-2014
"Census Tract 7005.01, Cook County, Illinois",600.0,7063.0,0.0,17.0,0.0,65.0,126.0,17,31,700501,7871.0,2010-2014
"Census Tract 7005.02, Cook County, Illinois",110.0,2788.0,0.0,0.0,0.0,90.0,13.0,17,31,700502,3001.0,2010-2014
"Census Tract 7302.01, Cook County, Illinois",70.0,5510.0,183.0,1.0,0.0,40.0,20.0,17,31,730201,5824.0,2010-2014
"Census Tract 7302.02, Cook County, Illinois",125.0,3307.0,0.0,0.0,0.0,0.0,47.0,17,31,730202,3479.0,2010-2014
"Census Tract 7608.01, Cook County, Illinois",3364.0,73.0,25.0,570.0,0.0,223.0,144.0,17,31,760801,4399.0,2010-2014
"Census Tract 4903, Cook County, Illinois",18.0,2162.0,0.0,0.0,0.0,0.0,110.0,17,31,490300,2290.0,2010-2014
"Census Tract 4907, Cook County, Illinois",21.0,2846.0,0.0,9.0,0.0,0.0,12.0,17,31,490700,2888.0,2010-2014
"Census Tract 5001, Cook County, Illinois",41.0,3245.0,0.0,14.0,0.0,8.0,6.0,17,31,500100,3314.0,2010-2014
"Census Tract 5204, Cook County, Illinois",2533.0,173.0,21.0,0.0,0.0,867.0,141.0,17,31,520400,3735.0,2010-2014
"Census Tract 8209.02, Cook County, Illinois",3414.0,140.0,52.0,300.0,0.0,670.0,198.0,17,31,820902,4774.0,2010-2014
"Census Tract 8210.01, Cook County, Illinois",4563.0,77.0,0.0,158.0,0.0,390.0,99.0,17,31,821001,5287.0,2010-2014
"Census Tract 8210.02, Cook County, Illinois",5066.0,124.0,74.0,73.0,0.0,265.0,93.0,17,31,821002,5695.0,2010-2014
"Census Tract 8222, Cook County, Illinois",3329.0,25.0,13.0,15.0,0.0,290.0,114.0,17,31,822200,3786.0,2010-2014
"Census Tract 8225, Cook County, Illinois",3991.0,93.0,0.0,104.0,0.0,143.0,93.0,17,31,822500,4424.0,2010-2014
"Census Tract 8228.01, Cook County, Illinois",2819.0,98.0,0.0,57.0,0.0,233.0,266.0,17,31,822801,3473.0,2010-2014
"Census Tract 8232, Cook County, Illinois",4160.0,218.0,21.0,114.0,0.0,55.0,81.0,17,31,823200,4649.0,2010-2014
"Census Tract 8236.03, Cook County, Illinois",282.0,1142.0,0.0,0.0,0.0,937.0,23.0,17,31,823603,2384.0,2010-2014
"Census Tract 8237.05, Cook County, Illinois",4303.0,214.0,0.0,41.0,1.0,217.0,73.0,17,31,823705,4849.0,2010-2014
"Census Tract 8241.07, Cook County, Illinois",5972.0,342.0,0.0,68.0,0.0,217.0,18.0,17,31,824107,6617.0,2010-2014
"Census Tract 8243, Cook County, Illinois",290.0,4418.0,13.0,11.0,0.0,153.0,0.0,17,31,824300,4885.0,2010-2014
"Census Tract 8255.04, Cook County, Illinois",264.0,3440.0,0.0,21.0,0.0,14.0,41.0,17,31,825504,3780.0,2010-2014
"Census Tract 8257, Cook County, Illinois",1328.0,2666.0,0.0,88.0,0.0,116.0,27.0,17,31,825700,4225.0,2010-2014
"Census Tract 8258.03, Cook County, Illinois",846.0,3690.0,0.0,20.0,0.0,448.0,22.0,17,31,825803,5026.0,2010-2014
"Census Tract 8263.03, Cook County, Illinois",206.0,3932.0,0.0,51.0,0.0,0.0,71.0,17,31,826303,4260.0,2010-2014
"Census Tract 8273, Cook County, Illinois",272.0,2892.0,10.0,0.0,0.0,96.0,25.0,17,31,827300,3295.0,2010-2014
"Census Tract 8285.03, Cook County, Illinois",1445.0,3229.0,0.0,0.0,0.0,43.0,64.0,17,31,828503,4781.0,2010-2014
"Census Tract 6404, Cook County, Illinois",2483.0,0.0,6.0,36.0,0.0,854.0,274.0,17,31,640400,3653.0,2010-2014
"Census Tract 6604, Cook County, Illinois",1789.0,267.0,0.0,0.0,0.0,3919.0,0.0,17,31,660400,5975.0,2010-2014
"Census Tract 6608, Cook County, Illinois",445.0,3293.0,0.0,0.0,0.0,2726.0,53.0,17,31,660800,6517.0,2010-2014
"Census Tract 6713, Cook County, Illinois",1.0,2152.0,0.0,0.0,0.0,0.0,37.0,17,31,671300,2190.0,2010-2014
"Census Tract 8253.02, Cook County, Illinois",5027.0,267.0,0.0,48.0,0.0,199.0,84.0,17,31,825302,5625.0,2010-2014
"Census Tract 8265, Cook County, Illinois",368.0,5961.0,0.0,0.0,0.0,7.0,133.0,17,31,826500,6469.0,2010-2014
"Census Tract 8267, Cook County, Illinois",223.0,4853.0,0.0,0.0,0.0,0.0,128.0,17,31,826700,5204.0,2010-2014
"Census Tract 8271, Cook County, Illinois",75.0,2037.0,0.0,120.0,0.0,75.0,285.0,17,31,827100,2592.0,2010-2014
"Census Tract 8280, Cook County, Illinois",2845.0,1698.0,0.0,11.0,0.0,567.0,137.0,17,31,828000,5258.0,2010-2014
"Census Tract 8282.02, Cook County, Illinois",2433.0,1816.0,0.0,93.0,0.0,132.0,84.0,17,31,828202,4558.0,2010-2014
"Census Tract 8293.02, Cook County, Illinois",834.0,2373.0,0.0,0.0,0.0,705.0,55.0,17,31,829302,3967.0,2010-2014
"Census Tract 3009, Cook County, Illinois",2935.0,94.0,11.0,1.0,0.0,844.0,78.0,17,31,300900,3963.0,2010-2014
"Census Tract 3012, Cook County, Illinois",2077.0,268.0,135.0,57.0,0.0,960.0,21.0,17,31,301200,3518.0,2010-2014
"Census Tract 311, Cook County, Illinois",3162.0,241.0,7.0,292.0,0.0,325.0,109.0,17,31,31100,4136.0,2010-2014
"Census Tract 501, Cook County, Illinois",2177.0,43.0,0.0,107.0,0.0,30.0,49.0,17,31,50100,2406.0,2010-2014
"Census Tract 507, Cook County, Illinois",1661.0,15.0,0.0,41.0,0.0,14.0,22.0,17,31,50700,1753.0,2010-2014
"Census Tract 621, Cook County, Illinois",3033.0,22.0,0.0,226.0,0.0,47.0,44.0,17,31,62100,3372.0,2010-2014
"Census Tract 6201, Cook County, Illinois",2845.0,71.0,39.0,92.0,0.0,1640.0,78.0,17,31,620100,4765.0,2010-2014
"Census Tract 6308, Cook County, Illinois",3969.0,309.0,70.0,103.0,0.0,2911.0,94.0,17,31,630800,7456.0,2010-2014
"Census Tract 6407, Cook County, Illinois",2147.0,24.0,7.0,31.0,0.0,827.0,199.0,17,31,640700,3235.0,2010-2014
"Census Tract 8040, Cook County, Illinois",3868.0,41.0,0.0,213.0,0.0,309.0,56.0,17,31,804000,4487.0,2010-2014
"Census Tract 2420, Cook County, Illinois",3020.0,624.0,0.0,91.0,0.0,817.0,234.0,17,31,242000,4786.0,2010-2014
"Census Tract 2410, Cook County, Illinois",1098.0,644.0,0.0,0.0,0.0,268.0,26.0,17,31,241000,2036.0,2010-2014
"Census Tract 2411, Cook County, Illinois",2430.0,320.0,0.0,139.0,0.0,875.0,251.0,17,31,241100,4015.0,2010-2014
"Census Tract 2421, Cook County, Illinois",2690.0,103.0,11.0,75.0,0.0,324.0,108.0,17,31,242100,3311.0,2010-2014
"Census Tract 2506, Cook County, Illinois",96.0,4076.0,0.0,0.0,0.0,256.0,22.0,17,31,250600,4450.0,2010-2014
"Census Tract 2511, Cook County, Illinois",145.0,3764.0,0.0,19.0,0.0,350.0,68.0,17,31,251100,4346.0,2010-2014
"Census Tract 2520, Cook County, Illinois",246.0,6117.0,0.0,0.0,0.0,0.0,5.0,17,31,252000,6368.0,2010-2014
"Census Tract 2601, Cook County, Illinois",86.0,953.0,0.0,0.0,0.0,0.0,8.0,17,31,260100,1047.0,2010-2014
"Census Tract 2607, Cook County, Illinois",25.0,1917.0,7.0,17.0,0.0,166.0,15.0,17,31,260700,2147.0,2010-2014
"Census Tract 2713, Cook County, Illinois",9.0,1156.0,0.0,0.0,0.0,4.0,0.0,17,31,271300,1169.0,2010-2014
"Census Tract 817, Cook County, Illinois",2366.0,136.0,51.0,606.0,0.0,414.0,34.0,17,31,81700,3607.0,2010-2014
"Census Tract 1001, Cook County, Illinois",5130.0,0.0,0.0,282.0,0.0,15.0,239.0,17,31,100100,5666.0,2010-2014
"Census Tract 1005, Cook County, Illinois",4752.0,5.0,46.0,144.0,0.0,115.0,94.0,17,31,100500,5156.0,2010-2014
"Census Tract 1301, Cook County, Illinois",3595.0,80.0,15.0,1222.0,0.0,189.0,57.0,17,31,130100,5158.0,2010-2014
"Census Tract 1402, Cook County, Illinois",2884.0,266.0,0.0,936.0,52.0,1583.0,174.0,17,31,140200,5895.0,2010-2014
"Census Tract 1405, Cook County, Illinois",2120.0,77.0,0.0,585.0,0.0,1034.0,305.0,17,31,140500,4121.0,2010-2014
"Census Tract 1603, Cook County, Illinois",2429.0,667.0,10.0,315.0,0.0,406.0,50.0,17,31,160300,3877.0,2010-2014
"Census Tract 1608, Cook County, Illinois",4212.0,52.0,0.0,472.0,0.0,453.0,199.0,17,31,160800,5388.0,2010-2014
"Census Tract 2714, Cook County, Illinois",40.0,1111.0,0.0,0.0,0.0,0.0,0.0,17,31,271400,1151.0,2010-2014
"Census Tract 2801, Cook County, Illinois",5383.0,257.0,20.0,761.0,0.0,69.0,34.0,17,31,280100,6524.0,2010-2014
"Census Tract 8235, Cook County, Illinois",3375.0,482.0,24.0,45.0,0.0,882.0,88.0,17,31,823500,4896.0,2010-2014
"Census Tract 8215, Cook County, Illinois",63.0,1936.0,0.0,0.0,0.0,1.0,20.0,17,31,821500,2020.0,2010-2014
"Census Tract 8218, Cook County, Illinois",4268.0,922.0,0.0,8.0,0.0,157.0,73.0,17,31,821800,5428.0,2010-2014
"Census Tract 8234, Cook County, Illinois",2678.0,997.0,30.0,0.0,0.0,1163.0,196.0,17,31,823400,5064.0,2010-2014
"Census Tract 3103, Cook County, Illinois",692.0,85.0,4.0,147.0,0.0,483.0,82.0,17,31,310300,1493.0,2010-2014
"Census Tract 8239.01, Cook County, Illinois",3365.0,115.0,90.0,214.0,0.0,10.0,57.0,17,31,823901,3851.0,2010-2014
"Census Tract 8246.01, Cook County, Illinois",4434.0,179.0,0.0,30.0,0.0,101.0,61.0,17,31,824601,4805.0,2010-2014
"Census Tract 8247.02, Cook County, Illinois",3916.0,651.0,77.0,122.0,0.0,269.0,615.0,17,31,824702,5650.0,2010-2014
"Census Tract 2002, Cook County, Illinois",1446.0,100.0,21.0,0.0,0.0,3348.0,53.0,17,31,200200,4968.0,2010-2014
"Census Tract 2214, Cook County, Illinois",2523.0,122.0,0.0,73.0,0.0,73.0,8.0,17,31,221400,2799.0,2010-2014
"Census Tract 7608.02, Cook County, Illinois",2340.0,16.0,0.0,10.0,0.0,10.0,25.0,17,31,760802,2401.0,2010-2014
"Census Tract 7608.03, Cook County, Illinois",5706.0,61.0,0.0,779.0,0.0,377.0,420.0,17,31,760803,7343.0,2010-2014
"Census Tract 7702.01, Cook County, Illinois",4402.0,65.0,0.0,667.0,0.0,391.0,115.0,17,31,770201,5640.0,2010-2014
"Census Tract 7702.02, Cook County, Illinois",4423.0,56.0,80.0,65.0,0.0,173.0,139.0,17,31,770202,4936.0,2010-2014
"Census Tract 8048.04, Cook County, Illinois",4212.0,282.0,0.0,1537.0,0.0,597.0,269.0,17,31,804804,6897.0,2010-2014
"Census Tract 8051.05, Cook County, Illinois",4077.0,407.0,0.0,659.0,69.0,2056.0,0.0,17,31,805105,7268.0,2010-2014
"Census Tract 8051.08, Cook County, Illinois",3125.0,337.0,40.0,1236.0,0.0,2339.0,67.0,17,31,805108,7144.0,2010-2014
"Census Tract 8057.01, Cook County, Illinois",4798.0,0.0,0.0,163.0,0.0,76.0,114.0,17,31,805701,5151.0,2010-2014
"Census Tract 8057.02, Cook County, Illinois",1767.0,2.0,10.0,94.0,0.0,0.0,26.0,17,31,805702,1899.0,2010-2014
"Census Tract 8068.01, Cook County, Illinois",2460.0,557.0,3.0,639.0,0.0,54.0,165.0,17,31,806801,3878.0,2010-2014
"Census Tract 8073, Cook County, Illinois",4240.0,366.0,17.0,2577.0,0.0,38.0,187.0,17,31,807300,7425.0,2010-2014
"Census Tract 8080.02, Cook County, Illinois",2786.0,157.0,0.0,1603.0,0.0,89.0,53.0,17,31,808002,4688.0,2010-2014
"Census Tract 307.06, Cook County, Illinois",2085.0,522.0,0.0,641.0,0.0,95.0,117.0,17,31,30706,3460.0,2010-2014
"Census Tract 402.01, Cook County, Illinois",4963.0,39.0,0.0,690.0,0.0,361.0,142.0,17,31,40201,6195.0,2010-2014
"Census Tract 402.02, Cook County, Illinois",3903.0,507.0,0.0,1636.0,0.0,404.0,241.0,17,31,40202,6691.0,2010-2014
"Census Tract 404.01, Cook County, Illinois",2022.0,166.0,24.0,206.0,0.0,310.0,108.0,17,31,40401,2836.0,2010-2014
"Census Tract 619.01, Cook County, Illinois",3117.0,147.0,12.0,323.0,13.0,125.0,48.0,17,31,61901,3785.0,2010-2014
"Census Tract 619.02, Cook County, Illinois",3303.0,196.0,0.0,368.0,0.0,27.0,151.0,17,31,61902,4045.0,2010-2014
"Census Tract 315.01, Cook County, Illinois",1449.0,1032.0,0.0,786.0,0.0,99.0,64.0,17,31,31501,3430.0,2010-2014
"Census Tract 315.02, Cook County, Illinois",1749.0,1978.0,10.0,265.0,0.0,95.0,289.0,17,31,31502,4386.0,2010-2014
"Census Tract 404.02, Cook County, Illinois",3715.0,153.0,0.0,660.0,0.0,14.0,159.0,17,31,40402,4701.0,2010-2014
"Census Tract 701.01, Cook County, Illinois",3564.0,96.0,0.0,188.0,0.0,0.0,140.0,17,31,70101,3988.0,2010-2014
"Census Tract 633.01, Cook County, Illinois",2045.0,267.0,0.0,244.0,0.0,0.0,70.0,17,31,63301,2626.0,2010-2014
"Census Tract 633.03, Cook County, Illinois",1076.0,27.0,0.0,39.0,0.0,0.0,15.0,17,31,63303,1157.0,2010-2014
"Census Tract 633.02, Cook County, Illinois",3506.0,68.0,0.0,511.0,0.0,38.0,63.0,17,31,63302,4186.0,2010-2014
"Census Tract 701.02, Cook County, Illinois",2157.0,216.0,0.0,196.0,0.0,59.0,28.0,17,31,70102,2656.0,2010-2014
"Census Tract 701.03, Cook County, Illinois",1512.0,76.0,0.0,85.0,0.0,6.0,0.0,17,31,70103,1679.0,2010-2014
"Census Tract 802.01, Cook County, Illinois",2949.0,131.0,37.0,34.0,0.0,36.0,48.0,17,31,80201,3235.0,2010-2014
"Census Tract 802.02, Cook County, Illinois",3103.0,109.0,0.0,310.0,0.0,0.0,11.0,17,31,80202,3533.0,2010-2014
"Census Tract 812.01, Cook County, Illinois",3627.0,131.0,0.0,600.0,0.0,102.0,92.0,17,31,81201,4552.0,2010-2014
"Census Tract 812.02, Cook County, Illinois",2902.0,25.0,0.0,122.0,0.0,145.0,27.0,17,31,81202,3221.0,2010-2014
"Census Tract 814.01, Cook County, Illinois",1726.0,429.0,0.0,268.0,0.0,0.0,93.0,17,31,81401,2516.0,2010-2014
"Census Tract 814.02, Cook County, Illinois",3281.0,156.0,51.0,713.0,0.0,53.0,135.0,17,31,81402,4389.0,2010-2014
"Census Tract 814.03, Cook County, Illinois",4846.0,186.0,49.0,1571.0,0.0,191.0,161.0,17,31,81403,7004.0,2010-2014
"Census Tract 1105.01, Cook County, Illinois",4044.0,21.0,0.0,308.0,0.0,101.0,162.0,17,31,110501,4636.0,2010-2014
"Census Tract 1105.02, Cook County, Illinois",2835.0,61.0,0.0,295.0,0.0,364.0,91.0,17,31,110502,3646.0,2010-2014
"Census Tract 1403.01, Cook County, Illinois",1079.0,23.0,0.0,577.0,0.0,1056.0,13.0,17,31,140301,2748.0,2010-2014
"Census Tract 1403.02, Cook County, Illinois",1936.0,370.0,0.0,968.0,0.0,1042.0,156.0,17,31,140302,4472.0,2010-2014
"Census Tract 1406.02, Cook County, Illinois",2456.0,340.0,0.0,300.0,0.0,2301.0,217.0,17,31,140602,5614.0,2010-2014
"Census Tract 8080.01, Cook County, Illinois",2636.0,171.0,0.0,970.0,0.0,0.0,114.0,17,31,808001,3891.0,2010-2014
"Census Tract 8081, Cook County, Illinois",2959.0,187.0,0.0,330.0,0.0,55.0,21.0,17,31,808100,3552.0,2010-2014
"Census Tract 1002, Cook County, Illinois",6065.0,208.0,51.0,10.0,20.0,196.0,55.0,17,31,100200,6605.0,2010-2014
"Census Tract 1003, Cook County, Illinois",5460.0,93.0,6.0,142.0,0.0,36.0,292.0,17,31,100300,6029.0,2010-2014
"Census Tract 1204, Cook County, Illinois",2339.0,0.0,0.0,622.0,0.0,655.0,138.0,17,31,120400,3754.0,2010-2014
"Census Tract 1503, Cook County, Illinois",5395.0,170.0,0.0,84.0,0.0,1488.0,389.0,17,31,150300,7526.0,2010-2014
"Census Tract 1512, Cook County, Illinois",2878.0,123.0,0.0,108.0,0.0,504.0,67.0,17,31,151200,3680.0,2010-2014
"Census Tract 1602, Cook County, Illinois",2567.0,114.0,69.0,328.0,0.0,592.0,152.0,17,31,160200,3822.0,2010-2014
"Census Tract 1704, Cook County, Illinois",3508.0,17.0,7.0,138.0,0.0,35.0,15.0,17,31,170400,3720.0,2010-2014
"Census Tract 1708, Cook County, Illinois",3480.0,11.0,0.0,82.0,6.0,99.0,72.0,17,31,170800,3750.0,2010-2014
"Census Tract 1801, Cook County, Illinois",4287.0,152.0,0.0,376.0,15.0,1048.0,40.0,17,31,180100,5918.0,2010-2014
"Census Tract 8285.05, Cook County, Illinois",3509.0,2541.0,0.0,102.0,0.0,126.0,210.0,17,31,828505,6488.0,2010-2014
"Census Tract 8287.01, Cook County, Illinois",1476.0,1810.0,133.0,1.0,0.0,39.0,145.0,17,31,828701,3604.0,2010-2014
"Census Tract 8290, Cook County, Illinois",10.0,1460.0,7.0,0.0,0.0,2.0,2.0,17,31,829000,1481.0,2010-2014
"Census Tract 8294.02, Cook County, Illinois",1043.0,2190.0,0.0,70.0,0.0,14.0,46.0,17,31,829402,3363.0,2010-2014
"Census Tract 8048.06, Cook County, Illinois",2286.0,419.0,0.0,541.0,0.0,645.0,0.0,17,31,804806,3891.0,2010-2014
"Census Tract 8043.06, Cook County, Illinois",3868.0,71.0,0.0,21.0,0.0,1976.0,202.0,17,31,804306,6138.0,2010-2014
"Census Tract 8046.03, Cook County, Illinois",3167.0,170.0,40.0,807.0,0.0,958.0,143.0,17,31,804603,5285.0,2010-2014
"Census Tract 8047.12, Cook County, Illinois",3822.0,124.0,11.0,875.0,0.0,645.0,132.0,17,31,804712,5609.0,2010-2014
"Census Tract 8048.07, Cook County, Illinois",3854.0,365.0,13.0,487.0,0.0,141.0,143.0,17,31,804807,5003.0,2010-2014
"Census Tract 8048.09, Cook County, Illinois",3561.0,48.0,0.0,510.0,0.0,0.0,69.0,17,31,804809,4188.0,2010-2014
"Census Tract 8198.01, Cook County, Illinois",5337.0,9.0,0.0,38.0,0.0,0.0,21.0,17,31,819801,5405.0,2010-2014
"Census Tract 8205.02, Cook County, Illinois",4423.0,174.0,9.0,138.0,0.0,261.0,87.0,17,31,820502,5092.0,2010-2014
"Census Tract 8209.01, Cook County, Illinois",4396.0,125.0,12.0,144.0,0.0,755.0,30.0,17,31,820901,5462.0,2010-2014
"Census Tract 8220, Cook County, Illinois",4192.0,0.0,0.0,1.0,0.0,147.0,18.0,17,31,822000,4358.0,2010-2014
"Census Tract 8226.01, Cook County, Illinois",4218.0,86.0,13.0,26.0,0.0,73.0,139.0,17,31,822601,4555.0,2010-2014
"Census Tract 8227.02, Cook County, Illinois",2553.0,261.0,0.0,60.0,0.0,298.0,18.0,17,31,822702,3190.0,2010-2014
"Census Tract 8244, Cook County, Illinois",1190.0,1009.0,13.0,0.0,0.0,97.0,0.0,17,31,824400,2309.0,2010-2014
"Census Tract 8246.02, Cook County, Illinois",6053.0,223.0,33.0,40.0,0.0,469.0,20.0,17,31,824602,6838.0,2010-2014
"Census Tract 8258.02, Cook County, Illinois",867.0,4044.0,0.0,73.0,0.0,41.0,209.0,17,31,825802,5234.0,2010-2014
"Census Tract 8276, Cook County, Illinois",46.0,3479.0,0.0,0.0,0.0,0.0,20.0,17,31,827600,3545.0,2010-2014
"Census Tract 8278.05, Cook County, Illinois",561.0,2531.0,0.0,0.0,0.0,0.0,0.0,17,31,827805,3092.0,2010-2014
"Census Tract 8282.01, Cook County, Illinois",2086.0,1948.0,6.0,44.0,0.0,141.0,65.0,17,31,828201,4290.0,2010-2014
"Census Tract 8096, Cook County, Illinois",1647.0,1412.0,0.0,175.0,0.0,191.0,58.0,17,31,809600,3483.0,2010-2014
"Census Tract 8104, Cook County, Illinois",5231.0,1.0,0.0,138.0,0.0,0.0,11.0,17,31,810400,5381.0,2010-2014
"Census Tract 8106, Cook County, Illinois",4292.0,36.0,0.0,172.0,0.0,185.0,33.0,17,31,810600,4718.0,2010-2014
"Census Tract 8109, Cook County, Illinois",4677.0,172.0,114.0,276.0,0.0,875.0,134.0,17,31,810900,6248.0,2010-2014
"Census Tract 8113.01, Cook County, Illinois",3045.0,250.0,22.0,332.0,0.0,1359.0,192.0,17,31,811301,5200.0,2010-2014
