NAME,0-17,18-24,25-34,35-44,45-54,55-64,65-74,75+,state,county,tract,population,period
"Census Tract 8402, Cook County, Illinois",530.0,246.0,397.0,356.0,374.0,334.0,185.0,123.0,17,31,840200,2589.0,2010-2014
"Census Tract 8403, Cook County, Illinois",1034.0,443.0,697.0,585.0,461.0,461.0,203.0,206.0,17,31,840300,4147.0,2010-2014
"Census Tract 8404, Cook County, Illinois",771.0,251.0,478.0,393.0,520.0,472.0,161.0,214.0,17,31,840400,3272.0,2010-2014
"Census Tract 8407, Cook County, Illinois",1105.0,565.0,823.0,551.0,331.0,421.0,149.0,53.0,17,31,840700,4070.0,2010-2014
"Census Tract 8408, Cook County, Illinois",1115.0,365.0,536.0,539.0,395.0,231.0,117.0,31.0,17,31,840800,3419.0,2010-2014
"Census Tract 8410, Cook County, Illinois",63.0,26.0,150.0,160.0,25.0,105.0,45.0,90.0,17,31,841000,683.0,2010-2014
"Census Tract 1302, Cook County, Illinois",353.0,106.0,157.0,218.0,315.0,181.0,133.0,135.0,17,31,130200,1598.0,2010-2014
"Census Tract 2003, Cook County, Illinois",708.0,449.0,255.0,274.0,357.0,183.0,84.0,71.0,17,31,200300,2401.0,2010-2014
"Census Tract 1101, Cook County, Illinois",1427.0,370.0,913.0,789.0,733.0,815.0,389.0,425.0,17,31,110100,5923.0,2010-2014
"Census Tract 1102, Cook County, Illinois",594.0,213.0,340.0,568.0,475.0,267.0,234.0,277.0,17,31,110200,3017.0,2010-2014
"Census Tract 8030.05, Cook County, Illinois",496.0,232.0,371.0,340.0,561.0,268.0,303.0,136.0,17,31,803005,2744.0,2010-2014
"Census Tract 8033, Cook County, Illinois",981.0,237.0,1339.0,578.0,971.0,690.0,395.0,470.0,17,31,803300,5729.0,2010-2014
"Census Tract 8036.05, Cook County, Illinois",1624.0,573.0,936.0,1107.0,1092.0,1000.0,556.0,384.0,17,31,803605,7462.0,2010-2014
"Census Tract 2718, Cook County, Illinois",418.0,89.0,187.0,219.0,109.0,94.0,36.0,62.0,17,31,271800,1230.0,2010-2014
"Census Tract 2808, Cook County, Illinois",217.0,86.0,110.0,134.0,54.0,116.0,38.0,68.0,17,31,280800,850.0,2010-2014
"Census Tract 2809, Cook County, Illinois",262.0,52.0,155.0,154.0,44.0,79.0,32.0,12.0,17,31,280900,790.0,2010-2014
"Census Tract 2819, Cook County, Illinois",116.0,1021.0,2248.0,670.0,229.0,297.0,136.0,20.0,17,31,281900,4820.0,2010-2014
"Census Tract 2912, Cook County, Illinois",884.0,377.0,374.0,226.0,165.0,156.0,119.0,22.0,17,31,291200,2368.0,2010-2014
"Census Tract 8039.02, Cook County, Illinois",773.0,237.0,458.0,482.0,528.0,624.0,291.0,250.0,17,31,803902,3710.0,2010-2014
"Census Tract 8145, Cook County, Illinois",1319.0,543.0,744.0,686.0,520.0,434.0,253.0,518.0,17,31,814500,5079.0,2010-2014
"Census Tract 8044.06, Cook County, Illinois",1669.0,499.0,940.0,1165.0,806.0,656.0,223.0,179.0,17,31,804406,6194.0,2010-2014
"Census Tract 8045.06, Cook County, Illinois",1146.0,257.0,432.0,778.0,901.0,724.0,353.0,317.0,17,31,804506,4988.0,2010-2014
"Census Tract 8124, Cook County, Illinois",959.0,190.0,288.0,479.0,630.0,636.0,257.0,72.0,17,31,812400,3550.0,2010-2014
"Census Tract 8157.01, Cook County, Illinois",1008.0,227.0,226.0,573.0,744.0,361.0,337.0,345.0,17,31,815701,3872.0,2010-2014
"Census Tract 8167, Cook County, Illinois",901.0,355.0,347.0,398.0,319.0,277.0,100.0,93.0,17,31,816700,2832.0,2010-2014
"Census Tract 8266, Cook County, Illinois",1623.0,520.0,986.0,771.0,760.0,857.0,155.0,222.0,17,31,826600,6026.0,2010-2014
"Census Tract 8268, Cook County, Illinois",1428.0,340.0,610.0,681.0,655.0,444.0,305.0,176.0,17,31,826800,4767.0,2010-2014
"Census Tract 8269.02, Cook County, Illinois",133.0,67.0,199.0,112.0,188.0,158.0,122.0,104.0,17,31,826902,1090.0,2010-2014
"Census Tract 5102, Cook County, Illinois",522.0,282.0,349.0,318.0,421.0,420.0,244.0,99.0,17,31,510200,2655.0,2010-2014
"Census Tract 5705, Cook County, Illinois",599.0,278.0,431.0,467.0,270.0,128.0,262.0,86.0,17,31,570500,2554.0,2010-2014
"Census Tract 6006, Cook County, Illinois",405.0,296.0,424.0,323.0,449.0,239.0,133.0,205.0,17,31,600600,2494.0,2010-2014
"Census Tract 6112, Cook County, Illinois",670.0,311.0,322.0,330.0,219.0,269.0,88.0,75.0,17,31,611200,2340.0,2010-2014
"Census Tract 6408, Cook County, Illinois",479.0,215.0,308.0,283.0,204.0,129.0,57.0,71.0,17,31,640800,1772.0,2010-2014
"Census Tract 6709, Cook County, Illinois",319.0,135.0,264.0,185.0,261.0,87.0,102.0,109.0,17,31,670900,1496.0,2010-2014
"Census Tract 6913, Cook County, Illinois",834.0,243.0,159.0,415.0,369.0,316.0,280.0,164.0,17,31,691300,2842.0,2010-2014
"Census Tract 4307, Cook County, Illinois",287.0,134.0,425.0,361.0,322.0,397.0,246.0,254.0,17,31,430700,2480.0,2010-2014
"Census Tract 4904, Cook County, Illinois",173.0,135.0,80.0,113.0,96.0,160.0,114.0,95.0,17,31,490400,972.0,2010-2014
"Census Tract 8241.06, Cook County, Illinois",1306.0,778.0,792.0,872.0,1172.0,1064.0,659.0,391.0,17,31,824106,7149.0,2010-2014
"Census Tract 8068.02, Cook County, Illinois",598.0,344.0,271.0,163.0,589.0,529.0,303.0,158.0,17,31,806802,2965.0,2010-2014
"Census Tract 8094, Cook County, Illinois",304.0,1008.0,1239.0,357.0,454.0,755.0,438.0,639.0,17,31,809400,5194.0,2010-2014
"Census Tract 6103, Cook County, Illinois",1813.0,741.0,1131.0,655.0,554.0,533.0,142.0,65.0,17,31,610300,5717.0,2010-2014
"Census Tract 6118, Cook County, Illinois",886.0,263.0,312.0,343.0,309.0,242.0,43.0,16.0,17,31,611800,2443.0,2010-2014
"Census Tract 6812, Cook County, Illinois",673.0,271.0,359.0,239.0,291.0,330.0,89.0,76.0,17,31,681200,2375.0,2010-2014
"Census Tract 7110, Cook County, Illinois",785.0,356.0,386.0,198.0,689.0,383.0,300.0,311.0,17,31,711000,3445.0,2010-2014
"Census Tract 8006, Cook County, Illinois",930.0,111.0,48.0,305.0,536.0,285.0,181.0,198.0,17,31,800600,2598.0,2010-2014
"Census Tract 8043.05, Cook County, Illinois",1871.0,835.0,1199.0,1252.0,1311.0,810.0,312.0,262.0,17,31,804305,7962.0,2010-2014
"Census Tract 8099, Cook County, Illinois",577.0,132.0,580.0,592.0,425.0,357.0,204.0,81.0,17,31,809900,3009.0,2010-2014
"Census Tract 8117.02, Cook County, Illinois",1026.0,517.0,691.0,648.0,729.0,487.0,284.0,242.0,17,31,811702,4653.0,2010-2014
"Census Tract 8160, Cook County, Illinois",597.0,388.0,526.0,491.0,523.0,361.0,254.0,193.0,17,31,816000,3396.0,2010-2014
"Census Tract 8194, Cook County, Illinois",1161.0,358.0,793.0,904.0,702.0,729.0,294.0,215.0,17,31,819400,5232.0,2010-2014
"Census Tract 2109, Cook County, Illinois",695.0,291.0,629.0,635.0,451.0,211.0,113.0,181.0,17,31,210900,3223.0,2010-2014
"Census Tract 2602, Cook County, Illinois",425.0,173.0,179.0,156.0,187.0,33.0,31.0,65.0,17,31,260200,1266.0,2010-2014
"Census Tract 8155, Cook County, Illinois",2009.0,691.0,1168.0,1259.0,1062.0,775.0,591.0,459.0,17,31,815500,8123.0,2010-2014
"Census Tract 8180, Cook County, Illinois",865.0,368.0,483.0,623.0,703.0,605.0,337.0,467.0,17,31,818000,4451.0,2010-2014
"Census Tract 8229, Cook County, Illinois",528.0,221.0,185.0,277.0,356.0,162.0,144.0,91.0,17,31,822900,1974.0,2010-2014
"Census Tract 8239.04, Cook County, Illinois",751.0,274.0,148.0,485.0,592.0,588.0,551.0,732.0,17,31,823904,4137.0,2010-2014
"Census Tract 8264.02, Cook County, Illinois",1223.0,641.0,504.0,805.0,614.0,821.0,358.0,242.0,17,31,826402,5208.0,2010-2014
"Census Tract 8294.01, Cook County, Illinois",475.0,251.0,153.0,189.0,198.0,72.0,83.0,123.0,17,31,829401,1544.0,2010-2014
"Census Tract 7502, Cook County, Illinois",589.0,172.0,280.0,334.0,466.0,528.0,243.0,224.0,17,31,750200,2875.0,2010-2014
"Census Tract 7503, Cook County, Illinois",734.0,150.0,258.0,372.0,409.0,297.0,290.0,113.0,17,31,750300,2657.0,2010-2014
"Census Tract 7504, Cook County, Illinois",680.0,307.0,446.0,433.0,496.0,455.0,180.0,113.0,17,31,750400,3187.0,2010-2014
"Census Tract 7705, Cook County, Illinois",1354.0,295.0,429.0,895.0,588.0,267.0,91.0,60.0,17,31,770500,4073.0,2010-2014
"Census Tract 8004, Cook County, Illinois",1199.0,159.0,139.0,427.0,837.0,420.0,281.0,221.0,17,31,800400,3716.0,2010-2014
"Census Tract 8016.07, Cook County, Illinois",1063.0,401.0,551.0,542.0,963.0,821.0,587.0,378.0,17,31,801607,5349.0,2010-2014
"Census Tract 102.01, Cook County, Illinois",1547.0,800.0,1409.0,1153.0,993.0,658.0,161.0,189.0,17,31,10201,7083.0,2010-2014
"Census Tract 1904.02, Cook County, Illinois",1120.0,420.0,754.0,619.0,584.0,559.0,199.0,308.0,17,31,190402,4642.0,2010-2014
"Census Tract 105.02, Cook County, Illinois",385.0,1167.0,642.0,473.0,404.0,382.0,134.0,103.0,17,31,10502,3690.0,2010-2014
"Census Tract 102.02, Cook County, Illinois",433.0,241.0,314.0,407.0,369.0,292.0,190.0,209.0,17,31,10202,2502.0,2010-2014
"Census Tract 105.01, Cook County, Illinois",390.0,456.0,915.0,493.0,714.0,432.0,207.0,158.0,17,31,10501,3831.0,2010-2014
"Census Tract 105.03, Cook County, Illinois",89.0,685.0,342.0,217.0,89.0,238.0,316.0,252.0,17,31,10503,2228.0,2010-2014
"Census Tract 107.01, Cook County, Illinois",996.0,209.0,892.0,555.0,639.0,341.0,162.0,102.0,17,31,10701,3946.0,2010-2014
"Census Tract 107.02, Cook County, Illinois",1417.0,332.0,1299.0,1067.0,496.0,415.0,145.0,34.0,17,31,10702,5274.0,2010-2014
"Census Tract 203.02, Cook County, Illinois",818.0,437.0,531.0,775.0,689.0,470.0,520.0,354.0,17,31,20302,4651.0,2010-2014
"Census Tract 206.02, Cook County, Illinois",998.0,405.0,591.0,490.0,542.0,559.0,344.0,86.0,17,31,20602,4102.0,2010-2014
"Census Tract 207.01, Cook County, Illinois",486.0,50.0,311.0,245.0,173.0,310.0,165.0,129.0,17,31,20701,1893.0,2010-2014
"Census Tract 203.01, Cook County, Illinois",1335.0,326.0,420.0,536.0,622.0,471.0,406.0,1015.0,17,31,20301,5239.0,2010-2014
"Census Tract 206.01, Cook County, Illinois",1998.0,467.0,1166.0,897.0,615.0,781.0,514.0,172.0,17,31,20601,6697.0,2010-2014
"Census Tract 207.02, Cook County, Illinois",2164.0,927.0,1269.0,1091.0,752.0,900.0,574.0,447.0,17,31,20702,8232.0,2010-2014
"Census Tract 208.01, Cook County, Illinois",861.0,302.0,634.0,779.0,698.0,630.0,384.0,208.0,17,31,20801,4512.0,2010-2014
"Census Tract 208.02, Cook County, Illinois",1833.0,764.0,1539.0,1222.0,896.0,825.0,513.0,212.0,17,31,20802,7942.0,2010-2014
"Census Tract 209.01, Cook County, Illinois",1336.0,428.0,1115.0,799.0,520.0,389.0,181.0,52.0,17,31,20901,5013.0,2010-2014
"Census Tract 7004.01, Cook County, Illinois",1515.0,650.0,1063.0,877.0,932.0,691.0,298.0,138.0,17,31,700401,6261.0,2010-2014
"Census Tract 7004.02, Cook County, Illinois",957.0,544.0,307.0,461.0,755.0,495.0,178.0,143.0,17,31,700402,3840.0,2010-2014
"Census Tract 7005.01, Cook County, Illinois",1368.0,982.0,623.0,811.0,1599.0,1325.0,739.0,408.0,17,31,700501,7871.0,2010-2014
"Census Tract 7005.02, Cook County, Illinois",569.0,355.0,213.0,395.0,515.0,349.0,273.0,259.0,17,31,700502,3001.0,2010-2014
"Census Tract 7302.01, Cook County, Illinois",1293.0,873.0,547.0,723.0,686.0,680.0,523.0,499.0,17,31,730201,5824.0,2010-2014
"Census Tract 7302.02, Cook County, Illinois",639.0,384.0,363.0,429.0,561.0,420.0,358.0,308.0,17,31,730202,3479.0,2010-2014
"Census Tract 7608.01, Cook County, Illinois",910.0,233.0,1242.0,690.0,560.0,482.0,162.0,78.0,17,31,760801,4399.0,2010-2014
"Census Tract 4903, Cook County, Illinois",519.0,205.0,236.0,237.0,321.0,378.0,133.0,255.0,17,31,490300,2290.0,2010-2014
"Census Tract 4907, Cook County, Illinois",626.0,337.0,339.0,297.0,395.0,353.0,248.0,293.0,17,31,490700,2888.0,2010-2014
"Census Tract 5001, Cook County, Illinois",486.0,219.0,494.0,558.0,457.0,347.0,406.0,318.0,17,31,500100,3314.0,2010-2014
"Census Tract 5204, Cook County, Illinois",919.0,367.0,430.0,624.0,397.0,600.0,154.0,218.0,17,31,520400,3735.0,2010-2014
"Census Tract 8209.02, Cook County, Illinois",1222.0,443.0,488.0,711.0,747.0,479.0,318.0,288.0,17,31,820902,4774.0,2010-2014
"Census Tract 8210.01, Cook County, Illinois",1306.0,571.0,642.0,693.0,765.0,650.0,264.0,269.0,17,31,821001,5287.0,2010-2014
"Census Tract 8210.02, Cook County, Illinois",1317.0,572.0,719.0,604.0,806.0,681.0,517.0,453.0,17,31,821002,5695.0,2010-2014
"Census Tract 8222, Cook County, Illinois",952.0,224.0,586.0,359.0,565.0,474.0,256.0,333.0,17,31,822200,3786.0,2010-2014
"Census Tract 8225, Cook County, Illinois",738.0,480.0,591.0,427.0,788.0,603.0,407.0,310.0,17,31,822500,4424.0,2010-2014
"Census Tract 8228.01, Cook County, Illinois",572.0,314.0,588.0,433.0,445.0,461.0,314.0,297.0,17,31,822801,3473.0,2010-2014
"Census Tract 8232, Cook County, Illinois",911.0,525.0,480.0,449.0,930.0,593.0,378.0,337.0,17,31,823200,4649.0,2010-2014
"Census Tract 8236.03, Cook County, Illinois",752.0,265.0,220.0,352.0,220.0,246.0,148.0,157.0,17,31,823603,2384.0,2010-2014
"Census Tract 8237.05, Cook County, Illinois",1158.0,365.0,760.0,584.0,594.0,606.0,429.0,266.0,17,31,823705,4849.0,2010-2014
"Census Tract 8241.07, Cook County, Illinois",914.0,632.0,534.0,694.0,1029.0,1138.0,801.0,841.0,17,31,824107,6617.0,2010-2014
"Census Tract 8243, Cook County, Illinois",997.0,426.0,436.0,604.0,684.0,762.0,511.0,428.0,17,31,824300,4885.0,2010-2014
"Census Tract 8255.04, Cook County, Illinois",752.0,680.0,314.0,572.0,598.0,430.0,241.0,111.0,17,31,825504,3780.0,2010-2014
"Census Tract 8257, Cook County, Illinois",1042.0,472.0,616.0,557.0,490.0,553.0,268.0,163.0,17,31,825700,4225.0,2010-2014
"Census Tract 8258.03, Cook County, Illinois",954.0,381.0,767.0,544.0,799.0,769.0,440.0,372.0,17,31,825803,5026.0,2010-2014
"Census Tract 8263.03, Cook County, Illinois",1133.0,437.0,413.0,622.0,703.0,496.0,281.0,158.0,17,31,826303,4260.0,2010-2014
"Census Tract 8273, Cook County, Illinois",999.0,250.0,367.0,252.0,452.0,457.0,262.0,135.0,17,31,827300,3295.0,2010-2014
"Census Tract 8285.03, Cook County, Illinois",1420.0,569.0,375.0,731.0,557.0,632.0,312.0,111.0,17,31,828503,4781.0,2010-2014
"Census Tract 6404, Cook County, Illinois",895.0,276.0,623.0,383.0,566.0,408.0,203.0,289.0,17,31,640400,3653.0,2010-2014
"Census Tract 6604, Cook County, Illinois",2141.0,712.0,639.0,1004.0,669.0,288.0,305.0,156.0,17,31,660400,5975.0,2010-2014
"Census Tract 6608, Cook County, Illinois",2076.0,588.0,1065.0,934.0,810.0,530.0,264.0,81.0,17,31,660800,6517.0,2010-2014
"Census Tract 6713, Cook County, Illinois",517.0,299.0,185.0,331.0,323.0,275.0,180.0,75.0,17,31,671300,2190.0,2010-2014
"Census Tract 8253.02, Cook County, Illinois",1168.0,581.0,723.0,648.0,938.0,654.0,604.0,234.0,17,31,825302,5625.0,2010-2014
"Census Tract 8265, Cook County, Illinois",1732.0,872.0,837.0,520.0,829.0,959.0,443.0,245.0,17,31,826500,6469.0,2010-2014
"Census Tract 8267, Cook County, Illinois",1126.0,629.0,808.0,693.0,843.0,810.0,130.0,133.0,17,31,826700,5204.0,2010-2014
"Census Tract 8271, Cook County, Illinois",687.0,240.0,454.0,427.0,320.0,238.0,134.0,84.0,17,31,827100,2592.0,2010-2014
"Census Tract 8280, Cook County, Illinois",1159.0,578.0,616.0,743.0,623.0,638.0,464.0,392.0,17,31,828000,5258.0,2010-2014
"Census Tract 8282.02, Cook County, Illinois",966.0,426.0,523.0,520.0,683.0,679.0,399.0,307.0,17,31,828202,4558.0,2010-2014
"Census Tract 8293.02, Cook County, Illinois",988.0,512.0,623.0,453.0,506.0,399.0,225.0,214.0,17,31,829302,3967.0,2010-2014
"Census Tract 3009, Cook County, Illinois",1024.0,456.0,768.0,649.0,449.0,304.0,177.0,115.0,17,31,300900,3963.0,2010-2014
"Census Tract 3012, Cook County, Illinois",1128.0,357.0,846.0,355.0,351.0,249.0,113.0,45.0,17,31,301200,3518.0,2010-2014
"Census Tract 311, Cook County, Illinois",309.0,235.0,1214.0,889.0,622.0,469.0,234.0,147.0,17,31,31100,4136.0,2010-2014
"Census Tract 501, Cook County, Illinois",416.0,17.0,900.0,322.0,494.0,91.0,30.0,110.0,17,31,50100,2406.0,2010-2014
"Census Tract 507, Cook County, Illinois",245.0,145.0,577.0,322.0,245.0,110.0,0.0,62.0,17,31,50700,1753.0,2010-2014
"Census Tract 621, Cook County, Illinois",110.0,562.0,1687.0,402.0,262.0,118.0,112.0,44.0,17,31,62100,3372.0,2010-2014
"Census Tract 6201, Cook County, Illinois",1246.0,618.0,669.0,707.0,495.0,413.0,350.0,196.0,17,31,620100,4765.0,2010-2014
"Census Tract 6308, Cook County, Illinois",2401.0,576.0,1646.0,1047.0,751.0,505.0,247.0,179.0,17,31,630800,7456.0,2010-2014
"Census Tract 6407, Cook County, Illinois",865.0,177.0,464.0,520.0,411.0,388.0,153.0,134.0,17,31,640700,3235.0,2010-2014
"Census Tract 8040, Cook County, Illinois",715.0,432.0,552.0,548.0,822.0,635.0,334.0,362.0,17,31,804000,4487.0,2010-2014
"Census Tract 2420, Cook County, Illinois",584.0,524.0,1636.0,664.0,310.0,516.0,307.0,175.0,17,31,242000,4786.0,2010-2014
"Census Tract 2410, Cook County, Illinois",557.0,216.0,394.0,265.0,215.0,122.0,116.0,141.0,17,31,241000,2036.0,2010-2014
"Census Tract 2411, Cook County, Illinois",639.0,316.0,1563.0,555.0,325.0,259.0,205.0,118.0,17,31,241100,4015.0,2010-2014
"Census Tract 2421, Cook County, Illinois",300.0,251.0,1523.0,788.0,181.0,88.0,31.0,35.0,17,31,242100,3311.0,2010-2014
"Census Tract 2506, Cook County, Illinois",956.0,572.0,503.0,491.0,636.0,584.0,392.0,261.0,17,31,250600,4450.0,2010-2014
"Census Tract 2511, Cook County, Illinois",1137.0,412.0,574.0,605.0,463.0,467.0,434.0,247.0,17,31,251100,4346.0,2010-2014
"Census Tract 2520, Cook County, Illinois",1797.0,820.0,764.0,781.0,1002.0,558.0,288.0,222.0,17,31,252000,6368.0,2010-2014
"Census Tract 2601, Cook County, Illinois",230.0,174.0,147.0,124.0,87.0,110.0,84.0,55.0,17,31,260100,1047.0,2010-2014
"Census Tract 2607, Cook County, Illinois",713.0,215.0,177.0,247.0,372.0,226.0,104.0,70.0,17,31,260700,2147.0,2010-2014
"Census Tract 2713, Cook County, Illinois",426.0,154.0,114.0,131.0,156.0,102.0,27.0,54.0,17,31,271300,1169.0,2010-2014
"Census Tract 817, Cook County, Illinois",147.0,417.0,1683.0,497.0,272.0,370.0,120.0,0.0,17,31,81700,3607.0,2010-2014
"Census Tract 1001, Cook County, Illinois",1136.0,382.0,731.0,720.0,808.0,836.0,362.0,560.0,17,31,100100,5666.0,2010-2014
"Census Tract 1005, Cook County, Illinois",1198.0,154.0,301.0,832.0,863.0,795.0,599.0,394.0,17,31,100500,5156.0,2010-2014
"Census Tract 1301, Cook County, Illinois",817.0,292.0,399.0,516.0,606.0,497.0,903.0,1096.0,17,31,130100,5158.0,2010-2014
"Census Tract 1402, Cook County, Illinois",832.0,1728.0,1206.0,713.0,615.0,414.0,178.0,200.0,17,31,140200,5895.0,2010-2014
"Census Tract 1405, Cook County, Illinois",1032.0,254.0,706.0,713.0,614.0,348.0,249.0,106.0,17,31,140500,4121.0,2010-2014
"Census Tract 1603, Cook County, Illinois",512.0,289.0,940.0,597.0,562.0,427.0,230.0,234.0,17,31,160300,3877.0,2010-2014
"Census Tract 1608, Cook County, Illinois",1083.0,526.0,1120.0,1112.0,687.0,462.0,134.0,180.0,17,31,160800,5388.0,2010-2014
"Census Tract 2714, Cook County, Illinois",218.0,200.0,121.0,100.0,198.0,154.0,77.0,55.0,17,31,271400,1151.0,2010-2014
"Census Tract 2801, Cook County, Illinois",261.0,518.0,3421.0,1332.0,464.0,289.0,141.0,0.0,17,31,280100,6524.0,2010-2014
"Census Tract 8235, Cook County, Illinois",1318.0,556.0,677.0,679.0,523.0,602.0,245.0,269.0,17,31,823500,4896.0,2010-2014
"Census Tract 8215, Cook County, Illinois",759.0,214.0,271.0,280.0,183.0,164.0,83.0,46.0,17,31,821500,2020.0,2010-2014
"Census Tract 8218, Cook County, Illinois",1269.0,503.0,856.0,491.0,999.0,603.0,219.0,437.0,17,31,821800,5428.0,2010-2014
"Census Tract 8234, Cook County, Illinois",1318.0,587.0,859.0,575.0,741.0,453.0,290.0,183.0,17,31,823400,5064.0,2010-2014
"Census Tract 3103, Cook County, Illinois",209.0,155.0,488.0,262.0,186.0,87.0,45.0,56.0,17,31,310300,1493.0,2010-2014
"Census Tract 8239.01, Cook County, Illinois",581.0,220.0,337.0,362.0,559.0,690.0,483.0,571.0,17,31,823901,3851.0,2010-2014
"Census Tract 8246.01, Cook County, Illinois",1065.0,587.0,496.0,690.0,744.0,632.0,277.0,286.0,17,31,824601,4805.0,2010-2014
"Census Tract 8247.02, Cook County, Illinois",1318.0,639.0,694.0,733.0,764.0,758.0,402.0,249.0,17,31,824702,5650.0,2010-2014
"Census Tract 2002, Cook County, Illinois",1135.0,555.0,871.0,706.0,539.0,754.0,215.0,125.0,17,31,200200,4968.0,2010-2014
"Census Tract 2214, Cook County, Illinois",488.0,409.0,781.0,625.0,292.0,122.0,41.0,33.0,17,31,221400,2799.0,2010-2014
"Census Tract 7608.02, Cook County, Illinois",321.0,125.0,415.0,308.0,193.0,457.0,255.0,308.0,17,31,760802,2401.0,2010-2014
"Census Tract 7608.03, Cook County, Illinois",1549.0,538.0,1226.0,1188.0,1038.0,700.0,628.0,240.0,17,31,760803,7343.0,2010-2014
"Census Tract 7702.01, Cook County, Illinois",1004.0,416.0,596.0,850.0,880.0,901.0,331.0,662.0,17,31,770201,5640.0,2010-2014
"Census Tract 7702.02, Cook County, Illinois",920.0,343.0,445.0,648.0,697.0,765.0,539.0,565.0,17,31,770202,4936.0,2010-2014
"Census Tract 8048.04, Cook County, Illinois",1513.0,382.0,1153.0,1155.0,1180.0,656.0,351.0,390.0,17,31,804804,6897.0,2010-2014
"Census Tract 8051.05, Cook County, Illinois",1685.0,758.0,2018.0,816.0,850.0,572.0,213.0,285.0,17,31,805105,7268.0,2010-2014
"Census Tract 8051.08, Cook County, Illinois",1524.0,703.0,1714.0,993.0,846.0,772.0,253.0,167.0,17,31,805108,7144.0,2010-2014
"Census Tract 8057.01, Cook County, Illinois",1222.0,363.0,341.0,581.0,976.0,763.0,504.0,374.0,17,31,805701,5151.0,2010-2014
"Census Tract 8057.02, Cook County, Illinois",433.0,80.0,111.0,322.0,354.0,231.0,180.0,167.0,17,31,805702,1899.0,2010-2014
"Census Tract 8068.01, Cook County, Illinois",459.0,315.0,461.0,267.0,643.0,822.0,385.0,505.0,17,31,806801,3878.0,2010-2014
"Census Tract 8073, Cook County, Illinois",1172.0,467.0,1285.0,841.0,1057.0,1118.0,777.0,593.0,17,31,807300,7425.0,2010-2014
"Census Tract 8080.02, Cook County, Illinois",1107.0,280.0,295.0,599.0,531.0,741.0,571.0,500.0,17,31,808002,4688.0,2010-2014
"Census Tract 307.06, Cook County, Illinois",244.0,100.0,768.0,458.0,410.0,507.0,356.0,574.0,17,31,30706,3460.0,2010-2014
"Census Tract 402.01, Cook County, Illinois",1019.0,339.0,1841.0,935.0,688.0,699.0,452.0,114.0,17,31,40201,6195.0,2010-2014
