NAME,no_hs,hs,some_college,state,county,tract,bachelors,graduate,population,period
"Census Tract 7201, Cook County, Illinois",0.013101476893758932,0.08027632205812292,0.13816102906145783,17,31,720100,0.2317770366841353,0.2570271557884707,4198.0,2005-2009
"Census Tract 7202, Cook County, Illinois",0.05345583629150136,0.15535602422217581,0.21069116725830028,17,31,720200,0.159114637711422,0.13948632282313636,4789.0,2005-2009
"Census Tract 7203, Cook County, Illinois",0.043355987813452075,0.07030700726505741,0.20482774783220062,17,31,720300,0.20974923834075462,0.1952191235059761,4267.0,2005-2009
"Census Tract 7204, Cook County, Illinois",0.03484729835552075,0.18010963194988253,0.1895066562255286,17,31,720400,0.23688332028191073,0.09984338292873923,2554.0,2005-2009
"Census Tract 7205, Cook County, Illinois",0.006570302233902759,0.08015768725361366,0.19404292597459483,17,31,720500,0.21156373193166886,0.20061322820849758,2283.0,2005-2009
"Census Tract 7206, Cook County, Illinois",0.04948162111215834,0.11262959472196042,0.1423185673892554,17,31,720600,0.2299717247879359,0.18378887841658811,2122.0,2005-2009
"Census Tract 7207, Cook County, Illinois",0.07325330871037242,0.13080947983995075,0.29270544783010155,17,31,720700,0.21360418590335487,0.1061865189289012,3249.0,2005-2009
"Census Tract 7301, Cook County, Illinois",0.08913443830570902,0.25082872928176797,0.2773480662983425,17,31,730100,0.03793738489871087,0.09134438305709024,2715.0,2005-2009
"Census Tract 7302, Cook County, Illinois",0.12092232493890129,0.29338008713207947,0.20731059398576135,17,31,730200,0.06248007650621613,0.047816385081287854,9411.0,2005-2009
"Census Tract 7303, Cook County, Illinois",0.16595441595441596,0.2571225071225071,0.27564102564102566,17,31,730300,0.03632478632478633,0.010683760683760684,1404.0,2005-2009
"Census Tract 7304, Cook County, Illinois",0.1363967906637491,0.23413566739606126,0.24969608558230003,17,31,730400,0.09020179917335279,0.06661804035983467,4113.0,2005-2009
"Census Tract 7305, Cook County, Illinois",0.10825383658233098,0.2575694732476151,0.30443799253421816,17,31,730500,0.06304437992534218,0.060348403152218996,4822.0,2005-2009
"Census Tract 7306, Cook County, Illinois",0.07639439598202485,0.2344699973565953,0.2786148559344436,17,31,730600,0.06978588421887391,0.09489822891884747,3783.0,2005-2009
"Census Tract 7307, Cook County, Illinois",0.16316316316316315,0.36536536536536535,0.17767767767767767,17,31,730700,0.03403403403403404,0.025025025025025027,1998.0,2005-2009
"Census Tract 7401, Cook County, Illinois",0.05909943714821764,0.2523452157598499,0.2689180737961226,17,31,740100,0.14040025015634772,0.04815509693558474,3198.0,2005-2009
"Census Tract 7402, Cook County, Illinois",0.029244151169766048,0.2579484103179364,0.28659268146370726,17,31,740200,0.09958008398320337,0.07138572285542892,6668.0,2005-2009
"Census Tract 7403, Cook County, Illinois",0.03996616620850074,0.1989849862550222,0.2482554451258194,17,31,740300,0.16980334108691056,0.06639881581729752,4729.0,2005-2009
"Census Tract 7404, Cook County, Illinois",0.05852674066599395,0.2591321897073663,0.2700302724520686,17,31,740400,0.11543895055499495,0.03612512613521695,4955.0,2005-2009
"Census Tract 7501, Cook County, Illinois",0.10197592550533727,0.17987735634794458,0.3025210084033613,17,31,750100,0.07290483761071996,0.058823529411764705,4403.0,2005-2009
"Census Tract 7502, Cook County, Illinois",0.04213009774182676,0.1597573306370071,0.22177283451297608,17,31,750200,0.158072126727334,0.16683518705763398,2967.0,2005-2009
"Census Tract 7503, Cook County, Illinois",0.02401978099611445,0.1303426351112681,0.28541151536559517,17,31,750300,0.1720240197809961,0.08018368067820558,2831.0,2005-2009
"Census Tract 7504, Cook County, Illinois",0.036193447737909515,0.12230889235569423,0.26271450858034323,17,31,750400,0.19469578783151326,0.10889235569422777,3205.0,2005-2009
"Census Tract 7505, Cook County, Illinois",0.14826281389748883,0.1867905056759546,0.21929824561403508,17,31,750500,0.11231510147918816,0.09425524595803234,5814.0,2005-2009
"Census Tract 7506, Cook County, Illinois",0.1256949480299734,0.2673434856175973,0.26903553299492383,17,31,750600,0.10587382160986222,0.03722504230118443,4137.0,2005-2009
"Census Tract 7608, Cook County, Illinois",0.09317507418397626,0.24874947011445528,0.23331920305214074,17,31,760800,0.18066977532852904,0.0976685036032217,11795.0,2005-2009
"Census Tract 7609, Cook County, Illinois",,,,17,31,760900,,,0.0,2005-2009
"Census Tract 7702, Cook County, Illinois",0.05065462753950339,0.19557562076749435,0.2898419864559819,17,31,770200,0.18329571106094808,0.06871331828442438,11075.0,2005-2009
"Census Tract 7703, Cook County, Illinois",0.04868421052631579,0.2482456140350877,0.31359649122807015,17,31,770300,0.12339181286549708,0.038011695906432746,6840.0,2005-2009
"Census Tract 7704, Cook County, Illinois",0.07657266811279827,0.21279826464208243,0.2509761388286334,17,31,770400,0.15878524945770064,0.04598698481561822,4610.0,2005-2009
"Census Tract 7705, Cook County, Illinois",0.2275568181818182,0.2963068181818182,0.09857954545454546,17,31,770500,0.05482954545454546,0.002556818181818182,3520.0,2005-2009
"Census Tract 7706, Cook County, Illinois",0.17131949415413983,0.29396325459317585,0.18611309949892627,17,31,770600,0.08780720591744214,0.049630159866380336,8382.0,2005-2009
"Census Tract 7707, Cook County, Illinois",0.1497605572485851,0.24945581192860253,0.2886373530692207,17,31,770700,0.10796691336525903,0.03744013931214628,2297.0,2005-2009
"Census Tract 7708, Cook County, Illinois",0.12508710801393727,0.3153310104529617,0.22351916376306621,17,31,770800,0.06777003484320558,0.037456445993031356,5740.0,2005-2009
"Census Tract 7709, Cook County, Illinois",0.11231448054552748,0.34296028880866425,0.23345367027677497,17,31,770900,0.13344029950528147,0.04024602219548068,7479.0,2005-2009
"Census Tract 8001, Cook County, Illinois",0.004807692307692308,0.05008012820512821,0.10296474358974358,17,31,800100,0.23557692307692307,0.28405448717948717,2496.0,2005-2009
"Census Tract 8002, Cook County, Illinois",0.011733827389223406,0.017291956152539756,0.06963100200710205,17,31,800200,0.21090010807472595,0.3256137100509495,6477.0,2005-2009
"Census Tract 8003, Cook County, Illinois",0.0019476905954368391,0.025598219254312743,0.06566499721758487,17,31,800300,0.24040066777963273,0.3069003895381191,3594.0,2005-2009
"Census Tract 8004, Cook County, Illinois",0.013461538461538462,0.024759615384615383,0.06322115384615384,17,31,800400,0.2692307692307692,0.24951923076923077,4160.0,2005-2009
"Census Tract 8005, Cook County, Illinois",0.006805614632071459,0.04934070608251808,0.06997022543598469,17,31,800500,0.2632922160782646,0.2647809442790302,4702.0,2005-2009
"Census Tract 8006, Cook County, Illinois",0.013310433662516101,0.032632030914555604,0.0639759553456419,17,31,800600,0.22799484757406613,0.28510090167453844,2329.0,2005-2009
"Census Tract 8007, Cook County, Illinois",0.015271717572391909,0.03153510511701706,0.06128520428401428,17,31,800700,0.26021420071400236,0.27707259024196745,5042.0,2005-2009
"Census Tract 8008, Cook County, Illinois",0.07225177304964539,0.07890070921985816,0.24113475177304963,17,31,800800,0.23315602836879432,0.16489361702127658,2256.0,2005-2009
"Census Tract 8009, Cook County, Illinois",0.025427542754275428,0.12376237623762376,0.16494149414941495,17,31,800900,0.20432043204320433,0.2274977497749775,4444.0,2005-2009
"Census Tract 8010, Cook County, Illinois",0.019777503090234856,0.044087350638648534,0.15348166460651008,17,31,801000,0.24557066337041616,0.2760609806345282,4854.0,2005-2009
"Census Tract 8011, Cook County, Illinois",0.03358843537414966,0.05931122448979592,0.09183673469387756,17,31,801100,0.1796343537414966,0.28635204081632654,4704.0,2005-2009
"Census Tract 8012, Cook County, Illinois",0.01238986784140969,0.036068281938325994,0.1164647577092511,17,31,801200,0.23430616740088106,0.29129955947136565,3632.0,2005-2009
"Census Tract 8013, Cook County, Illinois",0.034108527131782945,0.053746770025839795,0.09974160206718347,17,31,801300,0.25400516795865635,0.28449612403100777,3870.0,2005-2009
"Census Tract 8014, Cook County, Illinois",0.01650860554970144,0.07938180540920267,0.1605198454513523,17,31,801400,0.22233930453108536,0.21285563751317177,2847.0,2005-2009
"Census Tract 8015, Cook County, Illinois",0.04472069744914434,0.10978366160800775,0.2202131094607685,17,31,801500,0.21585405230868582,0.20487568614788504,6194.0,2005-2009
"Census Tract 8016.01, Cook County, Illinois",0.02963489805595069,0.0953058321479374,0.1678520625889047,17,31,801601,0.2716927453769559,0.2245139876718824,4218.0,2005-2009
"Census Tract 8016.03, Cook County, Illinois",0.019216555801921657,0.21236757822123675,0.21433850702143384,17,31,801603,0.2342941611234294,0.08672086720867209,4059.0,2005-2009
"Census Tract 8016.05, Cook County, Illinois",0.020415049772228782,0.09414543613969968,0.18002362071874473,17,31,801605,0.24211236713345707,0.23165176311793487,5927.0,2005-2009
"Census Tract 8016.06, Cook County, Illinois",0.0313804039392422,0.10215322984476716,0.19178768152228343,17,31,801606,0.2672341846102487,0.17309297279252212,5991.0,2005-2009
"Census Tract 8016.07, Cook County, Illinois",0.042095416276894296,0.10739008419083255,0.14087932647333956,17,31,801607,0.2411599625818522,0.2187090739008419,5345.0,2005-2009
"Census Tract 8016.08, Cook County, Illinois",0.032911802853437096,0.08219844357976654,0.17623216601815825,17,31,801608,0.29409857328145267,0.20249675745784695,6168.0,2005-2009
"Census Tract 8017.01, Cook County, Illinois",0.007949891592387376,0.07251264755480608,0.14357986027463263,17,31,801701,0.19465189111057576,0.2539147193447362,4151.0,2005-2009
"Census Tract 8017.02, Cook County, Illinois",0.02699829931972789,0.05272108843537415,0.10629251700680271,17,31,801702,0.29528061224489793,0.20812074829931973,4704.0,2005-2009
"Census Tract 8018, Cook County, Illinois",0.04342226310947562,0.07635694572217111,0.14314627414903403,17,31,801800,0.3034038638454462,0.19742410303587857,5435.0,2005-2009
"Census Tract 8019.01, Cook County, Illinois",0.05975,0.1495,0.16725,17,31,801901,0.2495,0.2115,4000.0,2005-2009
"Census Tract 8019.02, Cook County, Illinois",0.0282793867120954,0.04599659284497445,0.14923339011925044,17,31,801902,0.2674616695059625,0.20681431005110731,2935.0,2005-2009
"Census Tract 8020.01, Cook County, Illinois",0.07832329188565569,0.18061786950390976,0.20125624919882065,17,31,802001,0.19625689014228945,0.1160107678502756,7801.0,2005-2009
"Census Tract 8020.02, Cook County, Illinois",0.0184954280964256,0.1251039068994181,0.20968412302576891,17,31,802002,0.2383624272651704,0.15627597672485452,4812.0,2005-2009
"Census Tract 8021, Cook County, Illinois",0.02911006376490158,0.08927086221236484,0.12337122262267812,17,31,802100,0.22511782644857223,0.19878014970889937,3607.0,2005-2009
"Census Tract 8022, Cook County, Illinois",0.02788938785157173,0.0659418577168518,0.1522098794611203,17,31,802200,0.26683999054597024,0.21744268494445756,4231.0,2005-2009
"Census Tract 8023, Cook County, Illinois",0.018471709119191132,0.046859809449737506,0.12696869531401905,17,31,802300,0.2702702702702703,0.22827143690453042,5143.0,2005-2009
"Census Tract 8024.01, Cook County, Illinois",0.11169369589074503,0.19960980368247774,0.19119619558590417,17,31,802401,0.17083282526521157,0.0786489452505792,8201.0,2005-2009
"Census Tract 8024.02, Cook County, Illinois",0.07763259031514219,0.1765308736869075,0.24237765821163207,17,31,802402,0.18370484242890084,0.11273379451703817,3903.0,2005-2009
"Census Tract 8025.02, Cook County, Illinois",0.1814520402755697,0.18367779544250132,0.19470058293587705,17,31,802502,0.14329623741388448,0.05945945945945946,9435.0,2005-2009
"Census Tract 8025.03, Cook County, Illinois",0.07753783370175141,0.18466247236864478,0.24825709913280056,17,31,802503,0.22462166298248598,0.07685767726577113,5881.0,2005-2009
"Census Tract 8025.04, Cook County, Illinois",0.1076923076923077,0.22559309849029474,0.20416966211358734,17,31,802504,0.12465851905104242,0.04241552839683681,6955.0,2005-2009
"Census Tract 8026.01, Cook County, Illinois",0.059168443496801705,0.17723880597014927,0.22468017057569295,17,31,802601,0.2571961620469083,0.09221748400852879,7504.0,2005-2009
"Census Tract 8026.05, Cook County, Illinois",0.0702276446957298,0.13078410950751376,0.23657193869959828,17,31,802605,0.25874125874125875,0.13063532212468382,6721.0,2005-2009
"Census Tract 8026.06, Cook County, Illinois",0.15883226125680355,0.20880752102919348,0.1855517070757051,17,31,802606,0.16514101929737754,0.05789213260761999,8084.0,2005-2009
"Census Tract 8027.01, Cook County, Illinois",0.14393010423053343,0.15113427345187003,0.23482526057633354,17,31,802701,0.16293684855916615,0.07771305947271613,6524.0,2005-2009
"Census Tract 8027.02, Cook County, Illinois",0.0976143576274896,0.21033048807178814,0.2153644123440578,17,31,802702,0.1781571459838039,0.08513898008316918,4569.0,2005-2009
"Census Tract 8028.01, Cook County, Illinois",0.03343531468531469,0.1890297202797203,0.19012237762237763,17,31,802801,0.2091346153846154,0.12281468531468531,4576.0,2005-2009
"Census Tract 8028.02, Cook County, Illinois",0.04032766225582861,0.17548834278512918,0.24558916194076874,17,31,802802,0.18021424070573408,0.09672337744171393,6348.0,2005-2009
"Census Tract 8029, Cook County, Illinois",0.027837613918806958,0.1643744821872411,0.13587406793703397,17,31,802900,0.2526926263463132,0.14101077050538524,6035.0,2005-2009
"Census Tract 8030.05, Cook County, Illinois",0.046233559186927065,0.11080111598246313,0.25827022718214426,17,31,803005,0.22319649262654445,0.10123555201275408,2509.0,2005-2009
"Census Tract 8030.06, Cook County, Illinois",0.04624428478118876,0.12044415414761593,0.22364467668190724,17,31,803006,0.21450032658393206,0.14356629653821032,7655.0,2005-2009
"Census Tract 8030.07, Cook County, Illinois",0.05039112243041659,0.16245224668000727,0.17391304347826086,17,31,803007,0.22303074404220483,0.15626705475714026,5497.0,2005-2009
"Census Tract 8030.08, Cook County, Illinois",0.043579931972789115,0.15539965986394558,0.19366496598639457,17,31,803008,0.20131802721088435,0.1211734693877551,4704.0,2005-2009
"Census Tract 8030.09, Cook County, Illinois",0.096415025082589,0.1700721889147192,0.2383457726660957,17,31,803009,0.20359721032668543,0.09274440230025695,8173.0,2005-2009
"Census Tract 8030.10, Cook County, Illinois",0.06747967479674796,0.1953252032520325,0.16483739837398373,17,31,803010,0.21788617886178863,0.13373983739837397,4920.0,2005-2009
"Census Tract 8030.11, Cook County, Illinois",0.03288126919140225,0.1603121801432958,0.17694472876151485,17,31,803011,0.24897645854657113,0.11962640736949846,7816.0,2005-2009
"Census Tract 8031, Cook County, Illinois",0.019138755980861243,0.1674641148325359,0.15759569377990432,17,31,803100,0.2048444976076555,0.13666267942583732,3344.0,2005-2009
"Census Tract 8032, Cook County, Illinois",0.05234782608695652,0.224,0.22121739130434784,17,31,803200,0.1857391304347826,0.11356521739130435,5750.0,2005-2009
"Census Tract 8033, Cook County, Illinois",0.05955678670360111,0.17946181242580134,0.20122675108824695,17,31,803300,0.20439256034823902,0.16600712307083498,5054.0,2005-2009
"Census Tract 8034, Cook County, Illinois",0.031169250645994833,0.1209625322997416,0.15568475452196381,17,31,803400,0.24903100775193798,0.1532622739018088,6192.0,2005-2009
"Census Tract 8035, Cook County, Illinois",0.022543988269794722,0.07276392961876833,0.1688049853372434,17,31,803500,0.26099706744868034,0.18493401759530792,5456.0,2005-2009
"Census Tract 8215, Cook County, Illinois",0.10659133709981168,0.27005649717514124,0.23088512241054615,17,31,821500,0.03389830508474576,0.007532956685499058,2655.0,2005-2009
"Census Tract 8216, Cook County, Illinois",0.06809555704398303,0.2304085733422639,0.2429113641437821,17,31,821600,0.10471087296271489,0.08350078142442509,4479.0,2005-2009
"Census Tract 8217, Cook County, Illinois",0.03205407762756215,0.23157435673789795,0.23506323593545572,17,31,821700,0.1679023113824684,0.05734845180985609,4586.0,2005-2009
"Census Tract 8218, Cook County, Illinois",0.06527070364082249,0.22637238256932654,0.2588190907375967,17,31,821800,0.10450858328617242,0.04376532729673646,5301.0,2005-2009
"Census Tract 8219, Cook County, Illinois",0.10060120240480962,0.20781563126252506,0.20861723446893787,17,31,821900,0.16432865731462926,0.09478957915831664,4990.0,2005-2009
"Census Tract 8220, Cook County, Illinois",0.07524271844660194,0.2713592233009709,0.24805825242718446,17,31,822000,0.1279126213592233,0.017475728155339806,4120.0,2005-2009
