NAME,B03001_002E,B03001_003E,state,county,tract
"Census Tract 5610, Cook County, Illinois",2946.0,1946.0,17,031,561000
"Census Tract 6111, Cook County, Illinois",694.0,1964.0,17,031,611100
"Census Tract 6114, Cook County, Illinois",336.0,3208.0,17,031,611400
"Census Tract 6305, Cook County, Illinois",280.0,6383.0,17,031,630500
"Census Tract 6401, Cook County, Illinois",463.0,767.0,17,031,640100
"Census Tract 6406, Cook County, Illinois",2551.0,1881.0,17,031,640600
"Census Tract 6504, Cook County, Illinois",1040.0,6244.0,17,031,650400
"Census Tract 6605, Cook County, Illinois",1091.0,4611.0,17,031,660500
"Census Tract 6611, Cook County, Illinois",3372.0,2657.0,17,031,661100
"Census Tract 6706, Cook County, Illinois",1553.0,83.0,17,031,670600
"Census Tract 6905, Cook County, Illinois",952.0,0.0,17,031,690500
"Census Tract 6910, Cook County, Illinois",2695.0,8.0,17,031,691000
"Census Tract 7104, Cook County, Illinois",5038.0,54.0,17,031,710400
"Census Tract 7404, Cook County, Illinois",4595.0,214.0,17,031,740400
"Census Tract 7708, Cook County, Illinois",4517.0,1343.0,17,031,770800
"Census Tract 8008, Cook County, Illinois",2107.0,50.0,17,031,800800
"Census Tract 810, Cook County, Illinois",6947.0,480.0,17,031,081000
"Census Tract 304, Cook County, Illinois",1796.0,887.0,17,031,030400
"Census Tract 2605, Cook County, Illinois",1777.0,60.0,17,031,260500
"Census Tract 8203, Cook County, Illinois",2128.0,3075.0,17,031,820300
"Census Tract 8211.02, Cook County, Illinois",2882.0,1309.0,17,031,821102
"Census Tract 8213, Cook County, Illinois",2742.0,2746.0,17,031,821300
"Census Tract 8051.07, Cook County, Illinois",4941.0,2012.0,17,031,805107
"Census Tract 6903, Cook County, Illinois",2266.0,18.0,17,031,690300
"Census Tract 6915, Cook County, Illinois",1981.0,143.0,17,031,691500
"Census Tract 7101, Cook County, Illinois",1340.0,66.0,17,031,710100
"Census Tract 7201, Cook County, Illinois",3274.0,411.0,17,031,720100
"Census Tract 7202, Cook County, Illinois",4100.0,244.0,17,031,720200
"Census Tract 7204, Cook County, Illinois",1869.0,105.0,17,031,720400
"Census Tract 7207, Cook County, Illinois",3389.0,40.0,17,031,720700
"Census Tract 1404, Cook County, Illinois",5222.0,1964.0,17,031,140400
"Census Tract 1408, Cook County, Illinois",4348.0,2861.0,17,031,140800
"Census Tract 1502, Cook County, Illinois",5701.0,2120.0,17,031,150200
"Census Tract 1607, Cook County, Illinois",3526.0,2482.0,17,031,160700
"Census Tract 1610, Cook County, Illinois",1145.0,581.0,17,031,161000
"Census Tract 1703, Cook County, Illinois",3646.0,1272.0,17,031,170300
"Census Tract 1705, Cook County, Illinois",3905.0,983.0,17,031,170500
"Census Tract 1710, Cook County, Illinois",5597.0,2352.0,17,031,171000
"Census Tract 8126, Cook County, Illinois",3125.0,270.0,17,031,812600
"Census Tract 8130, Cook County, Illinois",3195.0,220.0,17,031,813000
"Census Tract 8142, Cook County, Illinois",629.0,6179.0,17,031,814200
"Census Tract 8117.01, Cook County, Illinois",1250.0,2581.0,17,031,811701
"Census Tract 8162, Cook County, Illinois",2228.0,1226.0,17,031,816200
"Census Tract 8139, Cook County, Illinois",677.0,5789.0,17,031,813900
"Census Tract 8146, Cook County, Illinois",1992.0,3358.0,17,031,814600
"Census Tract 8152, Cook County, Illinois",2404.0,3973.0,17,031,815200
"Census Tract 8164.01, Cook County, Illinois",715.0,4377.0,17,031,816401
"Census Tract 8168, Cook County, Illinois",3842.0,1522.0,17,031,816800
"Census Tract 8169, Cook County, Illinois",4250.0,1645.0,17,031,816900
"Census Tract 3511, Cook County, Illinois",1656.0,0.0,17,031,351100
"Census Tract 3802, Cook County, Illinois",1705.0,47.0,17,031,380200
"Census Tract 3819, Cook County, Illinois",1265.0,28.0,17,031,381900
"Census Tract 4111, Cook County, Illinois",2197.0,49.0,17,031,411100
"Census Tract 4202, Cook County, Illinois",1683.0,24.0,17,031,420200
"Census Tract 8060.02, Cook County, Illinois",6730.0,1032.0,17,031,806002
"Census Tract 8060.03, Cook County, Illinois",6602.0,1050.0,17,031,806003
"Census Tract 8064, Cook County, Illinois",1959.0,500.0,17,031,806400
"Census Tract 8065.01, Cook County, Illinois",1516.0,1003.0,17,031,806501
"Census Tract 7506, Cook County, Illinois",3684.0,21.0,17,031,750600
"Census Tract 3102, Cook County, Illinois",661.0,865.0,17,031,310200
"Census Tract 6912, Cook County, Illinois",2975.0,0.0,17,031,691200
"Census Tract 7305, Cook County, Illinois",4286.0,37.0,17,031,730500
"Census Tract 7001, Cook County, Illinois",2358.0,1128.0,17,031,700100
"Census Tract 7106, Cook County, Illinois",1803.0,0.0,17,031,710600
"Census Tract 7113, Cook County, Illinois",1538.0,42.0,17,031,711300
"Census Tract 7707, Cook County, Illinois",2290.0,300.0,17,031,770700
"Census Tract 8002, Cook County, Illinois",6016.0,215.0,17,031,800200
"Census Tract 8003, Cook County, Illinois",3160.0,150.0,17,031,800300
"Census Tract 8005, Cook County, Illinois",5147.0,119.0,17,031,800500
"Census Tract 8011, Cook County, Illinois",4471.0,151.0,17,031,801100
"Census Tract 8015, Cook County, Illinois",6493.0,242.0,17,031,801500
"Census Tract 8016.03, Cook County, Illinois",3709.0,163.0,17,031,801603
"Census Tract 8016.08, Cook County, Illinois",6021.0,287.0,17,031,801608
"Census Tract 8019.01, Cook County, Illinois",3620.0,722.0,17,031,801901
"Census Tract 8024.02, Cook County, Illinois",3300.0,2153.0,17,031,802402
"Census Tract 8030.10, Cook County, Illinois",4262.0,436.0,17,031,803010
"Census Tract 3107, Cook County, Illinois",290.0,951.0,17,031,310700
"Census Tract 3817, Cook County, Illinois",0.0,0.0,17,031,381700
"Census Tract 3901, Cook County, Illinois",1306.0,80.0,17,031,390100
"Census Tract 3807, Cook County, Illinois",1197.0,19.0,17,031,380700
"Census Tract 3812, Cook County, Illinois",1888.0,58.0,17,031,381200
"Census Tract 3902, Cook County, Illinois",1620.0,17.0,17,031,390200
"Census Tract 4003, Cook County, Illinois",1305.0,24.0,17,031,400300
"Census Tract 4005, Cook County, Illinois",2422.0,0.0,17,031,400500
"Census Tract 8241.17, Cook County, Illinois",9247.0,636.0,17,031,824117
"Census Tract 8241.19, Cook County, Illinois",5767.0,233.0,17,031,824119
"Census Tract 8241.20, Cook County, Illinois",8382.0,230.0,17,031,824120
"Census Tract 8241.21, Cook County, Illinois",3219.0,78.0,17,031,824121
"Census Tract 8241.22, Cook County, Illinois",5706.0,369.0,17,031,824122
"Census Tract 8241.23, Cook County, Illinois",7316.0,1236.0,17,031,824123
"Census Tract 8253.03, Cook County, Illinois",3372.0,676.0,17,031,825303
"Census Tract 8253.04, Cook County, Illinois",3628.0,298.0,17,031,825304
"Census Tract 8300.07, Cook County, Illinois",4265.0,300.0,17,031,830007
"Census Tract 8300.08, Cook County, Illinois",4492.0,103.0,17,031,830008
"Census Tract 8305, Cook County, Illinois",113.0,4193.0,17,031,830500
"Census Tract 8306, Cook County, Illinois",2593.0,2261.0,17,031,830600
"Census Tract 8307, Cook County, Illinois",3054.0,507.0,17,031,830700
"Census Tract 8308, Cook County, Illinois",2286.0,214.0,17,031,830800
"Census Tract 8309, Cook County, Illinois",1723.0,1145.0,17,031,830900
"Census Tract 8310, Cook County, Illinois",2166.0,160.0,17,031,831000
"Census Tract 8311, Cook County, Illinois",3364.0,4279.0,17,031,831100
"Census Tract 8312, Cook County, Illinois",407.0,4610.0,17,031,831200
"Census Tract 8313, Cook County, Illinois",427.0,779.0,17,031,831300
"Census Tract 8314, Cook County, Illinois",2341.0,440.0,17,031,831400
"Census Tract 8315, Cook County, Illinois",1702.0,1893.0,17,031,831500
"Census Tract 8316, Cook County, Illinois",2448.0,4474.0,17,031,831600
"Census Tract 8317, Cook County, Illinois",1035.0,1278.0,17,031,831700
"Census Tract 8318, Cook County, Illinois",4197.0,1845.0,17,031,831800
"Census Tract 8319, Cook County, Illinois",2507.0,112.0,17,031,831900
"Census Tract 8320, Cook County, Illinois",1867.0,314.0,17,031,832000
"Census Tract 8321, Cook County, Illinois",3055.0,197.0,17,031,832100
"Census Tract 8322, Cook County, Illinois",2625.0,549.0,17,031,832200
"Census Tract 8323, Cook County, Illinois",1692.0,283.0,17,031,832300
"Census Tract 8324, Cook County, Illinois",1851.0,1536.0,17,031,832400
"Census Tract 8325, Cook County, Illinois",3397.0,377.0,17,031,832500
"Census Tract 4110, Cook County, Illinois",3139.0,174.0,17,031,411000
"Census Tract 4101, Cook County, Illinois",1562.0,394.0,17,031,410100
"Census Tract 4102, Cook County, Illinois",1202.0,46.0,17,031,410200
"Census Tract 4106, Cook County, Illinois",2328.0,37.0,17,031,410600
"Census Tract 4308, Cook County, Illinois",1689.0,3.0,17,031,430800
"Census Tract 4309, Cook County, Illinois",1345.0,0.0,17,031,430900
"Census Tract 4403, Cook County, Illinois",4454.0,1.0,17,031,440300
"Census Tract 4406, Cook County, Illinois",2045.0,11.0,17,031,440600
"Census Tract 4606, Cook County, Illinois",922.0,185.0,17,031,460600
"Census Tract 407, Cook County, Illinois",2475.0,878.0,17,031,040700
"Census Tract 409, Cook County, Illinois",1926.0,192.0,17,031,040900
"Census Tract 601, Cook County, Illinois",2384.0,212.0,17,031,060100
"Census Tract 603, Cook County, Illinois",3039.0,137.0,17,031,060300
"Census Tract 604, Cook County, Illinois",3576.0,427.0,17,031,060400
"Census Tract 620, Cook County, Illinois",2791.0,106.0,17,031,062000
"Census Tract 622, Cook County, Illinois",2827.0,160.0,17,031,062200
"Census Tract 625, Cook County, Illinois",1282.0,60.0,17,031,062500
"Census Tract 631, Cook County, Illinois",2213.0,186.0,17,031,063100
"Census Tract 902, Cook County, Illinois",5950.0,456.0,17,031,090200
"Census Tract 1004, Cook County, Illinois",2637.0,390.0,17,031,100400
"Census Tract 1007, Cook County, Illinois",4199.0,550.0,17,031,100700
"Census Tract 1203, Cook County, Illinois",5482.0,697.0,17,031,120300
"Census Tract 2925, Cook County, Illinois",4147.0,129.0,17,031,292500
"Census Tract 715, Cook County, Illinois",5403.0,307.0,17,031,071500
"Census Tract 3906, Cook County, Illinois",1870.0,106.0,17,031,390600
"Census Tract 8070, Cook County, Illinois",5527.0,397.0,17,031,807000
"Census Tract 3815, Cook County, Illinois",238.0,12.0,17,031,381500
"Census Tract 4107, Cook County, Illinois",1850.0,109.0,17,031,410700
"Census Tract 8083.01, Cook County, Illinois",5597.0,326.0,17,031,808301
"Census Tract 8083.02, Cook County, Illinois",3689.0,258.0,17,031,808302
"Census Tract 8093, Cook County, Illinois",4024.0,505.0,17,031,809300
"Census Tract 4604, Cook County, Illinois",3154.0,0.0,17,031,460400
"Census Tract 5607, Cook County, Illinois",1776.0,1710.0,17,031,560700
"Census Tract 5611, Cook County, Illinois",3604.0,2212.0,17,031,561100
"Census Tract 5702, Cook County, Illinois",528.0,1350.0,17,031,570200
"Census Tract 101, Cook County, Illinois",3733.0,456.0,17,031,010100
"Census Tract 305, Cook County, Illinois",4525.0,1744.0,17,031,030500
"Census Tract 717, Cook County, Illinois",1663.0,150.0,17,031,071700
"Census Tract 4203, Cook County, Illinois",2208.0,67.0,17,031,420300
"Census Tract 4302, Cook County, Illinois",4774.0,153.0,17,031,430200
"Census Tract 4305, Cook County, Illinois",3565.0,96.0,17,031,430500
"Census Tract 4314, Cook County, Illinois",5720.0,130.0,17,031,431400
"Census Tract 4407, Cook County, Illinois",1501.0,0.0,17,031,440700
"Census Tract 4701, Cook County, Illinois",2618.0,0.0,17,031,470100
"Census Tract 4801, Cook County, Illinois",2045.0,0.0,17,031,480100
"Census Tract 4911, Cook County, Illinois",4506.0,71.0,17,031,491100
"Census Tract 4913, Cook County, Illinois",2270.0,73.0,17,031,491300
"Census Tract 309, Cook County, Illinois",2685.0,522.0,17,031,030900
"Census Tract 319, Cook County, Illinois",2129.0,226.0,17,031,031900
"Census Tract 502, Cook County, Illinois",4007.0,1113.0,17,031,050200
"Census Tract 8021, Cook County, Illinois",3276.0,59.0,17,031,802100
"Census Tract 8028.01, Cook County, Illinois",4770.0,335.0,17,031,802801
"Census Tract 8031, Cook County, Illinois",3259.0,72.0,17,031,803100
"Census Tract 8036.07, Cook County, Illinois",4843.0,203.0,17,031,803607
"Census Tract 8046.06, Cook County, Illinois",7045.0,318.0,17,031,804606
"Census Tract 8047.05, Cook County, Illinois",3307.0,630.0,17,031,804705
"Census Tract 8047.10, Cook County, Illinois",3748.0,645.0,17,031,804710
"Census Tract 8047.11, Cook County, Illinois",6493.0,1598.0,17,031,804711
"Census Tract 5302, Cook County, Illinois",4893.0,0.0,17,031,530200
"Census Tract 5101, Cook County, Illinois",620.0,3026.0,17,031,510100
"Census Tract 5201, Cook County, Illinois",279.0,1999.0,17,031,520100
"Census Tract 5301, Cook County, Illinois",1075.0,1016.0,17,031,530100
"Census Tract 5601, Cook County, Illinois",521.0,742.0,17,031,560100
"Census Tract 5801, Cook County, Illinois",908.0,2088.0,17,031,580100
"Census Tract 5806, Cook County, Illinois",617.0,5207.0,17,031,580600
"Census Tract 5905, Cook County, Illinois",1013.0,829.0,17,031,590500
"Census Tract 6004, Cook County, Illinois",3827.0,921.0,17,031,600400
"Census Tract 8175, Cook County, Illinois",3153.0,758.0,17,031,817500
"Census Tract 8177, Cook County, Illinois",4740.0,461.0,17,031,817700
"Census Tract 8179, Cook County, Illinois",5011.0,471.0,17,031,817900
"Census Tract 8214.01, Cook County, Illinois",3139.0,293.0,17,031,821401
"Census Tract 8201.04, Cook County, Illinois",3570.0,553.0,17,031,820104
"Census Tract 8202.01, Cook County, Illinois",7548.0,539.0,17,031,820201
"Census Tract 8212, Cook County, Illinois",3761.0,2479.0,17,031,821200
"Census Tract 8216, Cook County, Illinois",3794.0,709.0,17,031,821600
"Census Tract 8217, Cook County, Illinois",4541.0,314.0,17,031,821700
