NAME,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,state,county,tract
"Census Tract 621, Cook County, Illinois",137.0,59.0,12.0,56.0,42.0,23.0,46.0,25.0,0.0,85.0,154.0,133.0,207.0,165.0,154.0,297.0,17,031,062100
"Census Tract 6201, Cook County, Illinois",53.0,31.0,11.0,103.0,37.0,180.0,83.0,80.0,125.0,60.0,134.0,111.0,112.0,37.0,24.0,0.0,17,031,620100
"Census Tract 6308, Cook County, Illinois",172.0,104.0,96.0,130.0,103.0,161.0,69.0,146.0,69.0,129.0,154.0,197.0,94.0,36.0,9.0,0.0,17,031,630800
"Census Tract 6407, Cook County, Illinois",46.0,12.0,80.0,56.0,70.0,78.0,36.0,18.0,63.0,98.0,152.0,108.0,122.0,36.0,55.0,10.0,17,031,640700
"Census Tract 8040, Cook County, Illinois",57.0,27.0,60.0,79.0,34.0,70.0,64.0,118.0,151.0,187.0,186.0,287.0,222.0,115.0,113.0,21.0,17,031,804000
"Census Tract 2420, Cook County, Illinois",295.0,88.0,96.0,71.0,85.0,85.0,18.0,64.0,53.0,175.0,230.0,142.0,248.0,40.0,235.0,87.0,17,031,242000
"Census Tract 2410, Cook County, Illinois",91.0,56.0,31.0,49.0,10.0,46.0,44.0,32.0,33.0,40.0,66.0,38.0,13.0,27.0,38.0,32.0,17,031,241000
"Census Tract 2411, Cook County, Illinois",79.0,37.0,97.0,93.0,30.0,27.0,40.0,192.0,81.0,142.0,162.0,220.0,140.0,124.0,27.0,48.0,17,031,241100
"Census Tract 2421, Cook County, Illinois",18.0,42.0,42.0,26.0,57.0,22.0,48.0,87.0,0.0,106.0,121.0,295.0,155.0,162.0,255.0,219.0,17,031,242100
"Census Tract 2506, Cook County, Illinois",65.0,71.0,85.0,135.0,86.0,64.0,33.0,27.0,77.0,102.0,159.0,181.0,79.0,59.0,47.0,25.0,17,031,250600
"Census Tract 2511, Cook County, Illinois",270.0,192.0,136.0,61.0,46.0,69.0,62.0,16.0,120.0,46.0,200.0,102.0,27.0,43.0,0.0,9.0,17,031,251100
"Census Tract 2520, Cook County, Illinois",515.0,208.0,205.0,227.0,158.0,164.0,103.0,121.0,47.0,170.0,96.0,162.0,61.0,52.0,0.0,16.0,17,031,252000
"Census Tract 2601, Cook County, Illinois",175.0,84.0,92.0,33.0,3.0,44.0,7.0,23.0,0.0,18.0,0.0,39.0,0.0,0.0,0.0,0.0,17,031,260100
"Census Tract 2607, Cook County, Illinois",142.0,40.0,36.0,93.0,68.0,19.0,5.0,26.0,40.0,30.0,24.0,58.0,0.0,14.0,0.0,0.0,17,031,260700
"Census Tract 2713, Cook County, Illinois",88.0,59.0,21.0,19.0,19.0,8.0,22.0,17.0,16.0,3.0,31.0,0.0,0.0,0.0,23.0,0.0,17,031,271300
"Census Tract 817, Cook County, Illinois",75.0,35.0,59.0,159.0,0.0,63.0,81.0,94.0,0.0,219.0,166.0,254.0,291.0,157.0,239.0,322.0,17,031,081700
"Census Tract 1001, Cook County, Illinois",134.0,102.0,128.0,59.0,61.0,112.0,88.0,42.0,79.0,88.0,333.0,304.0,157.0,176.0,170.0,141.0,17,031,100100
"Census Tract 1005, Cook County, Illinois",26.0,47.0,63.0,78.0,45.0,29.0,161.0,92.0,47.0,142.0,139.0,364.0,229.0,99.0,231.0,175.0,17,031,100500
"Census Tract 1301, Cook County, Illinois",264.0,204.0,275.0,175.0,128.0,136.0,60.0,32.0,132.0,58.0,149.0,128.0,58.0,51.0,143.0,118.0,17,031,130100
"Census Tract 1402, Cook County, Illinois",272.0,44.0,25.0,96.0,126.0,55.0,71.0,125.0,47.0,124.0,201.0,174.0,85.0,38.0,46.0,51.0,17,031,140200
"Census Tract 1405, Cook County, Illinois",28.0,18.0,77.0,63.0,112.0,77.0,92.0,14.0,68.0,149.0,115.0,180.0,71.0,61.0,53.0,62.0,17,031,140500
"Census Tract 1603, Cook County, Illinois",221.0,113.0,151.0,80.0,150.0,46.0,129.0,134.0,131.0,131.0,167.0,193.0,110.0,11.0,31.0,19.0,17,031,160300
"Census Tract 1608, Cook County, Illinois",78.0,10.0,89.0,118.0,101.0,153.0,135.0,71.0,134.0,158.0,106.0,292.0,214.0,146.0,84.0,55.0,17,031,160800
"Census Tract 2714, Cook County, Illinois",135.0,20.0,17.0,42.0,5.0,13.0,10.0,18.0,19.0,23.0,48.0,71.0,12.0,0.0,0.0,0.0,17,031,271400
"Census Tract 2801, Cook County, Illinois",209.0,44.0,36.0,62.0,35.0,28.0,0.0,50.0,136.0,74.0,498.0,675.0,738.0,416.0,476.0,602.0,17,031,280100
"Census Tract 8235, Cook County, Illinois",78.0,108.0,75.0,52.0,64.0,62.0,160.0,89.0,69.0,174.0,208.0,207.0,113.0,62.0,33.0,49.0,17,031,823500
"Census Tract 8215, Cook County, Illinois",70.0,38.0,63.0,59.0,36.0,52.0,17.0,35.0,42.0,44.0,73.0,72.0,20.0,0.0,6.0,0.0,17,031,821500
"Census Tract 8218, Cook County, Illinois",83.0,56.0,96.0,37.0,43.0,63.0,62.0,102.0,104.0,151.0,124.0,343.0,187.0,225.0,181.0,83.0,17,031,821800
"Census Tract 8234, Cook County, Illinois",131.0,73.0,108.0,162.0,135.0,102.0,38.0,50.0,83.0,120.0,226.0,140.0,122.0,46.0,51.0,41.0,17,031,823400
"Census Tract 3103, Cook County, Illinois",101.0,28.0,35.0,13.0,21.0,39.0,49.0,10.0,31.0,46.0,43.0,89.0,79.0,31.0,36.0,8.0,17,031,310300
"Census Tract 8239.01, Cook County, Illinois",13.0,22.0,25.0,34.0,55.0,55.0,102.0,109.0,30.0,97.0,157.0,246.0,174.0,81.0,119.0,177.0,17,031,823901
"Census Tract 8246.01, Cook County, Illinois",70.0,9.0,63.0,52.0,83.0,23.0,79.0,80.0,35.0,128.0,293.0,324.0,176.0,141.0,74.0,41.0,17,031,824601
"Census Tract 8247.02, Cook County, Illinois",118.0,90.0,97.0,63.0,39.0,100.0,125.0,130.0,104.0,99.0,234.0,448.0,176.0,54.0,48.0,10.0,17,031,824702
"Census Tract 2002, Cook County, Illinois",128.0,111.0,135.0,81.0,149.0,127.0,89.0,91.0,46.0,99.0,199.0,183.0,73.0,12.0,0.0,24.0,17,031,200200
"Census Tract 2214, Cook County, Illinois",85.0,61.0,18.0,47.0,57.0,114.0,46.0,102.0,46.0,112.0,187.0,133.0,96.0,35.0,65.0,11.0,17,031,221400
"Census Tract 7608.02, Cook County, Illinois",55.0,91.0,116.0,43.0,63.0,116.0,70.0,0.0,64.0,104.0,95.0,188.0,20.0,53.0,36.0,33.0,17,031,760802
"Census Tract 7608.03, Cook County, Illinois",401.0,111.0,264.0,203.0,179.0,142.0,94.0,115.0,52.0,278.0,282.0,375.0,223.0,99.0,56.0,0.0,17,031,760803
"Census Tract 7702.01, Cook County, Illinois",184.0,28.0,258.0,124.0,106.0,172.0,132.0,157.0,88.0,187.0,277.0,324.0,297.0,181.0,139.0,68.0,17,031,770201
"Census Tract 7702.02, Cook County, Illinois",146.0,106.0,91.0,117.0,51.0,168.0,122.0,151.0,118.0,111.0,175.0,270.0,270.0,108.0,105.0,57.0,17,031,770202
"Census Tract 8048.04, Cook County, Illinois",172.0,68.0,59.0,64.0,14.0,55.0,131.0,98.0,198.0,123.0,563.0,367.0,308.0,190.0,171.0,23.0,17,031,804804
"Census Tract 8051.05, Cook County, Illinois",106.0,221.0,149.0,156.0,160.0,148.0,124.0,59.0,26.0,279.0,333.0,468.0,270.0,85.0,75.0,0.0,17,031,805105
"Census Tract 8051.08, Cook County, Illinois",24.0,78.0,42.0,170.0,97.0,167.0,157.0,229.0,262.0,106.0,376.0,256.0,167.0,151.0,119.0,61.0,17,031,805108
"Census Tract 8057.01, Cook County, Illinois",76.0,23.0,84.0,19.0,84.0,19.0,43.0,75.0,63.0,93.0,185.0,359.0,222.0,155.0,217.0,256.0,17,031,805701
"Census Tract 8057.02, Cook County, Illinois",5.0,25.0,25.0,32.0,11.0,36.0,20.0,17.0,13.0,30.0,63.0,132.0,36.0,93.0,108.0,80.0,17,031,805702
"Census Tract 8068.01, Cook County, Illinois",103.0,55.0,74.0,29.0,84.0,63.0,19.0,76.0,51.0,115.0,141.0,165.0,62.0,109.0,107.0,70.0,17,031,806801
"Census Tract 8073, Cook County, Illinois",345.0,126.0,107.0,152.0,129.0,103.0,211.0,48.0,157.0,105.0,170.0,416.0,307.0,99.0,188.0,120.0,17,031,807300
"Census Tract 8080.02, Cook County, Illinois",39.0,49.0,38.0,59.0,42.0,9.0,109.0,25.0,33.0,126.0,227.0,184.0,114.0,142.0,141.0,233.0,17,031,808002
"Census Tract 307.06, Cook County, Illinois",272.0,154.0,138.0,80.0,188.0,252.0,131.0,95.0,56.0,177.0,279.0,197.0,149.0,100.0,107.0,31.0,17,031,030706
"Census Tract 402.01, Cook County, Illinois",230.0,35.0,131.0,217.0,107.0,85.0,198.0,63.0,147.0,184.0,329.0,227.0,201.0,116.0,199.0,253.0,17,031,040201
"Census Tract 402.02, Cook County, Illinois",494.0,254.0,238.0,79.0,192.0,77.0,122.0,148.0,64.0,126.0,264.0,280.0,121.0,132.0,157.0,35.0,17,031,040202
"Census Tract 404.01, Cook County, Illinois",25.0,54.0,18.0,42.0,74.0,83.0,38.0,73.0,96.0,26.0,188.0,133.0,150.0,33.0,83.0,101.0,17,031,040401
"Census Tract 619.01, Cook County, Illinois",280.0,39.0,97.0,39.0,153.0,114.0,149.0,167.0,161.0,153.0,166.0,264.0,187.0,102.0,51.0,261.0,17,031,061901
"Census Tract 619.02, Cook County, Illinois",254.0,121.0,169.0,116.0,244.0,75.0,174.0,105.0,105.0,240.0,252.0,89.0,167.0,126.0,287.0,267.0,17,031,061902
"Census Tract 315.01, Cook County, Illinois",334.0,176.0,149.0,84.0,77.0,69.0,49.0,49.0,40.0,58.0,36.0,207.0,169.0,0.0,31.0,31.0,17,031,031501
"Census Tract 315.02, Cook County, Illinois",534.0,176.0,338.0,159.0,118.0,111.0,59.0,59.0,72.0,99.0,135.0,212.0,97.0,46.0,40.0,30.0,17,031,031502
"Census Tract 404.02, Cook County, Illinois",80.0,12.0,137.0,92.0,22.0,88.0,200.0,107.0,138.0,159.0,359.0,343.0,165.0,167.0,168.0,202.0,17,031,040402
"Census Tract 701.01, Cook County, Illinois",342.0,184.0,104.0,11.0,57.0,86.0,94.0,122.0,66.0,155.0,210.0,374.0,249.0,74.0,198.0,316.0,17,031,070101
"Census Tract 633.01, Cook County, Illinois",302.0,115.0,49.0,143.0,67.0,0.0,112.0,135.0,40.0,181.0,228.0,177.0,78.0,97.0,55.0,37.0,17,031,063301
"Census Tract 633.03, Cook County, Illinois",40.0,4.0,14.0,73.0,35.0,29.0,45.0,35.0,10.0,73.0,85.0,183.0,87.0,12.0,49.0,118.0,17,031,063303
"Census Tract 633.02, Cook County, Illinois",166.0,56.0,86.0,51.0,29.0,104.0,11.0,194.0,156.0,257.0,451.0,384.0,291.0,152.0,142.0,230.0,17,031,063302
"Census Tract 701.02, Cook County, Illinois",105.0,74.0,38.0,74.0,28.0,55.0,44.0,168.0,28.0,151.0,154.0,290.0,180.0,147.0,91.0,106.0,17,031,070102
"Census Tract 701.03, Cook County, Illinois",141.0,83.0,19.0,41.0,69.0,19.0,71.0,45.0,79.0,122.0,166.0,176.0,23.0,6.0,100.0,32.0,17,031,070103
"Census Tract 802.01, Cook County, Illinois",65.0,59.0,52.0,38.0,69.0,101.0,86.0,114.0,74.0,186.0,322.0,353.0,271.0,96.0,168.0,211.0,17,031,080201
"Census Tract 802.02, Cook County, Illinois",116.0,64.0,109.0,34.0,31.0,28.0,63.0,118.0,60.0,277.0,204.0,268.0,273.0,129.0,238.0,302.0,17,031,080202
"Census Tract 812.01, Cook County, Illinois",117.0,170.0,136.0,50.0,60.0,83.0,95.0,72.0,23.0,311.0,357.0,161.0,232.0,121.0,201.0,620.0,17,031,081201
"Census Tract 812.02, Cook County, Illinois",39.0,8.0,27.0,49.0,79.0,155.0,90.0,71.0,46.0,104.0,169.0,216.0,207.0,36.0,212.0,398.0,17,031,081202
"Census Tract 814.01, Cook County, Illinois",227.0,65.0,98.0,127.0,31.0,12.0,8.0,28.0,12.0,119.0,42.0,114.0,167.0,226.0,32.0,264.0,17,031,081401
"Census Tract 814.02, Cook County, Illinois",159.0,33.0,60.0,0.0,127.0,54.0,133.0,39.0,92.0,164.0,369.0,149.0,166.0,232.0,556.0,520.0,17,031,081402
"Census Tract 814.03, Cook County, Illinois",382.0,106.0,154.0,74.0,99.0,232.0,66.0,238.0,83.0,271.0,635.0,547.0,478.0,66.0,507.0,966.0,17,031,081403
"Census Tract 1105.01, Cook County, Illinois",40.0,193.0,49.0,29.0,34.0,104.0,100.0,105.0,37.0,61.0,224.0,242.0,175.0,154.0,74.0,52.0,17,031,110501
"Census Tract 1105.02, Cook County, Illinois",149.0,52.0,83.0,109.0,145.0,113.0,42.0,9.0,150.0,95.0,144.0,187.0,96.0,50.0,31.0,18.0,17,031,110502
"Census Tract 1403.01, Cook County, Illinois",44.0,72.0,26.0,3.0,88.0,13.0,32.0,21.0,0.0,61.0,28.0,110.0,79.0,42.0,55.0,38.0,17,031,140301
"Census Tract 1403.02, Cook County, Illinois",42.0,67.0,93.0,62.0,89.0,55.0,73.0,50.0,50.0,112.0,261.0,186.0,83.0,89.0,5.0,33.0,17,031,140302
"Census Tract 1406.02, Cook County, Illinois",202.0,85.0,69.0,122.0,142.0,33.0,102.0,43.0,245.0,161.0,130.0,129.0,103.0,38.0,70.0,14.0,17,031,140602
"Census Tract 8080.01, Cook County, Illinois",8.0,16.0,63.0,37.0,57.0,88.0,20.0,17.0,25.0,59.0,78.0,183.0,127.0,191.0,120.0,152.0,17,031,808001
"Census Tract 8081, Cook County, Illinois",143.0,122.0,85.0,103.0,95.0,162.0,62.0,51.0,105.0,167.0,113.0,115.0,142.0,102.0,53.0,51.0,17,031,808100
"Census Tract 1002, Cook County, Illinois",75.0,89.0,126.0,68.0,86.0,80.0,145.0,164.0,66.0,141.0,208.0,626.0,311.0,259.0,179.0,99.0,17,031,100200
"Census Tract 1003, Cook County, Illinois",287.0,60.0,244.0,130.0,121.0,59.0,156.0,43.0,44.0,137.0,242.0,314.0,235.0,125.0,95.0,210.0,17,031,100300
"Census Tract 1204, Cook County, Illinois",92.0,17.0,9.0,115.0,37.0,68.0,36.0,15.0,32.0,67.0,140.0,182.0,70.0,164.0,127.0,101.0,17,031,120400
"Census Tract 1503, Cook County, Illinois",196.0,114.0,135.0,192.0,44.0,74.0,0.0,87.0,228.0,226.0,397.0,524.0,319.0,115.0,175.0,52.0,17,031,150300
"Census Tract 1512, Cook County, Illinois",55.0,71.0,125.0,47.0,25.0,60.0,101.0,19.0,61.0,111.0,180.0,164.0,80.0,70.0,63.0,18.0,17,031,151200
"Census Tract 1602, Cook County, Illinois",38.0,119.0,74.0,39.0,46.0,64.0,89.0,135.0,39.0,83.0,91.0,153.0,117.0,59.0,70.0,170.0,17,031,160200
"Census Tract 1704, Cook County, Illinois",124.0,89.0,106.0,50.0,67.0,59.0,54.0,67.0,38.0,96.0,176.0,243.0,69.0,118.0,27.0,35.0,17,031,170400
"Census Tract 1708, Cook County, Illinois",108.0,25.0,78.0,101.0,87.0,103.0,35.0,28.0,54.0,90.0,199.0,167.0,189.0,21.0,52.0,47.0,17,031,170800
"Census Tract 1801, Cook County, Illinois",235.0,28.0,110.0,101.0,206.0,77.0,148.0,141.0,51.0,178.0,74.0,174.0,282.0,80.0,35.0,70.0,17,031,180100
"Census Tract 8285.05, Cook County, Illinois",167.0,99.0,134.0,90.0,181.0,154.0,58.0,54.0,81.0,152.0,242.0,292.0,315.0,90.0,112.0,108.0,17,031,828505
"Census Tract 8287.01, Cook County, Illinois",167.0,57.0,79.0,72.0,24.0,35.0,21.0,180.0,59.0,155.0,156.0,134.0,116.0,49.0,79.0,58.0,17,031,828701
"Census Tract 8290, Cook County, Illinois",143.0,25.0,31.0,62.0,40.0,25.0,34.0,6.0,0.0,0.0,9.0,56.0,5.0,16.0,0.0,16.0,17,031,829000
"Census Tract 8294.02, Cook County, Illinois",125.0,96.0,72.0,199.0,71.0,136.0,52.0,71.0,46.0,98.0,236.0,161.0,28.0,32.0,21.0,0.0,17,031,829402
"Census Tract 8048.06, Cook County, Illinois",81.0,27.0,50.0,50.0,43.0,35.0,48.0,78.0,36.0,114.0,112.0,228.0,92.0,104.0,68.0,0.0,17,031,804806
"Census Tract 8043.06, Cook County, Illinois",51.0,14.0,75.0,55.0,56.0,57.0,126.0,111.0,100.0,173.0,301.0,249.0,125.0,138.0,53.0,54.0,17,031,804306
"Census Tract 8046.03, Cook County, Illinois",154.0,38.0,9.0,239.0,104.0,166.0,127.0,219.0,49.0,272.0,494.0,205.0,199.0,39.0,62.0,32.0,17,031,804603
"Census Tract 8047.12, Cook County, Illinois",12.0,46.0,21.0,6.0,46.0,23.0,47.0,59.0,55.0,103.0,206.0,285.0,175.0,195.0,220.0,272.0,17,031,804712
"Census Tract 8048.07, Cook County, Illinois",47.0,27.0,129.0,58.0,26.0,66.0,32.0,97.0,64.0,225.0,265.0,343.0,116.0,109.0,77.0,49.0,17,031,804807
"Census Tract 8048.09, Cook County, Illinois",14.0,12.0,26.0,0.0,22.0,59.0,15.0,27.0,27.0,131.0,123.0,277.0,165.0,145.0,239.0,152.0,17,031,804809
"Census Tract 8198.01, Cook County, Illinois",23.0,9.0,25.0,17.0,46.0,0.0,18.0,52.0,30.0,62.0,90.0,197.0,158.0,156.0,226.0,600.0,17,031,819801
"Census Tract 8205.02, Cook County, Illinois",85.0,62.0,142.0,55.0,119.0,169.0,75.0,71.0,66.0,223.0,296.0,211.0,71.0,97.0,49.0,65.0,17,031,820502
"Census Tract 8209.01, Cook County, Illinois",60.0,71.0,108.0,147.0,166.0,85.0,72.0,118.0,172.0,199.0,270.0,162.0,119.0,49.0,29.0,0.0,17,031,820901
"Census Tract 8220, Cook County, Illinois",122.0,121.0,157.0,115.0,79.0,144.0,81.0,88.0,78.0,188.0,226.0,386.0,81.0,36.0,8.0,0.0,17,031,822000
"Census Tract 8226.01, Cook County, Illinois",35.0,36.0,64.0,192.0,80.0,97.0,86.0,33.0,59.0,139.0,199.0,151.0,210.0,121.0,139.0,81.0,17,031,822601
"Census Tract 8227.02, Cook County, Illinois",126.0,121.0,136.0,97.0,139.0,48.0,31.0,149.0,25.0,35.0,137.0,182.0,108.0,73.0,122.0,12.0,17,031,822702
"Census Tract 8244, Cook County, Illinois",92.0,126.0,83.0,64.0,51.0,27.0,17.0,22.0,30.0,47.0,55.0,164.0,18.0,23.0,22.0,14.0,17,031,824400
"Census Tract 8246.02, Cook County, Illinois",168.0,66.0,70.0,103.0,143.0,108.0,61.0,28.0,138.0,427.0,245.0,300.0,283.0,206.0,185.0,81.0,17,031,824602
"Census Tract 8258.02, Cook County, Illinois",136.0,27.0,151.0,118.0,103.0,71.0,248.0,217.0,42.0,177.0,157.0,148.0,88.0,87.0,111.0,62.0,17,031,825802
"Census Tract 8276, Cook County, Illinois",255.0,132.0,46.0,172.0,15.0,103.0,57.0,48.0,59.0,121.0,45.0,160.0,36.0,0.0,0.0,3.0,17,031,827600
"Census Tract 8278.05, Cook County, Illinois",19.0,56.0,29.0,37.0,12.0,52.0,17.0,39.0,23.0,112.0,179.0,219.0,115.0,74.0,50.0,8.0,17,031,827805
"Census Tract 8282.01, Cook County, Illinois",87.0,74.0,32.0,98.0,73.0,51.0,114.0,113.0,89.0,91.0,198.0,145.0,180.0,117.0,92.0,30.0,17,031,828201
"Census Tract 8096, Cook County, Illinois",32.0,33.0,22.0,36.0,45.0,60.0,95.0,47.0,45.0,49.0,138.0,98.0,77.0,36.0,105.0,144.0,17,031,809600
"Census Tract 8104, Cook County, Illinois",93.0,71.0,31.0,96.0,56.0,98.0,127.0,51.0,56.0,164.0,182.0,284.0,314.0,82.0,232.0,189.0,17,031,810400
"Census Tract 8106, Cook County, Illinois",142.0,168.0,98.0,84.0,66.0,116.0,103.0,199.0,84.0,270.0,193.0,159.0,147.0,70.0,48.0,31.0,17,031,810600
"Census Tract 8109, Cook County, Illinois",103.0,117.0,69.0,74.0,159.0,126.0,209.0,189.0,140.0,216.0,382.0,236.0,223.0,63.0,50.0,73.0,17,031,810900
"Census Tract 8113.01, Cook County, Illinois",42.0,79.0,40.0,77.0,48.0,70.0,84.0,129.0,72.0,74.0,158.0,243.0,174.0,55.0,73.0,46.0,17,031,811301
"Census Tract 8113.02, Cook County, Illinois",59.0,63.0,101.0,101.0,105.0,61.0,47.0,80.0,70.0,59.0,97.0,96.0,115.0,34.0,19.0,11.0,17,031,811302
"Census Tract 8121, Cook County, Illinois",77.0,29.0,66.0,23.0,54.0,16.0,5.0,93.0,48.0,153.0,221.0,162.0,147.0,137.0,211.0,168.0,17,031,812100
"Census Tract 8135, Cook County, Illinois",71.0,81.0,127.0,62.0,117.0,119.0,123.0,137.0,34.0,209.0,206.0,189.0,188.0,134.0,114.0,32.0,17,031,813500
"Census Tract 8136, Cook County, Illinois",119.0,62.0,54.0,23.0,127.0,116.0,75.0,80.0,69.0,153.0,160.0,103.0,79.0,23.0,16.0,0.0,17,031,813600
"Census Tract 8296, Cook County, Illinois",149.0,58.0,68.0,38.0,104.0,67.0,24.0,58.0,102.0,87.0,100.0,169.0,75.0,0.0,97.0,0.0,17,031,829600
"Census Tract 8297, Cook County, Illinois",330.0,112.0,108.0,109.0,73.0,85.0,52.0,83.0,96.0,38.0,43.0,91.0,113.0,62.0,70.0,25.0,17,031,829700
"Census Tract 8298, Cook County, Illinois",130.0,43.0,19.0,53.0,58.0,45.0,27.0,50.0,185.0,155.0,282.0,190.0,459.0,168.0,312.0,338.0,17,031,829800
"Census Tract 8304, Cook County, Illinois",184.0,101.0,62.0,36.0,83.0,87.0,75.0,85.0,55.0,258.0,147.0,243.0,74.0,45.0,5.0,56.0,17,031,830400
"Census Tract 8007, Cook County, Illinois",10.0,0.0,8.0,9.0,20.0,12.0,18.0,38.0,45.0,88.0,123.0,140.0,132.0,126.0,225.0,675.0,17,031,800700
"Census Tract 8025.03, Cook County, Illinois",127.0,89.0,48.0,54.0,96.0,135.0,34.0,36.0,29.0,190.0,348.0,297.0,263.0,137.0,166.0,141.0,17,031,802503
"Census Tract 8017.01, Cook County, Illinois",19.0,17.0,0.0,28.0,0.0,7.0,35.0,41.0,23.0,23.0,39.0,152.0,91.0,160.0,169.0,358.0,17,031,801701
"Census Tract 8019.02, Cook County, Illinois",6.0,25.0,6.0,53.0,39.0,22.0,7.0,17.0,22.0,60.0,82.0,35.0,110.0,91.0,65.0,429.0,17,031,801902
"Census Tract 8020.02, Cook County, Illinois",9.0,10.0,45.0,19.0,99.0,37.0,62.0,17.0,45.0,80.0,145.0,262.0,176.0,132.0,168.0,283.0,17,031,802002
"Census Tract 8025.04, Cook County, Illinois",33.0,41.0,62.0,114.0,65.0,57.0,61.0,44.0,79.0,205.0,279.0,294.0,262.0,177.0,97.0,120.0,17,031,802504
"Census Tract 8027.02, Cook County, Illinois",78.0,108.0,54.0,40.0,77.0,20.0,75.0,90.0,35.0,102.0,108.0,362.0,191.0,140.0,156.0,153.0,17,031,802702
"Census Tract 8030.08, Cook County, Illinois",45.0,20.0,24.0,31.0,65.0,57.0,18.0,118.0,31.0,156.0,101.0,217.0,235.0,130.0,179.0,236.0,17,031,803008
"Census Tract 8032, Cook County, Illinois",31.0,137.0,109.0,100.0,88.0,91.0,74.0,76.0,73.0,136.0,215.0,362.0,253.0,78.0,266.0,215.0,17,031,803200
"Census Tract 8035, Cook County, Illinois",63.0,54.0,129.0,59.0,14.0,54.0,59.0,74.0,41.0,88.0,272.0,433.0,181.0,173.0,241.0,321.0,17,031,803500
"Census Tract 8041.02, Cook County, Illinois",65.0,16.0,15.0,14.0,80.0,59.0,61.0,104.0,63.0,133.0,146.0,208.0,304.0,204.0,301.0,719.0,17,031,804102
"Census Tract 8245.05, Cook County, Illinois",101.0,86.0,29.0,90.0,160.0,86.0,86.0,157.0,15.0,288.0,162.0,527.0,276.0,227.0,219.0,27.0,17,031,824505
"Census Tract 8259, Cook County, Illinois",154.0,52.0,74.0,62.0,102.0,103.0,76.0,68.0,56.0,134.0,130.0,39.0,46.0,47.0,22.0,0.0,17,031,825900
"Census Tract 5501, Cook County, Illinois",299.0,159.0,90.0,113.0,212.0,131.0,102.0,141.0,88.0,172.0,237.0,261.0,167.0,91.0,190.0,32.0,17,031,550100
"Census Tract 5602, Cook County, Illinois",18.0,61.0,18.0,37.0,59.0,35.0,42.0,19.0,6.0,15.0,87.0,13.0,42.0,34.0,15.0,0.0,17,031,560200
"Census Tract 5604, Cook County, Illinois",20.0,6.0,6.0,24.0,21.0,57.0,36.0,20.0,10.0,35.0,68.0,47.0,36.0,0.0,19.0,0.0,17,031,560400
"Census Tract 5701, Cook County, Illinois",28.0,1.0,27.0,19.0,7.0,42.0,31.0,13.0,22.0,16.0,54.0,58.0,27.0,13.0,14.0,0.0,17,031,570100
"Census Tract 5808, Cook County, Illinois",63.0,50.0,42.0,86.0,68.0,10.0,0.0,62.0,45.0,32.0,43.0,5.0,0.0,8.0,0.0,0.0,17,031,580800
"Census Tract 6110, Cook County, Illinois",58.0,67.0,44.0,40.0,0.0,14.0,58.0,0.0,7.0,11.0,0.0,27.0,0.0,0.0,0.0,0.0,17,031,611000
"Census Tract 8264.01, Cook County, Illinois",142.0,46.0,97.0,60.0,79.0,22.0,86.0,94.0,32.0,164.0,88.0,186.0,88.0,45.0,78.0,14.0,17,031,826401
"Census Tract 8269.01, Cook County, Illinois",245.0,40.0,72.0,89.0,13.0,38.0,6.0,40.0,0.0,17.0,88.0,38.0,32.0,0.0,0.0,0.0,17,031,826901
"Census Tract 8270, Cook County, Illinois",325.0,97.0,131.0,129.0,95.0,60.0,25.0,54.0,27.0,124.0,126.0,26.0,62.0,18.0,16.0,0.0,17,031,827000
"Census Tract 8045.07, Cook County, Illinois",158.0,82.0,90.0,221.0,56.0,43.0,112.0,76.0,221.0,245.0,268.0,633.0,670.0,635.0,725.0,218.0,17,031,804507
"Census Tract 2406, Cook County, Illinois",0.0,32.0,53.0,3.0,34.0,53.0,3.0,6.0,9.0,13.0,54.0,30.0,139.0,31.0,44.0,97.0,17,031,240600
"Census Tract 2303, Cook County, Illinois",29.0,18.0,37.0,34.0,12.0,0.0,13.0,24.0,7.0,7.0,27.0,71.0,14.0,0.0,4.0,0.0,17,031,230300
"Census Tract 2309, Cook County, Illinois",317.0,140.0,171.0,70.0,114.0,68.0,175.0,116.0,26.0,105.0,210.0,166.0,88.0,19.0,32.0,38.0,17,031,230900
"Census Tract 2311, Cook County, Illinois",52.0,7.0,14.0,52.0,9.0,21.0,7.0,29.0,16.0,33.0,23.0,20.0,23.0,13.0,18.0,4.0,17,031,231100
"Census Tract 2434, Cook County, Illinois",70.0,14.0,70.0,137.0,18.0,89.0,42.0,36.0,71.0,45.0,119.0,248.0,28.0,91.0,176.0,103.0,17,031,243400
"Census Tract 2502, Cook County, Illinois",70.0,70.0,76.0,63.0,45.0,51.0,43.0,32.0,33.0,106.0,63.0,57.0,29.0,19.0,12.0,7.0,17,031,250200
"Census Tract 2507, Cook County, Illinois",281.0,234.0,165.0,168.0,189.0,123.0,105.0,53.0,48.0,141.0,167.0,239.0,107.0,0.0,0.0,10.0,17,031,250700
"Census Tract 2513, Cook County, Illinois",242.0,58.0,134.0,192.0,186.0,102.0,79.0,104.0,42.0,94.0,111.0,100.0,110.0,15.0,0.0,11.0,17,031,251300
