NAME,B03001_002E,B03001_003E,state,county,tract
"Census Tract 201, Cook County, Illinois",2683.0,935.0,17,031,020100
"Census Tract 8361, Cook County, Illinois",1795.0,102.0,17,031,836100
"Census Tract 8362, Cook County, Illinois",1345.0,147.0,17,031,836200
"Census Tract 8363, Cook County, Illinois",1500.0,13.0,17,031,836300
"Census Tract 8364, Cook County, Illinois",3565.0,222.0,17,031,836400
"Census Tract 8365, Cook County, Illinois",1963.0,0.0,17,031,836500
"Census Tract 8366, Cook County, Illinois",1188.0,1149.0,17,031,836600
"Census Tract 8367, Cook County, Illinois",1914.0,394.0,17,031,836700
"Census Tract 8368, Cook County, Illinois",2397.0,0.0,17,031,836800
"Census Tract 8369, Cook County, Illinois",1071.0,92.0,17,031,836900
"Census Tract 8370, Cook County, Illinois",1732.0,72.0,17,031,837000
"Census Tract 8371, Cook County, Illinois",1201.0,118.0,17,031,837100
"Census Tract 8373, Cook County, Illinois",2720.0,42.0,17,031,837300
"Census Tract 8374, Cook County, Illinois",2198.0,61.0,17,031,837400
"Census Tract 8378, Cook County, Illinois",2416.0,211.0,17,031,837800
"Census Tract 8037.02, Cook County, Illinois",5575.0,375.0,17,031,803702
"Census Tract 8041.08, Cook County, Illinois",3389.0,542.0,17,031,804108
"Census Tract 8041.09, Cook County, Illinois",2574.0,219.0,17,031,804109
"Census Tract 313, Cook County, Illinois",6958.0,817.0,17,031,031300
"Census Tract 8100, Cook County, Illinois",4720.0,392.0,17,031,810000
"Census Tract 8102, Cook County, Illinois",5227.0,1201.0,17,031,810200
"Census Tract 8110, Cook County, Illinois",3490.0,579.0,17,031,811000
"Census Tract 8289, Cook County, Illinois",2075.0,1583.0,17,031,828900
"Census Tract 8299.01, Cook County, Illinois",8113.0,864.0,17,031,829901
"Census Tract 8299.02, Cook County, Illinois",6332.0,86.0,17,031,829902
"Census Tract 628, Cook County, Illinois",3252.0,208.0,17,031,062800
"Census Tract 634, Cook County, Illinois",2265.0,178.0,17,031,063400
"Census Tract 705, Cook County, Illinois",3332.0,126.0,17,031,070500
"Census Tract 716, Cook County, Illinois",1843.0,71.0,17,031,071600
"Census Tract 718, Cook County, Illinois",2456.0,157.0,17,031,071800
"Census Tract 8171.02, Cook County, Illinois",2957.0,263.0,17,031,817102
"Census Tract 8173, Cook County, Illinois",2099.0,523.0,17,031,817300
"Census Tract 8191, Cook County, Illinois",2231.0,1901.0,17,031,819100
"Census Tract 8196, Cook County, Illinois",3638.0,107.0,17,031,819600
"Census Tract 8278.04, Cook County, Illinois",2773.0,196.0,17,031,827804
"Census Tract 8275, Cook County, Illinois",3009.0,2151.0,17,031,827500
"Census Tract 8278.01, Cook County, Illinois",5146.0,100.0,17,031,827801
"Census Tract 8285.06, Cook County, Illinois",7744.0,1147.0,17,031,828506
"Census Tract 8291, Cook County, Illinois",1045.0,2483.0,17,031,829100
"Census Tract 8295, Cook County, Illinois",2352.0,1724.0,17,031,829500
"Census Tract 8300.04, Cook County, Illinois",6542.0,353.0,17,031,830004
"Census Tract 8300.05, Cook County, Illinois",4163.0,0.0,17,031,830005
"Census Tract 8300.06, Cook County, Illinois",2800.0,255.0,17,031,830006
"Census Tract 8302.01, Cook County, Illinois",5247.0,77.0,17,031,830201
"Census Tract 3206, Cook County, Illinois",4708.0,475.0,17,031,320600
"Census Tract 3504, Cook County, Illinois",1979.0,0.0,17,031,350400
"Census Tract 8048.10, Cook County, Illinois",6096.0,722.0,17,031,804810
"Census Tract 8049.01, Cook County, Illinois",6407.0,242.0,17,031,804901
"Census Tract 8053.01, Cook County, Illinois",3127.0,34.0,17,031,805301
"Census Tract 8053.02, Cook County, Illinois",3478.0,244.0,17,031,805302
"Census Tract 8054.02, Cook County, Illinois",4651.0,322.0,17,031,805402
"Census Tract 8063, Cook County, Illinois",3759.0,885.0,17,031,806300
"Census Tract 8071, Cook County, Illinois",3138.0,384.0,17,031,807100
"Census Tract 8082, Cook County, Illinois",4847.0,520.0,17,031,808200
"Census Tract 8085, Cook County, Illinois",3638.0,379.0,17,031,808500
"Census Tract 8129, Cook County, Illinois",4317.0,353.0,17,031,812900
"Census Tract 8131, Cook County, Illinois",4095.0,859.0,17,031,813100
"Census Tract 8132, Cook County, Illinois",3784.0,478.0,17,031,813200
"Census Tract 8134, Cook County, Illinois",652.0,7008.0,17,031,813400
"Census Tract 8141, Cook County, Illinois",437.0,3820.0,17,031,814100
"Census Tract 2916, Cook County, Illinois",281.0,664.0,17,031,291600
"Census Tract 2924, Cook County, Illinois",1965.0,35.0,17,031,292400
"Census Tract 3011, Cook County, Illinois",338.0,1879.0,17,031,301100
"Census Tract 3016, Cook County, Illinois",200.0,4042.0,17,031,301600
"Census Tract 6605, Cook County, Illinois",625.0,3829.0,17,031,660500
"Census Tract 6611, Cook County, Illinois",3358.0,3757.0,17,031,661100
"Census Tract 6706, Cook County, Illinois",831.0,144.0,17,031,670600
"Census Tract 6905, Cook County, Illinois",632.0,0.0,17,031,690500
"Census Tract 6910, Cook County, Illinois",2245.0,11.0,17,031,691000
"Census Tract 7104, Cook County, Illinois",5405.0,203.0,17,031,710400
"Census Tract 7404, Cook County, Illinois",3985.0,480.0,17,031,740400
"Census Tract 7708, Cook County, Illinois",3871.0,1377.0,17,031,770800
"Census Tract 8008, Cook County, Illinois",1997.0,284.0,17,031,800800
"Census Tract 810, Cook County, Illinois",7545.0,659.0,17,031,081000
"Census Tract 304, Cook County, Illinois",1919.0,712.0,17,031,030400
"Census Tract 309, Cook County, Illinois",2799.0,327.0,17,031,030900
"Census Tract 319, Cook County, Illinois",2263.0,295.0,17,031,031900
"Census Tract 502, Cook County, Illinois",4706.0,386.0,17,031,050200
"Census Tract 8021, Cook County, Illinois",3420.0,46.0,17,031,802100
"Census Tract 8028.01, Cook County, Illinois",4475.0,337.0,17,031,802801
"Census Tract 8031, Cook County, Illinois",3318.0,98.0,17,031,803100
"Census Tract 8036.07, Cook County, Illinois",4419.0,493.0,17,031,803607
"Census Tract 8046.06, Cook County, Illinois",6380.0,508.0,17,031,804606
"Census Tract 8047.05, Cook County, Illinois",3335.0,1135.0,17,031,804705
"Census Tract 8047.10, Cook County, Illinois",3505.0,262.0,17,031,804710
"Census Tract 8047.11, Cook County, Illinois",6288.0,1445.0,17,031,804711
"Census Tract 8051.06, Cook County, Illinois",2831.0,163.0,17,031,805106
"Census Tract 8051.09, Cook County, Illinois",3940.0,238.0,17,031,805109
"Census Tract 8050.02, Cook County, Illinois",5250.0,1792.0,17,031,805002
"Census Tract 8048.03, Cook County, Illinois",5250.0,787.0,17,031,804803
"Census Tract 8048.08, Cook County, Illinois",2106.0,512.0,17,031,804808
"Census Tract 8049.02, Cook County, Illinois",4683.0,620.0,17,031,804902
"Census Tract 8051.12, Cook County, Illinois",2795.0,499.0,17,031,805112
"Census Tract 8055.02, Cook County, Illinois",3842.0,108.0,17,031,805502
"Census Tract 8058.01, Cook County, Illinois",2388.0,77.0,17,031,805801
"Census Tract 8067, Cook County, Illinois",3665.0,256.0,17,031,806700
"Census Tract 8078, Cook County, Illinois",2314.0,275.0,17,031,807800
"Census Tract 8090, Cook County, Illinois",3928.0,48.0,17,031,809000
"Census Tract 8091, Cook County, Illinois",3071.0,122.0,17,031,809100
"Census Tract 8103.02, Cook County, Illinois",2748.0,339.0,17,031,810302
"Census Tract 8105.02, Cook County, Illinois",4977.0,513.0,17,031,810502
"Census Tract 8107.01, Cook County, Illinois",2859.0,2122.0,17,031,810701
"Census Tract 8108, Cook County, Illinois",3948.0,1294.0,17,031,810800
"Census Tract 8114.02, Cook County, Illinois",1981.0,2177.0,17,031,811402
"Census Tract 8115, Cook County, Illinois",3549.0,2892.0,17,031,811500
"Census Tract 801, Cook County, Illinois",6591.0,150.0,17,031,080100
"Census Tract 804, Cook County, Illinois",4138.0,193.0,17,031,080400
"Census Tract 813, Cook County, Illinois",5238.0,155.0,17,031,081300
"Census Tract 1002, Cook County, Illinois",5896.0,923.0,17,031,100200
"Census Tract 1003, Cook County, Illinois",5592.0,667.0,17,031,100300
"Census Tract 1204, Cook County, Illinois",2636.0,1091.0,17,031,120400
"Census Tract 1503, Cook County, Illinois",5225.0,2637.0,17,031,150300
"Census Tract 1512, Cook County, Illinois",1852.0,1764.0,17,031,151200
"Census Tract 1602, Cook County, Illinois",2389.0,634.0,17,031,160200
"Census Tract 1704, Cook County, Illinois",2981.0,1208.0,17,031,170400
"Census Tract 1708, Cook County, Illinois",2748.0,1351.0,17,031,170800
"Census Tract 1801, Cook County, Illinois",3231.0,2997.0,17,031,180100
"Census Tract 8285.05, Cook County, Illinois",5581.0,936.0,17,031,828505
"Census Tract 8287.01, Cook County, Illinois",4010.0,188.0,17,031,828701
"Census Tract 8290, Cook County, Illinois",1301.0,15.0,17,031,829000
"Census Tract 8294.02, Cook County, Illinois",3158.0,112.0,17,031,829402
"Census Tract 1406.01, Cook County, Illinois",1703.0,1183.0,17,031,140601
"Census Tract 1407.01, Cook County, Illinois",1578.0,1450.0,17,031,140701
"Census Tract 1407.02, Cook County, Illinois",2136.0,3746.0,17,031,140702
"Census Tract 1504.01, Cook County, Illinois",3556.0,1353.0,17,031,150401
"Census Tract 1504.02, Cook County, Illinois",2654.0,1163.0,17,031,150402
"Census Tract 1505.01, Cook County, Illinois",2856.0,1047.0,17,031,150501
"Census Tract 1505.02, Cook County, Illinois",2883.0,1456.0,17,031,150502
"Census Tract 1510.01, Cook County, Illinois",971.0,1832.0,17,031,151001
"Census Tract 1510.02, Cook County, Illinois",1439.0,3453.0,17,031,151002
"Census Tract 1605.02, Cook County, Illinois",1293.0,2436.0,17,031,160502
"Census Tract 1606.01, Cook County, Illinois",2023.0,1339.0,17,031,160601
"Census Tract 1606.02, Cook County, Illinois",2043.0,1692.0,17,031,160602
"Census Tract 1605.01, Cook County, Illinois",1971.0,2048.0,17,031,160501
"Census Tract 1906.01, Cook County, Illinois",709.0,4267.0,17,031,190601
"Census Tract 1904.01, Cook County, Illinois",1698.0,2696.0,17,031,190401
"Census Tract 1904.02, Cook County, Illinois",1629.0,3756.0,17,031,190402
"Census Tract 102.01, Cook County, Illinois",5784.0,1671.0,17,031,010201
"Census Tract 105.02, Cook County, Illinois",2624.0,465.0,17,031,010502
"Census Tract 102.02, Cook County, Illinois",2143.0,753.0,17,031,010202
"Census Tract 105.01, Cook County, Illinois",3715.0,387.0,17,031,010501
"Census Tract 105.03, Cook County, Illinois",1752.0,54.0,17,031,010503
"Census Tract 107.01, Cook County, Illinois",2677.0,943.0,17,031,010701
"Census Tract 107.02, Cook County, Illinois",3705.0,1377.0,17,031,010702
"Census Tract 5805.01, Cook County, Illinois",938.0,4055.0,17,031,580501
"Census Tract 5805.02, Cook County, Illinois",1147.0,4211.0,17,031,580502
"Census Tract 6503.01, Cook County, Illinois",1006.0,3913.0,17,031,650301
"Census Tract 6503.02, Cook County, Illinois",272.0,3941.0,17,031,650302
"Census Tract 6603.01, Cook County, Illinois",442.0,956.0,17,031,660301
"Census Tract 6603.02, Cook County, Illinois",1477.0,3522.0,17,031,660302
"Census Tract 7003.01, Cook County, Illinois",1860.0,4670.0,17,031,700301
"Census Tract 7003.02, Cook County, Illinois",2314.0,3522.0,17,031,700302
"Census Tract 7004.01, Cook County, Illinois",4330.0,2007.0,17,031,700401
"Census Tract 7004.02, Cook County, Illinois",3356.0,1128.0,17,031,700402
"Census Tract 7005.01, Cook County, Illinois",6178.0,416.0,17,031,700501
"Census Tract 7005.02, Cook County, Illinois",3336.0,113.0,17,031,700502
"Census Tract 7302.01, Cook County, Illinois",5062.0,200.0,17,031,730201
"Census Tract 7302.02, Cook County, Illinois",3093.0,5.0,17,031,730202
"Census Tract 8088, Cook County, Illinois",3732.0,134.0,17,031,808800
"Census Tract 8092, Cook County, Illinois",3332.0,1069.0,17,031,809200
"Census Tract 8105.01, Cook County, Illinois",4842.0,426.0,17,031,810501
"Census Tract 8111, Cook County, Illinois",4255.0,1897.0,17,031,811100
"Census Tract 8112, Cook County, Illinois",3519.0,1438.0,17,031,811200
"Census Tract 8125, Cook County, Illinois",2955.0,218.0,17,031,812500
"Census Tract 8127, Cook County, Illinois",2943.0,342.0,17,031,812700
"Census Tract 8140, Cook County, Illinois",475.0,4098.0,17,031,814000
"Census Tract 8150, Cook County, Illinois",1344.0,2462.0,17,031,815000
"Census Tract 3017.01, Cook County, Illinois",42.0,3743.0,17,031,301701
"Census Tract 3018.02, Cook County, Illinois",108.0,3313.0,17,031,301802
"Census Tract 3017.02, Cook County, Illinois",119.0,4526.0,17,031,301702
"Census Tract 3018.01, Cook County, Illinois",191.0,3377.0,17,031,301801
"Census Tract 3018.03, Cook County, Illinois",156.0,4267.0,17,031,301803
"Census Tract 4301.01, Cook County, Illinois",3144.0,55.0,17,031,430101
"Census Tract 4301.02, Cook County, Illinois",3052.0,68.0,17,031,430102
"Census Tract 4313.01, Cook County, Illinois",3177.0,59.0,17,031,431301
"Census Tract 4313.02, Cook County, Illinois",3963.0,366.0,17,031,431302
"Census Tract 4401.01, Cook County, Illinois",4074.0,14.0,17,031,440101
"Census Tract 4401.02, Cook County, Illinois",3393.0,80.0,17,031,440102
"Census Tract 4402.02, Cook County, Illinois",2930.0,82.0,17,031,440202
"Census Tract 4603.01, Cook County, Illinois",2594.0,1040.0,17,031,460301
"Census Tract 4603.02, Cook County, Illinois",3085.0,237.0,17,031,460302
