NAME,B07001_002E,B07001_003E,B07001_004E,B07001_005E,B07001_006E,B07001_007E,B07001_008E,B07001_009E,B07001_010E,B07001_011E,B07001_012E,B07001_013E,B07001_014E,B07001_015E,B07001_016E,state,county,tract
"Census Tract 4312, Cook County, Illinois",99.0,346.0,73.0,226.0,169.0,118.0,375.0,69.0,160.0,154.0,208.0,161.0,158.0,110.0,270.0,17,031,431200
"Census Tract 4605, Cook County, Illinois",118.0,939.0,39.0,574.0,632.0,164.0,147.0,681.0,362.0,331.0,474.0,367.0,150.0,200.0,686.0,17,031,460500
"Census Tract 4802, Cook County, Illinois",21.0,131.0,41.0,25.0,57.0,55.0,76.0,100.0,58.0,119.0,127.0,68.0,50.0,20.0,194.0,17,031,480200
"Census Tract 4905, Cook County, Illinois",44.0,395.0,131.0,165.0,116.0,22.0,103.0,174.0,179.0,58.0,115.0,125.0,121.0,87.0,190.0,17,031,490500
"Census Tract 4906, Cook County, Illinois",38.0,198.0,0.0,115.0,75.0,120.0,130.0,23.0,94.0,84.0,141.0,120.0,76.0,101.0,149.0,17,031,490600
"Census Tract 4908, Cook County, Illinois",105.0,623.0,68.0,249.0,363.0,309.0,206.0,312.0,281.0,463.0,172.0,213.0,233.0,93.0,274.0,17,031,490800
"Census Tract 5002, Cook County, Illinois",218.0,390.0,51.0,155.0,285.0,95.0,147.0,170.0,119.0,76.0,149.0,67.0,54.0,44.0,53.0,17,031,500200
"Census Tract 8339, Cook County, Illinois",250.0,568.0,79.0,194.0,171.0,205.0,181.0,153.0,148.0,103.0,147.0,116.0,76.0,63.0,103.0,17,031,833900
"Census Tract 8340, Cook County, Illinois",279.0,454.0,48.0,245.0,335.0,202.0,150.0,93.0,142.0,250.0,224.0,217.0,176.0,84.0,170.0,17,031,834000
"Census Tract 8342, Cook County, Illinois",395.0,1079.0,138.0,92.0,133.0,359.0,371.0,463.0,330.0,489.0,209.0,320.0,204.0,87.0,228.0,17,031,834200
"Census Tract 8343, Cook County, Illinois",236.0,506.0,192.0,415.0,267.0,381.0,345.0,327.0,223.0,480.0,440.0,537.0,257.0,316.0,829.0,17,031,834300
"Census Tract 8344, Cook County, Illinois",239.0,899.0,105.0,284.0,289.0,462.0,389.0,255.0,231.0,351.0,188.0,291.0,166.0,117.0,102.0,17,031,834400
"Census Tract 8345, Cook County, Illinois",23.0,284.0,39.0,108.0,75.0,121.0,101.0,33.0,30.0,74.0,37.0,89.0,25.0,5.0,25.0,17,031,834500
"Census Tract 8346, Cook County, Illinois",55.0,219.0,26.0,19.0,114.0,50.0,84.0,135.0,102.0,206.0,94.0,234.0,93.0,192.0,58.0,17,031,834600
"Census Tract 8347, Cook County, Illinois",110.0,126.0,8.0,187.0,67.0,116.0,33.0,74.0,11.0,99.0,125.0,108.0,55.0,64.0,63.0,17,031,834700
"Census Tract 8348, Cook County, Illinois",78.0,172.0,69.0,105.0,46.0,44.0,80.0,76.0,131.0,171.0,142.0,147.0,122.0,79.0,127.0,17,031,834800
"Census Tract 8349, Cook County, Illinois",33.0,283.0,54.0,78.0,64.0,63.0,77.0,51.0,61.0,109.0,111.0,139.0,47.0,113.0,160.0,17,031,834900
"Census Tract 8350, Cook County, Illinois",441.0,1080.0,85.0,431.0,491.0,355.0,353.0,302.0,289.0,251.0,312.0,380.0,96.0,235.0,419.0,17,031,835000
"Census Tract 8351, Cook County, Illinois",302.0,1133.0,220.0,364.0,372.0,427.0,152.0,386.0,258.0,399.0,326.0,207.0,120.0,221.0,118.0,17,031,835100
"Census Tract 8352, Cook County, Illinois",118.0,246.0,25.0,134.0,110.0,223.0,172.0,148.0,138.0,117.0,115.0,161.0,110.0,39.0,127.0,17,031,835200
"Census Tract 8355, Cook County, Illinois",25.0,187.0,54.0,121.0,29.0,51.0,58.0,71.0,68.0,131.0,121.0,152.0,153.0,100.0,71.0,17,031,835500
"Census Tract 8356, Cook County, Illinois",30.0,101.0,0.0,52.0,87.0,76.0,69.0,22.0,16.0,39.0,39.0,44.0,79.0,135.0,88.0,17,031,835600
"Census Tract 8357, Cook County, Illinois",20.0,214.0,15.0,41.0,52.0,15.0,32.0,0.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,17,031,835700
"Census Tract 8358, Cook County, Illinois",187.0,306.0,136.0,107.0,87.0,125.0,115.0,140.0,127.0,52.0,114.0,76.0,78.0,21.0,47.0,17,031,835800
"Census Tract 8359, Cook County, Illinois",124.0,591.0,61.0,142.0,233.0,264.0,196.0,167.0,245.0,107.0,184.0,233.0,234.0,88.0,216.0,17,031,835900
"Census Tract 8360, Cook County, Illinois",211.0,590.0,51.0,203.0,233.0,141.0,290.0,188.0,263.0,137.0,160.0,138.0,46.0,60.0,76.0,17,031,836000
"Census Tract 3108, Cook County, Illinois",147.0,798.0,140.0,327.0,715.0,423.0,290.0,317.0,254.0,123.0,291.0,139.0,123.0,98.0,236.0,17,031,310800
"Census Tract 3302, Cook County, Illinois",181.0,487.0,46.0,51.0,240.0,223.0,246.0,250.0,268.0,245.0,288.0,331.0,244.0,214.0,218.0,17,031,330200
"Census Tract 3405, Cook County, Illinois",80.0,53.0,48.0,107.0,139.0,109.0,53.0,82.0,99.0,66.0,41.0,65.0,191.0,169.0,283.0,17,031,340500
"Census Tract 3515, Cook County, Illinois",50.0,49.0,31.0,159.0,139.0,34.0,52.0,47.0,16.0,73.0,16.0,36.0,14.0,15.0,0.0,17,031,351500
"Census Tract 3903, Cook County, Illinois",320.0,460.0,82.0,89.0,336.0,351.0,224.0,6.0,106.0,112.0,258.0,194.0,99.0,72.0,208.0,17,031,390300
"Census Tract 3204, Cook County, Illinois",10.0,45.0,1091.0,979.0,187.0,92.0,66.0,50.0,87.0,83.0,141.0,122.0,66.0,77.0,49.0,17,031,320400
"Census Tract 205, Cook County, Illinois",511.0,923.0,146.0,333.0,975.0,467.0,465.0,488.0,380.0,426.0,340.0,304.0,336.0,88.0,470.0,17,031,020500
"Census Tract 318, Cook County, Illinois",62.0,150.0,6.0,93.0,323.0,279.0,253.0,180.0,124.0,105.0,73.0,38.0,61.0,31.0,31.0,17,031,031800
"Census Tract 7503, Cook County, Illinois",188.0,488.0,47.0,97.0,148.0,147.0,150.0,183.0,184.0,159.0,170.0,180.0,88.0,138.0,146.0,17,031,750300
"Census Tract 7504, Cook County, Illinois",161.0,481.0,36.0,230.0,190.0,140.0,125.0,257.0,133.0,240.0,370.0,306.0,159.0,109.0,134.0,17,031,750400
"Census Tract 7705, Cook County, Illinois",305.0,1147.0,234.0,274.0,126.0,211.0,339.0,409.0,352.0,132.0,59.0,134.0,58.0,65.0,87.0,17,031,770500
"Census Tract 8004, Cook County, Illinois",235.0,983.0,93.0,44.0,63.0,112.0,183.0,305.0,328.0,254.0,266.0,178.0,301.0,112.0,156.0,17,031,800400
"Census Tract 8016.07, Cook County, Illinois",219.0,817.0,127.0,179.0,216.0,271.0,277.0,333.0,362.0,381.0,333.0,411.0,520.0,284.0,426.0,17,031,801607
"Census Tract 301.03, Cook County, Illinois",102.0,23.0,460.0,491.0,296.0,134.0,70.0,161.0,93.0,153.0,70.0,74.0,40.0,39.0,36.0,17,031,030103
"Census Tract 301.01, Cook County, Illinois",194.0,450.0,2.0,127.0,518.0,373.0,375.0,219.0,226.0,310.0,203.0,238.0,109.0,198.0,316.0,17,031,030101
"Census Tract 301.04, Cook County, Illinois",49.0,69.0,1061.0,805.0,267.0,121.0,104.0,43.0,130.0,102.0,167.0,55.0,136.0,123.0,179.0,17,031,030104
"Census Tract 306.01, Cook County, Illinois",128.0,273.0,14.0,243.0,529.0,359.0,202.0,207.0,178.0,210.0,175.0,155.0,175.0,106.0,387.0,17,031,030601
"Census Tract 306.03, Cook County, Illinois",51.0,205.0,13.0,97.0,487.0,357.0,294.0,149.0,126.0,167.0,66.0,121.0,87.0,90.0,67.0,17,031,030603
"Census Tract 306.04, Cook County, Illinois",118.0,170.0,34.0,178.0,530.0,591.0,236.0,202.0,279.0,278.0,222.0,197.0,270.0,221.0,155.0,17,031,030604
"Census Tract 307.01, Cook County, Illinois",47.0,60.0,17.0,109.0,168.0,253.0,240.0,120.0,78.0,78.0,150.0,60.0,67.0,62.0,96.0,17,031,030701
"Census Tract 307.02, Cook County, Illinois",60.0,82.0,0.0,51.0,141.0,135.0,175.0,131.0,197.0,284.0,236.0,81.0,187.0,151.0,294.0,17,031,030702
"Census Tract 307.03, Cook County, Illinois",25.0,104.0,19.0,354.0,444.0,223.0,238.0,178.0,122.0,299.0,140.0,162.0,136.0,108.0,387.0,17,031,030703
"Census Tract 307.06, Cook County, Illinois",44.0,72.0,0.0,44.0,324.0,273.0,279.0,238.0,126.0,184.0,257.0,118.0,102.0,142.0,554.0,17,031,030706
"Census Tract 402.01, Cook County, Illinois",319.0,607.0,69.0,237.0,1043.0,1103.0,799.0,529.0,290.0,407.0,293.0,216.0,153.0,152.0,403.0,17,031,040201
"Census Tract 402.02, Cook County, Illinois",335.0,967.0,176.0,442.0,566.0,737.0,768.0,632.0,534.0,495.0,519.0,500.0,255.0,234.0,259.0,17,031,040202
"Census Tract 404.01, Cook County, Illinois",250.0,173.0,8.0,68.0,362.0,611.0,437.0,255.0,186.0,173.0,191.0,147.0,97.0,143.0,49.0,17,031,040401
"Census Tract 619.01, Cook County, Illinois",61.0,178.0,0.0,255.0,863.0,359.0,381.0,189.0,144.0,313.0,215.0,206.0,119.0,79.0,130.0,17,031,061901
"Census Tract 619.02, Cook County, Illinois",103.0,206.0,86.0,485.0,728.0,511.0,355.0,128.0,377.0,276.0,334.0,329.0,287.0,275.0,259.0,17,031,061902
"Census Tract 315.01, Cook County, Illinois",234.0,484.0,77.0,232.0,522.0,393.0,380.0,224.0,384.0,187.0,341.0,191.0,192.0,199.0,413.0,17,031,031501
"Census Tract 315.02, Cook County, Illinois",218.0,564.0,111.0,413.0,718.0,508.0,323.0,353.0,339.0,212.0,145.0,322.0,73.0,91.0,208.0,17,031,031502
"Census Tract 404.02, Cook County, Illinois",371.0,532.0,0.0,408.0,772.0,924.0,505.0,413.0,384.0,176.0,145.0,188.0,105.0,18.0,133.0,17,031,040402
"Census Tract 701.01, Cook County, Illinois",146.0,230.0,14.0,422.0,832.0,445.0,209.0,183.0,178.0,96.0,173.0,228.0,274.0,131.0,289.0,17,031,070101
"Census Tract 633.01, Cook County, Illinois",128.0,77.0,9.0,338.0,704.0,389.0,207.0,101.0,35.0,59.0,131.0,74.0,101.0,224.0,158.0,17,031,063301
"Census Tract 633.03, Cook County, Illinois",6.0,22.0,0.0,11.0,144.0,83.0,71.0,52.0,29.0,26.0,54.0,80.0,84.0,121.0,455.0,17,031,063303
"Census Tract 633.02, Cook County, Illinois",86.0,78.0,0.0,449.0,1259.0,638.0,352.0,166.0,110.0,135.0,81.0,155.0,100.0,86.0,203.0,17,031,063302
"Census Tract 8074, Cook County, Illinois",249.0,1402.0,249.0,337.0,363.0,303.0,344.0,444.0,438.0,577.0,614.0,449.0,300.0,272.0,405.0,17,031,807400
"Census Tract 8076, Cook County, Illinois",144.0,929.0,149.0,421.0,292.0,322.0,529.0,301.0,351.0,229.0,651.0,516.0,378.0,463.0,540.0,17,031,807600
"Census Tract 8079, Cook County, Illinois",171.0,624.0,87.0,139.0,175.0,145.0,254.0,226.0,160.0,325.0,368.0,274.0,423.0,266.0,367.0,17,031,807900
"Census Tract 8080.01, Cook County, Illinois",84.0,628.0,113.0,143.0,187.0,187.0,163.0,260.0,170.0,244.0,143.0,317.0,291.0,125.0,628.0,17,031,808001
"Census Tract 8081, Cook County, Illinois",102.0,209.0,14.0,44.0,198.0,116.0,125.0,223.0,168.0,253.0,249.0,167.0,285.0,310.0,1223.0,17,031,808100
"Census Tract 8186, Cook County, Illinois",180.0,921.0,57.0,247.0,286.0,283.0,429.0,323.0,283.0,486.0,255.0,278.0,300.0,243.0,248.0,17,031,818600
"Census Tract 8197, Cook County, Illinois",176.0,1507.0,121.0,127.0,93.0,251.0,351.0,319.0,546.0,398.0,430.0,361.0,316.0,194.0,382.0,17,031,819700
"Census Tract 8198.02, Cook County, Illinois",204.0,491.0,39.0,123.0,73.0,53.0,112.0,138.0,184.0,239.0,214.0,230.0,183.0,99.0,187.0,17,031,819802
"Census Tract 8201.03, Cook County, Illinois",280.0,691.0,158.0,220.0,101.0,189.0,416.0,302.0,241.0,274.0,389.0,316.0,160.0,137.0,402.0,17,031,820103
"Census Tract 8207, Cook County, Illinois",152.0,1535.0,75.0,246.0,562.0,449.0,560.0,710.0,286.0,355.0,433.0,416.0,349.0,191.0,231.0,17,031,820700
"Census Tract 8227.01, Cook County, Illinois",233.0,730.0,21.0,276.0,246.0,505.0,210.0,279.0,257.0,259.0,332.0,274.0,375.0,203.0,294.0,17,031,822701
"Census Tract 8230.01, Cook County, Illinois",552.0,916.0,99.0,406.0,526.0,452.0,592.0,390.0,365.0,315.0,351.0,210.0,401.0,288.0,468.0,17,031,823001
"Census Tract 8230.02, Cook County, Illinois",369.0,785.0,119.0,284.0,770.0,500.0,423.0,160.0,258.0,397.0,477.0,670.0,164.0,195.0,290.0,17,031,823002
"Census Tract 8231.01, Cook County, Illinois",326.0,712.0,96.0,302.0,370.0,340.0,228.0,238.0,375.0,201.0,377.0,228.0,237.0,139.0,178.0,17,031,823101
"Census Tract 8233.02, Cook County, Illinois",300.0,1082.0,117.0,413.0,328.0,385.0,553.0,453.0,237.0,228.0,526.0,351.0,260.0,235.0,258.0,17,031,823302
"Census Tract 8237.03, Cook County, Illinois",504.0,1772.0,327.0,461.0,744.0,702.0,525.0,562.0,495.0,643.0,410.0,443.0,294.0,180.0,380.0,17,031,823703
"Census Tract 8237.04, Cook County, Illinois",157.0,742.0,101.0,275.0,239.0,230.0,259.0,166.0,248.0,311.0,338.0,295.0,198.0,145.0,184.0,17,031,823704
"Census Tract 4008, Cook County, Illinois",244.0,470.0,226.0,175.0,127.0,268.0,178.0,128.0,122.0,197.0,64.0,69.0,74.0,74.0,36.0,17,031,400800
"Census Tract 4108, Cook County, Illinois",126.0,174.0,19.0,402.0,469.0,286.0,258.0,138.0,93.0,103.0,159.0,171.0,198.0,113.0,141.0,17,031,410800
"Census Tract 4203, Cook County, Illinois",93.0,242.0,874.0,541.0,233.0,161.0,103.0,84.0,97.0,106.0,51.0,36.0,87.0,16.0,34.0,17,031,420300
"Census Tract 4302, Cook County, Illinois",125.0,757.0,0.0,383.0,383.0,617.0,311.0,256.0,148.0,309.0,189.0,371.0,516.0,144.0,354.0,17,031,430200
"Census Tract 4305, Cook County, Illinois",155.0,776.0,89.0,280.0,236.0,258.0,95.0,271.0,249.0,357.0,188.0,149.0,126.0,100.0,134.0,17,031,430500
"Census Tract 4314, Cook County, Illinois",375.0,877.0,16.0,542.0,445.0,388.0,708.0,377.0,476.0,377.0,527.0,703.0,194.0,356.0,454.0,17,031,431400
"Census Tract 4407, Cook County, Illinois",52.0,170.0,25.0,108.0,75.0,61.0,53.0,71.0,109.0,129.0,145.0,198.0,72.0,67.0,134.0,17,031,440700
"Census Tract 4701, Cook County, Illinois",18.0,232.0,0.0,195.0,75.0,159.0,168.0,123.0,110.0,79.0,191.0,107.0,127.0,148.0,257.0,17,031,470100
"Census Tract 4801, Cook County, Illinois",63.0,244.0,7.0,137.0,94.0,122.0,56.0,144.0,224.0,182.0,221.0,106.0,84.0,124.0,323.0,17,031,480100
"Census Tract 4911, Cook County, Illinois",154.0,506.0,91.0,165.0,347.0,195.0,226.0,151.0,447.0,272.0,302.0,264.0,269.0,177.0,639.0,17,031,491100
"Census Tract 4913, Cook County, Illinois",167.0,464.0,44.0,199.0,164.0,115.0,150.0,83.0,148.0,213.0,75.0,80.0,118.0,98.0,152.0,17,031,491300
"Census Tract 5101, Cook County, Illinois",128.0,732.0,139.0,175.0,268.0,201.0,273.0,132.0,276.0,151.0,167.0,225.0,159.0,71.0,182.0,17,031,510100
"Census Tract 5201, Cook County, Illinois",98.0,409.0,81.0,122.0,147.0,100.0,115.0,149.0,221.0,47.0,110.0,118.0,113.0,18.0,115.0,17,031,520100
"Census Tract 5301, Cook County, Illinois",120.0,408.0,57.0,303.0,178.0,79.0,75.0,182.0,129.0,161.0,146.0,118.0,100.0,24.0,169.0,17,031,530100
"Census Tract 5302, Cook County, Illinois",397.0,617.0,76.0,388.0,277.0,347.0,201.0,187.0,312.0,194.0,319.0,252.0,182.0,254.0,260.0,17,031,530200
"Census Tract 5601, Cook County, Illinois",66.0,248.0,19.0,98.0,91.0,100.0,96.0,61.0,101.0,57.0,104.0,118.0,85.0,81.0,176.0,17,031,560100
"Census Tract 5801, Cook County, Illinois",124.0,542.0,66.0,187.0,170.0,273.0,236.0,179.0,151.0,93.0,114.0,175.0,92.0,135.0,136.0,17,031,580100
"Census Tract 5806, Cook County, Illinois",280.0,1003.0,213.0,575.0,455.0,339.0,382.0,390.0,371.0,318.0,320.0,115.0,111.0,157.0,138.0,17,031,580600
"Census Tract 5905, Cook County, Illinois",51.0,226.0,56.0,182.0,123.0,161.0,158.0,147.0,128.0,98.0,68.0,169.0,103.0,68.0,127.0,17,031,590500
"Census Tract 6004, Cook County, Illinois",160.0,440.0,51.0,292.0,492.0,373.0,121.0,350.0,164.0,385.0,260.0,303.0,154.0,177.0,392.0,17,031,600400
"Census Tract 8164.01, Cook County, Illinois",364.0,1183.0,136.0,398.0,384.0,532.0,468.0,563.0,336.0,136.0,177.0,104.0,118.0,106.0,181.0,17,031,816401
"Census Tract 8168, Cook County, Illinois",311.0,755.0,92.0,308.0,333.0,559.0,235.0,227.0,208.0,431.0,528.0,334.0,183.0,306.0,458.0,17,031,816800
"Census Tract 8169, Cook County, Illinois",384.0,989.0,175.0,506.0,611.0,598.0,362.0,170.0,424.0,271.0,386.0,363.0,270.0,219.0,215.0,17,031,816900
"Census Tract 3511, Cook County, Illinois",312.0,784.0,74.0,101.0,236.0,263.0,160.0,79.0,40.0,105.0,44.0,37.0,55.0,41.0,32.0,17,031,351100
"Census Tract 3802, Cook County, Illinois",9.0,59.0,7.0,62.0,87.0,165.0,24.0,119.0,67.0,33.0,93.0,31.0,228.0,173.0,399.0,17,031,380200
"Census Tract 3819, Cook County, Illinois",64.0,68.0,10.0,120.0,44.0,100.0,119.0,142.0,84.0,31.0,90.0,118.0,16.0,46.0,63.0,17,031,381900
"Census Tract 4610, Cook County, Illinois",59.0,137.0,27.0,95.0,117.0,15.0,31.0,45.0,111.0,79.0,26.0,73.0,177.0,105.0,191.0,17,031,461000
"Census Tract 4803, Cook County, Illinois",21.0,99.0,6.0,97.0,110.0,37.0,34.0,135.0,59.0,57.0,160.0,34.0,60.0,31.0,169.0,17,031,480300
"Census Tract 510, Cook County, Illinois",172.0,304.0,7.0,39.0,227.0,225.0,247.0,181.0,129.0,79.0,28.0,30.0,52.0,52.0,33.0,17,031,051000
"Census Tract 514, Cook County, Illinois",146.0,287.0,16.0,139.0,293.0,345.0,235.0,171.0,130.0,90.0,70.0,33.0,34.0,12.0,46.0,17,031,051400
"Census Tract 608, Cook County, Illinois",154.0,207.0,0.0,405.0,959.0,755.0,633.0,271.0,302.0,325.0,250.0,171.0,136.0,234.0,192.0,17,031,060800
"Census Tract 626, Cook County, Illinois",249.0,387.0,30.0,81.0,293.0,309.0,348.0,215.0,189.0,152.0,60.0,26.0,35.0,14.0,26.0,17,031,062600
"Census Tract 710, Cook County, Illinois",76.0,252.0,1375.0,1070.0,791.0,341.0,93.0,71.0,81.0,84.0,113.0,85.0,67.0,58.0,55.0,17,031,071000
"Census Tract 901, Cook County, Illinois",210.0,639.0,42.0,91.0,151.0,242.0,176.0,339.0,261.0,196.0,261.0,251.0,170.0,169.0,288.0,17,031,090100
"Census Tract 1506, Cook County, Illinois",222.0,578.0,177.0,229.0,179.0,279.0,461.0,407.0,233.0,167.0,357.0,120.0,189.0,111.0,316.0,17,031,150600
"Census Tract 8151, Cook County, Illinois",256.0,806.0,75.0,342.0,212.0,383.0,433.0,317.0,263.0,413.0,289.0,241.0,217.0,74.0,129.0,17,031,815100
"Census Tract 8181, Cook County, Illinois",129.0,282.0,49.0,56.0,98.0,183.0,245.0,153.0,176.0,155.0,141.0,140.0,221.0,96.0,163.0,17,031,818100
"Census Tract 1611, Cook County, Illinois",139.0,357.0,44.0,60.0,78.0,168.0,171.0,157.0,167.0,237.0,107.0,121.0,90.0,31.0,47.0,17,031,161100
"Census Tract 1612, Cook County, Illinois",155.0,487.0,47.0,201.0,241.0,390.0,192.0,247.0,139.0,241.0,219.0,243.0,110.0,56.0,102.0,17,031,161200
"Census Tract 1702, Cook County, Illinois",162.0,536.0,112.0,228.0,160.0,327.0,252.0,152.0,367.0,194.0,307.0,264.0,207.0,254.0,224.0,17,031,170200
"Census Tract 2210, Cook County, Illinois",149.0,528.0,31.0,179.0,455.0,327.0,388.0,216.0,143.0,30.0,142.0,85.0,36.0,0.0,35.0,17,031,221000
"Census Tract 2302, Cook County, Illinois",135.0,415.0,69.0,195.0,168.0,150.0,257.0,189.0,179.0,112.0,74.0,74.0,29.0,73.0,80.0,17,031,230200
"Census Tract 2305, Cook County, Illinois",211.0,614.0,136.0,257.0,183.0,200.0,179.0,315.0,299.0,189.0,82.0,282.0,113.0,80.0,143.0,17,031,230500
"Census Tract 2412, Cook County, Illinois",51.0,108.0,6.0,244.0,421.0,211.0,166.0,82.0,60.0,114.0,41.0,78.0,40.0,89.0,81.0,17,031,241200
"Census Tract 2428, Cook County, Illinois",83.0,221.0,42.0,76.0,129.0,258.0,127.0,164.0,71.0,77.0,58.0,150.0,37.0,34.0,89.0,17,031,242800
"Census Tract 2432, Cook County, Illinois",132.0,247.0,45.0,107.0,341.0,371.0,267.0,195.0,80.0,68.0,143.0,53.0,37.0,0.0,20.0,17,031,243200
"Census Tract 2603, Cook County, Illinois",131.0,333.0,17.0,160.0,150.0,124.0,146.0,68.0,76.0,94.0,77.0,122.0,27.0,38.0,76.0,17,031,260300
"Census Tract 2604, Cook County, Illinois",126.0,220.0,27.0,66.0,145.0,42.0,30.0,37.0,107.0,49.0,114.0,15.0,19.0,47.0,107.0,17,031,260400
"Census Tract 2610, Cook County, Illinois",179.0,377.0,101.0,183.0,235.0,145.0,141.0,193.0,53.0,110.0,131.0,117.0,111.0,55.0,124.0,17,031,261000
"Census Tract 2705, Cook County, Illinois",62.0,219.0,79.0,138.0,101.0,60.0,71.0,118.0,75.0,52.0,81.0,65.0,53.0,34.0,63.0,17,031,270500
"Census Tract 2715, Cook County, Illinois",20.0,383.0,62.0,103.0,111.0,128.0,76.0,94.0,143.0,56.0,87.0,62.0,75.0,51.0,57.0,17,031,271500
"Census Tract 321, Cook County, Illinois",134.0,280.0,0.0,577.0,1099.0,1064.0,777.0,448.0,346.0,286.0,734.0,432.0,213.0,26.0,586.0,17,031,032100
"Census Tract 401, Cook County, Illinois",329.0,293.0,17.0,278.0,435.0,550.0,404.0,343.0,165.0,259.0,176.0,399.0,121.0,69.0,188.0,17,031,040100
"Census Tract 503, Cook County, Illinois",113.0,422.0,0.0,52.0,165.0,225.0,267.0,261.0,190.0,141.0,178.0,156.0,101.0,56.0,133.0,17,031,050300
"Census Tract 512, Cook County, Illinois",100.0,222.0,6.0,40.0,286.0,187.0,219.0,97.0,68.0,101.0,39.0,30.0,7.0,5.0,85.0,17,031,051200
"Census Tract 618, Cook County, Illinois",71.0,103.0,41.0,267.0,278.0,202.0,132.0,64.0,63.0,39.0,32.0,30.0,20.0,27.0,38.0,17,031,061800
"Census Tract 623, Cook County, Illinois",124.0,170.0,6.0,225.0,193.0,319.0,148.0,50.0,123.0,66.0,39.0,28.0,52.0,24.0,17.0,17,031,062300
"Census Tract 704, Cook County, Illinois",165.0,237.0,36.0,316.0,499.0,344.0,222.0,156.0,162.0,160.0,117.0,216.0,180.0,148.0,182.0,17,031,070400
"Census Tract 706, Cook County, Illinois",260.0,515.0,34.0,281.0,412.0,374.0,303.0,184.0,264.0,146.0,211.0,113.0,31.0,40.0,47.0,17,031,070600
"Census Tract 713, Cook County, Illinois",104.0,545.0,51.0,654.0,716.0,340.0,262.0,281.0,316.0,96.0,209.0,258.0,239.0,82.0,123.0,17,031,071300
"Census Tract 803, Cook County, Illinois",226.0,316.0,0.0,268.0,1301.0,891.0,419.0,392.0,355.0,123.0,236.0,114.0,54.0,130.0,86.0,17,031,080300
"Census Tract 816, Cook County, Illinois",58.0,98.0,0.0,210.0,927.0,815.0,363.0,206.0,203.0,384.0,94.0,166.0,145.0,38.0,164.0,17,031,081600
"Census Tract 818, Cook County, Illinois",370.0,278.0,36.0,459.0,2255.0,2031.0,974.0,1129.0,672.0,486.0,437.0,331.0,297.0,232.0,108.0,17,031,081800
"Census Tract 819, Cook County, Illinois",28.0,95.0,34.0,19.0,165.0,141.0,85.0,79.0,55.0,29.0,77.0,70.0,44.0,22.0,18.0,17,031,081900
"Census Tract 701.02, Cook County, Illinois",46.0,117.0,0.0,412.0,823.0,463.0,167.0,84.0,129.0,46.0,197.0,127.0,95.0,76.0,122.0,17,031,070102
"Census Tract 8238.01, Cook County, Illinois",98.0,938.0,163.0,138.0,305.0,176.0,290.0,384.0,321.0,290.0,412.0,495.0,460.0,320.0,695.0,17,031,823801
"Census Tract 8241.05, Cook County, Illinois",309.0,1166.0,155.0,236.0,354.0,332.0,454.0,292.0,404.0,367.0,550.0,623.0,583.0,358.0,376.0,17,031,824105
"Census Tract 8245.03, Cook County, Illinois",404.0,798.0,131.0,458.0,664.0,583.0,313.0,350.0,381.0,389.0,466.0,638.0,485.0,437.0,441.0,17,031,824503
"Census Tract 4004, Cook County, Illinois",128.0,467.0,47.0,168.0,164.0,220.0,75.0,85.0,126.0,102.0,192.0,129.0,39.0,35.0,80.0,17,031,400400
"Census Tract 4208, Cook County, Illinois",252.0,444.0,29.0,130.0,318.0,199.0,79.0,194.0,98.0,194.0,108.0,62.0,122.0,47.0,68.0,17,031,420800
"Census Tract 8055.01, Cook County, Illinois",184.0,572.0,16.0,123.0,238.0,96.0,219.0,265.0,193.0,264.0,332.0,272.0,220.0,204.0,497.0,17,031,805501
"Census Tract 8058.02, Cook County, Illinois",231.0,939.0,21.0,184.0,269.0,198.0,315.0,402.0,273.0,335.0,547.0,310.0,184.0,112.0,409.0,17,031,805802
"Census Tract 3201, Cook County, Illinois",414.0,388.0,473.0,938.0,2526.0,1710.0,1012.0,951.0,1091.0,667.0,243.0,1010.0,682.0,609.0,798.0,17,031,320100
"Census Tract 3301, Cook County, Illinois",272.0,1563.0,78.0,727.0,2964.0,3418.0,1864.0,1639.0,1419.0,1844.0,1509.0,670.0,793.0,429.0,622.0,17,031,330100
"Census Tract 103, Cook County, Illinois",285.0,509.0,81.0,261.0,434.0,602.0,729.0,453.0,563.0,379.0,437.0,406.0,396.0,293.0,508.0,17,031,010300
"Census Tract 508, Cook County, Illinois",69.0,245.0,13.0,46.0,110.0,231.0,180.0,131.0,78.0,94.0,50.0,44.0,34.0,18.0,7.0,17,031,050800
"Census Tract 509, Cook County, Illinois",67.0,237.0,0.0,72.0,177.0,188.0,134.0,132.0,48.0,71.0,56.0,79.0,26.0,66.0,45.0,17,031,050900
