NAME,B06009_002E,B06009_003E,B06009_004E,B06009_005E,B06009_006E,state,county,tract
"Census Tract 4403, Cook County, Illinois",293.0,650.0,1373.0,551.0,571.0,17,031,440300
"Census Tract 4406, Cook County, Illinois",103.0,258.0,503.0,207.0,172.0,17,031,440600
"Census Tract 4606, Cook County, Illinois",149.0,349.0,190.0,103.0,28.0,17,031,460600
"Census Tract 407, Cook County, Illinois",206.0,184.0,424.0,1130.0,713.0,17,031,040700
"Census Tract 409, Cook County, Illinois",30.0,35.0,241.0,690.0,542.0,17,031,040900
"Census Tract 601, Cook County, Illinois",88.0,160.0,210.0,901.0,712.0,17,031,060100
"Census Tract 603, Cook County, Illinois",47.0,152.0,323.0,1053.0,763.0,17,031,060300
"Census Tract 604, Cook County, Illinois",29.0,183.0,220.0,1314.0,905.0,17,031,060400
"Census Tract 620, Cook County, Illinois",0.0,89.0,159.0,1250.0,742.0,17,031,062000
"Census Tract 622, Cook County, Illinois",51.0,100.0,133.0,1110.0,729.0,17,031,062200
"Census Tract 625, Cook County, Illinois",13.0,30.0,105.0,524.0,472.0,17,031,062500
"Census Tract 631, Cook County, Illinois",12.0,59.0,114.0,773.0,660.0,17,031,063100
"Census Tract 902, Cook County, Illinois",169.0,981.0,1181.0,1331.0,1174.0,17,031,090200
"Census Tract 1004, Cook County, Illinois",187.0,463.0,759.0,589.0,373.0,17,031,100400
"Census Tract 1007, Cook County, Illinois",278.0,1078.0,1024.0,1029.0,583.0,17,031,100700
"Census Tract 1203, Cook County, Illinois",259.0,587.0,1055.0,1660.0,1271.0,17,031,120300
"Census Tract 2925, Cook County, Illinois",538.0,584.0,765.0,262.0,188.0,17,031,292500
"Census Tract 715, Cook County, Illinois",32.0,206.0,353.0,2715.0,1877.0,17,031,071500
"Census Tract 3906, Cook County, Illinois",20.0,50.0,154.0,307.0,673.0,17,031,390600
"Census Tract 8070, Cook County, Illinois",298.0,1419.0,956.0,961.0,434.0,17,031,807000
"Census Tract 3815, Cook County, Illinois",39.0,49.0,74.0,83.0,12.0,17,031,381500
"Census Tract 4107, Cook County, Illinois",106.0,96.0,128.0,226.0,833.0,17,031,410700
"Census Tract 8083.01, Cook County, Illinois",498.0,1007.0,859.0,1381.0,683.0,17,031,808301
"Census Tract 2306, Cook County, Illinois",1399.0,1272.0,817.0,265.0,166.0,17,031,230600
"Census Tract 2215, Cook County, Illinois",248.0,529.0,430.0,779.0,302.0,17,031,221500
"Census Tract 2301, Cook County, Illinois",175.0,253.0,244.0,358.0,173.0,17,031,230100
"Census Tract 2403, Cook County, Illinois",21.0,36.0,57.0,509.0,309.0,17,031,240300
"Census Tract 2413, Cook County, Illinois",47.0,144.0,190.0,642.0,503.0,17,031,241300
"Census Tract 513, Cook County, Illinois",17.0,107.0,120.0,999.0,758.0,17,031,051300
"Census Tract 632, Cook County, Illinois",110.0,191.0,878.0,2306.0,2083.0,17,031,063200
"Census Tract 707, Cook County, Illinois",107.0,365.0,242.0,1440.0,863.0,17,031,070700
"Census Tract 711, Cook County, Illinois",0.0,0.0,145.0,1182.0,591.0,17,031,071100
"Census Tract 714, Cook County, Illinois",117.0,212.0,400.0,1698.0,1677.0,17,031,071400
"Census Tract 3805, Cook County, Illinois",71.0,190.0,126.0,27.0,10.0,17,031,380500
"Census Tract 3814, Cook County, Illinois",64.0,276.0,260.0,129.0,165.0,17,031,381400
"Census Tract 3818, Cook County, Illinois",82.0,114.0,346.0,218.0,136.0,17,031,381800
"Census Tract 3905, Cook County, Illinois",20.0,101.0,242.0,300.0,476.0,17,031,390500
"Census Tract 3907, Cook County, Illinois",116.0,355.0,752.0,1362.0,1664.0,17,031,390700
"Census Tract 4105, Cook County, Illinois",88.0,125.0,368.0,406.0,619.0,17,031,410500
"Census Tract 4112, Cook County, Illinois",35.0,16.0,102.0,189.0,798.0,17,031,411200
"Census Tract 4207, Cook County, Illinois",304.0,564.0,523.0,36.0,162.0,17,031,420700
"Census Tract 4503, Cook County, Illinois",346.0,650.0,1075.0,306.0,235.0,17,031,450300
"Census Tract 5003, Cook County, Illinois",152.0,252.0,321.0,360.0,140.0,17,031,500300
"Census Tract 5205, Cook County, Illinois",720.0,1170.0,869.0,419.0,93.0,17,031,520500
"Census Tract 5304, Cook County, Illinois",166.0,449.0,489.0,182.0,116.0,17,031,530400
"Census Tract 2504, Cook County, Illinois",610.0,844.0,1218.0,389.0,157.0,17,031,250400
"Census Tract 2516, Cook County, Illinois",447.0,891.0,786.0,118.0,62.0,17,031,251600
"Census Tract 2518, Cook County, Illinois",623.0,1303.0,836.0,151.0,27.0,17,031,251800
"Census Tract 2609, Cook County, Illinois",198.0,447.0,241.0,20.0,4.0,17,031,260900
"Census Tract 2416, Cook County, Illinois",185.0,203.0,371.0,1525.0,679.0,17,031,241600
"Census Tract 303, Cook County, Illinois",405.0,759.0,485.0,626.0,356.0,17,031,030300
"Census Tract 312, Cook County, Illinois",1264.0,1142.0,673.0,1110.0,568.0,17,031,031200
"Census Tract 4109, Cook County, Illinois",97.0,86.0,284.0,755.0,1285.0,17,031,410900
"Census Tract 4303, Cook County, Illinois",86.0,409.0,457.0,164.0,124.0,17,031,430300
"Census Tract 1706, Cook County, Illinois",169.0,686.0,610.0,265.0,147.0,17,031,170600
"Census Tract 6009, Cook County, Illinois",280.0,890.0,532.0,611.0,331.0,17,031,600900
"Census Tract 6303, Cook County, Illinois",898.0,1444.0,520.0,391.0,25.0,17,031,630300
"Census Tract 8287.02, Cook County, Illinois",271.0,808.0,1229.0,518.0,202.0,17,031,828702
"Census Tract 8300.01, Cook County, Illinois",241.0,913.0,436.0,154.0,56.0,17,031,830001
"Census Tract 8195, Cook County, Illinois",140.0,421.0,503.0,578.0,632.0,17,031,819500
"Census Tract 4607, Cook County, Illinois",506.0,475.0,297.0,74.0,10.0,17,031,460700
"Census Tract 4910, Cook County, Illinois",512.0,624.0,762.0,125.0,101.0,17,031,491000
"Census Tract 8219, Cook County, Illinois",205.0,854.0,1224.0,697.0,485.0,17,031,821900
"Census Tract 8236.02, Cook County, Illinois",372.0,1709.0,1695.0,1029.0,308.0,17,031,823602
"Census Tract 8241.08, Cook County, Illinois",389.0,1385.0,1759.0,1035.0,939.0,17,031,824108
"Census Tract 8188, Cook County, Illinois",123.0,486.0,1039.0,1223.0,684.0,17,031,818800
"Census Tract 1911, Cook County, Illinois",1068.0,1517.0,1135.0,253.0,100.0,17,031,191100
"Census Tract 2304, Cook County, Illinois",383.0,420.0,356.0,157.0,122.0,17,031,230400
"Census Tract 2429, Cook County, Illinois",44.0,95.0,196.0,630.0,413.0,17,031,242900
"Census Tract 5704, Cook County, Illinois",332.0,489.0,150.0,98.0,23.0,17,031,570400
"Census Tract 8223.02, Cook County, Illinois",503.0,910.0,980.0,499.0,191.0,17,031,822302
"Census Tract 8239.03, Cook County, Illinois",164.0,848.0,983.0,856.0,530.0,17,031,823903
"Census Tract 8256, Cook County, Illinois",458.0,1124.0,1207.0,335.0,137.0,17,031,825600
"Census Tract 8284.01, Cook County, Illinois",79.0,446.0,871.0,687.0,378.0,17,031,828401
"Census Tract 8279.01, Cook County, Illinois",214.0,444.0,452.0,343.0,363.0,17,031,827901
"Census Tract 811, Cook County, Illinois",145.0,125.0,426.0,1491.0,1270.0,17,031,081100
"Census Tract 1103, Cook County, Illinois",437.0,912.0,1329.0,856.0,326.0,17,031,110300
"Census Tract 1902, Cook County, Illinois",1036.0,1118.0,814.0,467.0,190.0,17,031,190200
"Census Tract 2213, Cook County, Illinois",225.0,385.0,437.0,658.0,443.0,17,031,221300
"Census Tract 2512, Cook County, Illinois",670.0,814.0,925.0,169.0,45.0,17,031,251200
"Census Tract 2828, Cook County, Illinois",59.0,127.0,222.0,343.0,276.0,17,031,282800
"Census Tract 2606, Cook County, Illinois",369.0,321.0,291.0,32.0,16.0,17,031,260600
"Census Tract 7107, Cook County, Illinois",353.0,884.0,933.0,120.0,36.0,17,031,710700
"Census Tract 7109, Cook County, Illinois",171.0,336.0,434.0,171.0,143.0,17,031,710900
"Census Tract 7114, Cook County, Illinois",179.0,655.0,564.0,162.0,55.0,17,031,711400
"Census Tract 7203, Cook County, Illinois",59.0,308.0,759.0,920.0,746.0,17,031,720300
"Census Tract 7303, Cook County, Illinois",113.0,184.0,309.0,66.0,29.0,17,031,730300
"Census Tract 7401, Cook County, Illinois",66.0,544.0,831.0,410.0,230.0,17,031,740100
"Census Tract 8288.02, Cook County, Illinois",173.0,756.0,811.0,276.0,177.0,17,031,828802
"Census Tract 2415, Cook County, Illinois",65.0,32.0,264.0,1221.0,735.0,17,031,241500
"Census Tract 602, Cook County, Illinois",108.0,183.0,170.0,721.0,563.0,17,031,060200
"Census Tract 610, Cook County, Illinois",9.0,50.0,98.0,830.0,549.0,17,031,061000
"Census Tract 624, Cook County, Illinois",78.0,56.0,93.0,582.0,429.0,17,031,062400
"Census Tract 702, Cook County, Illinois",68.0,236.0,374.0,1350.0,1202.0,17,031,070200
"Census Tract 703, Cook County, Illinois",24.0,29.0,181.0,1598.0,888.0,17,031,070300
"Census Tract 106, Cook County, Illinois",432.0,683.0,1022.0,1214.0,1123.0,17,031,010600
"Census Tract 204, Cook County, Illinois",336.0,613.0,473.0,931.0,675.0,17,031,020400
"Census Tract 310, Cook County, Illinois",176.0,438.0,486.0,1169.0,907.0,17,031,031000
"Census Tract 403, Cook County, Illinois",275.0,389.0,495.0,562.0,534.0,17,031,040300
"Census Tract 506, Cook County, Illinois",0.0,96.0,207.0,779.0,517.0,17,031,050600
"Census Tract 605, Cook County, Illinois",218.0,151.0,88.0,299.0,236.0,17,031,060500
"Census Tract 609, Cook County, Illinois",184.0,320.0,820.0,2470.0,1836.0,17,031,060900
"Census Tract 1906.02, Cook County, Illinois",1064.0,1145.0,728.0,348.0,133.0,17,031,190602
"Census Tract 1907.01, Cook County, Illinois",687.0,592.0,311.0,146.0,48.0,17,031,190701
"Census Tract 1907.02, Cook County, Illinois",1294.0,866.0,545.0,224.0,106.0,17,031,190702
"Census Tract 1913.01, Cook County, Illinois",1235.0,957.0,788.0,345.0,47.0,17,031,191301
"Census Tract 1913.02, Cook County, Illinois",1060.0,960.0,807.0,214.0,69.0,17,031,191302
"Census Tract 2004.01, Cook County, Illinois",996.0,683.0,462.0,146.0,57.0,17,031,200401
"Census Tract 2004.02, Cook County, Illinois",1144.0,453.0,572.0,314.0,177.0,17,031,200402
"Census Tract 2105.01, Cook County, Illinois",621.0,373.0,605.0,438.0,248.0,17,031,210501
"Census Tract 2105.02, Cook County, Illinois",459.0,854.0,600.0,516.0,343.0,17,031,210502
"Census Tract 2106.01, Cook County, Illinois",433.0,361.0,384.0,703.0,204.0,17,031,210601
"Census Tract 2106.02, Cook County, Illinois",496.0,632.0,653.0,679.0,392.0,17,031,210602
"Census Tract 2206.01, Cook County, Illinois",65.0,219.0,280.0,404.0,271.0,17,031,220601
"Census Tract 2206.02, Cook County, Illinois",343.0,598.0,666.0,1198.0,827.0,17,031,220602
"Census Tract 2207.01, Cook County, Illinois",223.0,782.0,395.0,487.0,312.0,17,031,220701
"Census Tract 2207.02, Cook County, Illinois",397.0,727.0,474.0,695.0,227.0,17,031,220702
"Census Tract 2209.01, Cook County, Illinois",508.0,514.0,390.0,354.0,173.0,17,031,220901
"Census Tract 2209.02, Cook County, Illinois",292.0,626.0,405.0,320.0,204.0,17,031,220902
"Census Tract 2521.01, Cook County, Illinois",161.0,326.0,297.0,130.0,58.0,17,031,252101
"Census Tract 2521.02, Cook County, Illinois",465.0,1813.0,1463.0,288.0,141.0,17,031,252102
"Census Tract 2522.01, Cook County, Illinois",488.0,771.0,573.0,193.0,71.0,17,031,252201
"Census Tract 2522.02, Cook County, Illinois",828.0,775.0,797.0,208.0,33.0,17,031,252202
"Census Tract 314, Cook County, Illinois",171.0,196.0,628.0,1929.0,1480.0,17,031,031400
"Census Tract 8041.06, Cook County, Illinois",88.0,685.0,1450.0,1477.0,1255.0,17,031,804106
"Census Tract 8060.01, Cook County, Illinois",483.0,1012.0,1180.0,996.0,492.0,17,031,806001
"Census Tract 8065.02, Cook County, Illinois",397.0,900.0,831.0,759.0,218.0,17,031,806502
"Census Tract 8097, Cook County, Illinois",248.0,334.0,723.0,606.0,631.0,17,031,809700
"Census Tract 8107.02, Cook County, Illinois",414.0,754.0,823.0,318.0,247.0,17,031,810702
"Census Tract 8120, Cook County, Illinois",0.0,122.0,447.0,1325.0,1477.0,17,031,812000
"Census Tract 8122, Cook County, Illinois",48.0,236.0,221.0,686.0,1249.0,17,031,812200
"Census Tract 8124, Cook County, Illinois",31.0,118.0,234.0,522.0,1233.0,17,031,812400
"Census Tract 8145, Cook County, Illinois",1233.0,1028.0,823.0,393.0,120.0,17,031,814500
"Census Tract 8157.01, Cook County, Illinois",30.0,278.0,471.0,955.0,689.0,17,031,815701
"Census Tract 8167, Cook County, Illinois",533.0,707.0,455.0,116.0,34.0,17,031,816700
"Census Tract 8266, Cook County, Illinois",502.0,1010.0,1589.0,359.0,123.0,17,031,826600
"Census Tract 8268, Cook County, Illinois",711.0,892.0,1123.0,236.0,159.0,17,031,826800
"Census Tract 8269.02, Cook County, Illinois",196.0,527.0,301.0,44.0,38.0,17,031,826902
"Census Tract 5102, Cook County, Illinois",418.0,758.0,716.0,301.0,288.0,17,031,510200
"Census Tract 5705, Cook County, Illinois",414.0,588.0,338.0,174.0,51.0,17,031,570500
"Census Tract 6006, Cook County, Illinois",788.0,683.0,390.0,178.0,159.0,17,031,600600
"Census Tract 6112, Cook County, Illinois",339.0,887.0,62.0,38.0,43.0,17,031,611200
"Census Tract 6408, Cook County, Illinois",199.0,406.0,311.0,150.0,99.0,17,031,640800
"Census Tract 6709, Cook County, Illinois",49.0,305.0,220.0,124.0,42.0,17,031,670900
"Census Tract 6913, Cook County, Illinois",146.0,498.0,692.0,227.0,257.0,17,031,691300
"Census Tract 4307, Cook County, Illinois",267.0,458.0,645.0,239.0,232.0,17,031,430700
"Census Tract 4904, Cook County, Illinois",25.0,114.0,193.0,144.0,68.0,17,031,490400
"Census Tract 8241.06, Cook County, Illinois",336.0,1204.0,1522.0,1332.0,846.0,17,031,824106
"Census Tract 8068.02, Cook County, Illinois",198.0,483.0,440.0,580.0,439.0,17,031,806802
"Census Tract 8094, Cook County, Illinois",42.0,240.0,288.0,1128.0,1769.0,17,031,809400
"Census Tract 6103, Cook County, Illinois",1279.0,962.0,644.0,258.0,102.0,17,031,610300
"Census Tract 6118, Cook County, Illinois",350.0,1150.0,281.0,8.0,12.0,17,031,611800
"Census Tract 6812, Cook County, Illinois",256.0,406.0,405.0,120.0,7.0,17,031,681200
"Census Tract 7110, Cook County, Illinois",391.0,792.0,913.0,227.0,177.0,17,031,711000
"Census Tract 8006, Cook County, Illinois",18.0,17.0,63.0,589.0,743.0,17,031,800600
"Census Tract 8043.05, Cook County, Illinois",851.0,1338.0,1476.0,954.0,348.0,17,031,804305
"Census Tract 8099, Cook County, Illinois",26.0,89.0,212.0,601.0,1161.0,17,031,809900
"Census Tract 8117.02, Cook County, Illinois",768.0,1186.0,800.0,317.0,70.0,17,031,811702
"Census Tract 8160, Cook County, Illinois",34.0,306.0,651.0,952.0,677.0,17,031,816000
"Census Tract 8194, Cook County, Illinois",250.0,1000.0,1050.0,841.0,521.0,17,031,819400
"Census Tract 2109, Cook County, Illinois",222.0,370.0,418.0,828.0,356.0,17,031,210900
"Census Tract 2602, Cook County, Illinois",111.0,174.0,205.0,30.0,15.0,17,031,260200
"Census Tract 8155, Cook County, Illinois",699.0,1776.0,1517.0,714.0,236.0,17,031,815500
"Census Tract 8180, Cook County, Illinois",132.0,873.0,918.0,572.0,292.0,17,031,818000
"Census Tract 2514, Cook County, Illinois",561.0,952.0,802.0,398.0,177.0,17,031,251400
"Census Tract 2608, Cook County, Illinois",239.0,630.0,435.0,24.0,68.0,17,031,260800
"Census Tract 2712, Cook County, Illinois",221.0,268.0,304.0,70.0,24.0,17,031,271200
"Census Tract 2838, Cook County, Illinois",201.0,319.0,450.0,1010.0,619.0,17,031,283800
"Census Tract 5610, Cook County, Illinois",459.0,1219.0,1373.0,847.0,457.0,17,031,561000
"Census Tract 6111, Cook County, Illinois",256.0,773.0,258.0,30.0,15.0,17,031,611100
"Census Tract 6114, Cook County, Illinois",642.0,827.0,298.0,53.0,4.0,17,031,611400
"Census Tract 6305, Cook County, Illinois",1060.0,1760.0,426.0,163.0,77.0,17,031,630500
"Census Tract 6401, Cook County, Illinois",152.0,527.0,276.0,125.0,55.0,17,031,640100
"Census Tract 6406, Cook County, Illinois",564.0,882.0,871.0,399.0,93.0,17,031,640600
"Census Tract 6504, Cook County, Illinois",1003.0,1557.0,878.0,194.0,118.0,17,031,650400
"Census Tract 2714, Cook County, Illinois",111.0,287.0,226.0,123.0,25.0,17,031,271400
"Census Tract 2801, Cook County, Illinois",18.0,50.0,399.0,3002.0,2540.0,17,031,280100
"Census Tract 8235, Cook County, Illinois",496.0,1104.0,906.0,366.0,230.0,17,031,823500
"Census Tract 8215, Cook County, Illinois",187.0,377.0,441.0,60.0,25.0,17,031,821500
"Census Tract 8218, Cook County, Illinois",213.0,876.0,1089.0,805.0,571.0,17,031,821800
"Census Tract 8234, Cook County, Illinois",325.0,956.0,1304.0,465.0,165.0,17,031,823400
"Census Tract 3103, Cook County, Illinois",357.0,149.0,334.0,292.0,249.0,17,031,310300
"Census Tract 8239.01, Cook County, Illinois",136.0,687.0,935.0,682.0,618.0,17,031,823901
"Census Tract 8246.01, Cook County, Illinois",254.0,978.0,1238.0,467.0,245.0,17,031,824601
"Census Tract 8247.02, Cook County, Illinois",560.0,1539.0,1351.0,340.0,87.0,17,031,824702
"Census Tract 2002, Cook County, Illinois",1035.0,1035.0,762.0,338.0,157.0,17,031,200200
"Census Tract 2214, Cook County, Illinois",179.0,323.0,357.0,954.0,515.0,17,031,221400
"Census Tract 2303, Cook County, Illinois",183.0,200.0,139.0,74.0,22.0,17,031,230300
"Census Tract 2309, Cook County, Illinois",833.0,808.0,1017.0,544.0,344.0,17,031,230900
"Census Tract 2311, Cook County, Illinois",177.0,220.0,236.0,79.0,48.0,17,031,231100
"Census Tract 2406, Cook County, Illinois",60.0,215.0,149.0,445.0,285.0,17,031,240600
"Census Tract 2434, Cook County, Illinois",187.0,250.0,326.0,891.0,684.0,17,031,243400
"Census Tract 2502, Cook County, Illinois",461.0,738.0,362.0,253.0,115.0,17,031,250200
"Census Tract 2507, Cook County, Illinois",502.0,1353.0,1577.0,311.0,180.0,17,031,250700
"Census Tract 2513, Cook County, Illinois",641.0,1125.0,812.0,230.0,80.0,17,031,251300
"Census Tract 2827, Cook County, Illinois",116.0,405.0,367.0,411.0,293.0,17,031,282700
"Census Tract 4402.01, Cook County, Illinois",311.0,966.0,1365.0,620.0,291.0,17,031,440201
"Census Tract 5305.01, Cook County, Illinois",288.0,1144.0,845.0,343.0,196.0,17,031,530501
"Census Tract 5305.03, Cook County, Illinois",424.0,1078.0,1373.0,610.0,353.0,17,031,530503
"Census Tract 5401.01, Cook County, Illinois",286.0,580.0,950.0,59.0,30.0,17,031,540101
"Census Tract 5401.02, Cook County, Illinois",245.0,448.0,686.0,67.0,34.0,17,031,540102
"Census Tract 406, Cook County, Illinois",20.0,141.0,160.0,964.0,736.0,17,031,040600
"Census Tract 8176, Cook County, Illinois",448.0,1051.0,1019.0,154.0,75.0,17,031,817600
"Census Tract 8184.02, Cook County, Illinois",162.0,500.0,688.0,657.0,377.0,17,031,818402
"Census Tract 2511, Cook County, Illinois",761.0,1045.0,798.0,148.0,61.0,17,031,251100
"Census Tract 2520, Cook County, Illinois",676.0,1398.0,1298.0,367.0,177.0,17,031,252000
"Census Tract 2601, Cook County, Illinois",302.0,292.0,184.0,73.0,21.0,17,031,260100
"Census Tract 2607, Cook County, Illinois",272.0,377.0,287.0,34.0,25.0,17,031,260700
"Census Tract 2713, Cook County, Illinois",111.0,182.0,143.0,42.0,27.0,17,031,271300
"Census Tract 817, Cook County, Illinois",20.0,53.0,250.0,1696.0,1620.0,17,031,081700
"Census Tract 1001, Cook County, Illinois",396.0,936.0,1168.0,1057.0,594.0,17,031,100100
"Census Tract 1005, Cook County, Illinois",480.0,850.0,1164.0,1001.0,618.0,17,031,100500
"Census Tract 1301, Cook County, Illinois",410.0,867.0,755.0,1215.0,625.0,17,031,130100
"Census Tract 1402, Cook County, Illinois",1071.0,986.0,570.0,872.0,465.0,17,031,140200
"Census Tract 1405, Cook County, Illinois",337.0,776.0,627.0,807.0,203.0,17,031,140500
"Census Tract 1603, Cook County, Illinois",343.0,378.0,779.0,883.0,514.0,17,031,160300
"Census Tract 1608, Cook County, Illinois",864.0,852.0,944.0,796.0,302.0,17,031,160800
"Census Tract 8229, Cook County, Illinois",152.0,506.0,373.0,135.0,167.0,17,031,822900
"Census Tract 8239.04, Cook County, Illinois",104.0,790.0,931.0,714.0,549.0,17,031,823904
"Census Tract 8264.02, Cook County, Illinois",205.0,813.0,1341.0,475.0,259.0,17,031,826402
"Census Tract 8294.01, Cook County, Illinois",111.0,312.0,248.0,63.0,13.0,17,031,829401
"Census Tract 8201.04, Cook County, Illinois",240.0,802.0,752.0,787.0,393.0,17,031,820104
"Census Tract 8202.01, Cook County, Illinois",277.0,909.0,1452.0,1771.0,1202.0,17,031,820201
"Census Tract 8212, Cook County, Illinois",918.0,979.0,1424.0,327.0,241.0,17,031,821200
"Census Tract 8216, Cook County, Illinois",224.0,749.0,1303.0,471.0,238.0,17,031,821600
"Census Tract 8217, Cook County, Illinois",202.0,587.0,1132.0,725.0,493.0,17,031,821700
"Census Tract 8221.02, Cook County, Illinois",403.0,725.0,1098.0,635.0,617.0,17,031,822102
"Census Tract 2226, Cook County, Illinois",161.0,182.0,192.0,522.0,220.0,17,031,222600
"Census Tract 2308, Cook County, Illinois",221.0,146.0,215.0,73.0,65.0,17,031,230800
"Census Tract 2407, Cook County, Illinois",190.0,248.0,201.0,438.0,268.0,17,031,240700
"Census Tract 2410, Cook County, Illinois",258.0,245.0,319.0,476.0,246.0,17,031,241000
"Census Tract 2411, Cook County, Illinois",117.0,573.0,499.0,1139.0,523.0,17,031,241100
"Census Tract 2420, Cook County, Illinois",221.0,213.0,622.0,2050.0,939.0,17,031,242000
"Census Tract 2421, Cook County, Illinois",87.0,224.0,273.0,1573.0,953.0,17,031,242100
"Census Tract 2506, Cook County, Illinois",395.0,1109.0,872.0,270.0,201.0,17,031,250600
"Census Tract 8083.02, Cook County, Illinois",227.0,575.0,662.0,1044.0,532.0,17,031,808302
"Census Tract 8093, Cook County, Illinois",123.0,283.0,203.0,614.0,1005.0,17,031,809300
"Census Tract 4604, Cook County, Illinois",151.0,824.0,769.0,321.0,151.0,17,031,460400
"Census Tract 5607, Cook County, Illinois",458.0,857.0,634.0,350.0,80.0,17,031,560700
"Census Tract 5611, Cook County, Illinois",593.0,1304.0,871.0,723.0,401.0,17,031,561100
"Census Tract 5702, Cook County, Illinois",416.0,439.0,276.0,226.0,72.0,17,031,570200
"Census Tract 101, Cook County, Illinois",380.0,587.0,720.0,952.0,603.0,17,031,010100
"Census Tract 305, Cook County, Illinois",652.0,582.0,969.0,1945.0,1604.0,17,031,030500
"Census Tract 717, Cook County, Illinois",10.0,79.0,146.0,574.0,419.0,17,031,071700
"Census Tract 202, Cook County, Illinois",684.0,417.0,1058.0,1222.0,912.0,17,031,020200
"Census Tract 317, Cook County, Illinois",351.0,749.0,1077.0,1935.0,1146.0,17,031,031700
"Census Tract 612, Cook County, Illinois",27.0,43.0,135.0,701.0,540.0,17,031,061200
"Census Tract 615, Cook County, Illinois",7.0,36.0,212.0,763.0,493.0,17,031,061500
"Census Tract 629, Cook County, Illinois",14.0,136.0,237.0,1513.0,895.0,17,031,062900
"Census Tract 2107, Cook County, Illinois",418.0,728.0,628.0,855.0,423.0,17,031,210700
"Census Tract 2211, Cook County, Illinois",346.0,865.0,624.0,1197.0,623.0,17,031,221100
"Census Tract 2212, Cook County, Illinois",87.0,514.0,287.0,1011.0,610.0,17,031,221200
"Census Tract 630, Cook County, Illinois",77.0,85.0,182.0,1215.0,965.0,17,031,063000
"Census Tract 712, Cook County, Illinois",18.0,165.0,92.0,722.0,435.0,17,031,071200
"Census Tract 815, Cook County, Illinois",27.0,244.0,210.0,1763.0,1827.0,17,031,081500
"Census Tract 903, Cook County, Illinois",14.0,184.0,245.0,331.0,143.0,17,031,090300
"Census Tract 1303, Cook County, Illinois",672.0,626.0,810.0,943.0,395.0,17,031,130300
"Census Tract 1006, Cook County, Illinois",252.0,961.0,1073.0,881.0,292.0,17,031,100600
"Census Tract 1104, Cook County, Illinois",297.0,965.0,883.0,837.0,545.0,17,031,110400
"Census Tract 1202, Cook County, Illinois",196.0,365.0,722.0,939.0,1025.0,17,031,120200
"Census Tract 1507, Cook County, Illinois",414.0,753.0,892.0,497.0,397.0,17,031,150700
"Census Tract 1613, Cook County, Illinois",582.0,802.0,657.0,415.0,260.0,17,031,161300
"Census Tract 2104, Cook County, Illinois",477.0,497.0,430.0,270.0,104.0,17,031,210400
"Census Tract 2108, Cook County, Illinois",167.0,229.0,110.0,230.0,138.0,17,031,210800
"Census Tract 2216, Cook County, Illinois",40.0,212.0,224.0,1067.0,875.0,17,031,221600
"Census Tract 8018, Cook County, Illinois",0.0,397.0,650.0,1899.0,1343.0,17,031,801800
"Census Tract 8029, Cook County, Illinois",32.0,444.0,923.0,1759.0,997.0,17,031,802900
"Census Tract 8036.04, Cook County, Illinois",208.0,380.0,884.0,1199.0,601.0,17,031,803604
"Census Tract 8038, Cook County, Illinois",173.0,578.0,859.0,1046.0,567.0,17,031,803800
"Census Tract 8048.04, Cook County, Illinois",517.0,809.0,987.0,1348.0,754.0,17,031,804804
"Census Tract 8051.05, Cook County, Illinois",1664.0,742.0,595.0,881.0,502.0,17,031,805105
"Census Tract 8051.08, Cook County, Illinois",499.0,1200.0,1109.0,1276.0,413.0,17,031,805108
"Census Tract 8057.01, Cook County, Illinois",74.0,425.0,807.0,1276.0,871.0,17,031,805701
"Census Tract 8057.02, Cook County, Illinois",36.0,143.0,323.0,513.0,331.0,17,031,805702
"Census Tract 8068.01, Cook County, Illinois",271.0,756.0,665.0,926.0,452.0,17,031,806801
"Census Tract 8073, Cook County, Illinois",592.0,940.0,1210.0,1894.0,870.0,17,031,807300
"Census Tract 8080.02, Cook County, Illinois",249.0,761.0,636.0,1109.0,570.0,17,031,808002
"Census Tract 8089, Cook County, Illinois",22.0,157.0,270.0,899.0,1530.0,17,031,808900
"Census Tract 8098, Cook County, Illinois",79.0,301.0,233.0,706.0,725.0,17,031,809800
"Census Tract 8147, Cook County, Illinois",671.0,1055.0,770.0,655.0,324.0,17,031,814700
"Census Tract 201, Cook County, Illinois",486.0,651.0,461.0,707.0,341.0,17,031,020100
"Census Tract 8361, Cook County, Illinois",169.0,438.0,327.0,217.0,56.0,17,031,836100
"Census Tract 8362, Cook County, Illinois",0.0,0.0,10.0,52.0,131.0,17,031,836200
"Census Tract 8363, Cook County, Illinois",22.0,122.0,243.0,336.0,364.0,17,031,836300
"Census Tract 8364, Cook County, Illinois",208.0,569.0,677.0,443.0,458.0,17,031,836400
"Census Tract 8365, Cook County, Illinois",119.0,286.0,327.0,294.0,77.0,17,031,836500
"Census Tract 8366, Cook County, Illinois",289.0,413.0,519.0,408.0,84.0,17,031,836600
"Census Tract 8367, Cook County, Illinois",261.0,463.0,576.0,138.0,29.0,17,031,836700
"Census Tract 8368, Cook County, Illinois",472.0,363.0,295.0,113.0,52.0,17,031,836800
"Census Tract 8369, Cook County, Illinois",114.0,253.0,172.0,105.0,44.0,17,031,836900
