NAME,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,state,county,tract
"Census Tract 8077, Cook County, Illinois",3653.0,88.0,0.0,1199.0,0.0,177.0,111.0,17,031,807700
"Census Tract 3904, Cook County, Illinois",419.0,2100.0,0.0,12.0,0.0,0.0,51.0,17,031,390400
"Census Tract 4201, Cook County, Illinois",56.0,1372.0,0.0,41.0,0.0,0.0,79.0,17,031,420100
"Census Tract 4204, Cook County, Illinois",257.0,672.0,0.0,173.0,0.0,16.0,24.0,17,031,420400
"Census Tract 4312, Cook County, Illinois",28.0,2628.0,0.0,0.0,0.0,0.0,40.0,17,031,431200
"Census Tract 4605, Cook County, Illinois",29.0,5853.0,0.0,0.0,0.0,0.0,7.0,17,031,460500
"Census Tract 4802, Cook County, Illinois",10.0,1052.0,0.0,0.0,0.0,10.0,74.0,17,031,480200
"Census Tract 4905, Cook County, Illinois",60.0,1901.0,0.0,28.0,0.0,0.0,52.0,17,031,490500
"Census Tract 4906, Cook County, Illinois",104.0,1324.0,0.0,36.0,0.0,0.0,0.0,17,031,490600
"Census Tract 4908, Cook County, Illinois",55.0,3888.0,31.0,13.0,0.0,0.0,19.0,17,031,490800
"Census Tract 5002, Cook County, Illinois",45.0,1952.0,0.0,0.0,0.0,0.0,109.0,17,031,500200
"Census Tract 8339, Cook County, Illinois",1029.0,1463.0,27.0,25.0,0.0,87.0,19.0,17,031,833900
"Census Tract 8340, Cook County, Illinois",14.0,2866.0,0.0,39.0,0.0,0.0,185.0,17,031,834000
"Census Tract 8342, Cook County, Illinois",38.0,4808.0,0.0,0.0,0.0,0.0,68.0,17,031,834200
"Census Tract 8343, Cook County, Illinois",48.0,5804.0,0.0,70.0,0.0,30.0,28.0,17,031,834300
"Census Tract 8344, Cook County, Illinois",123.0,4251.0,0.0,0.0,0.0,17.0,46.0,17,031,834400
"Census Tract 8345, Cook County, Illinois",2.0,992.0,0.0,0.0,0.0,72.0,39.0,17,031,834500
"Census Tract 8346, Cook County, Illinois",159.0,1522.0,0.0,0.0,0.0,0.0,0.0,17,031,834600
"Census Tract 8347, Cook County, Illinois",6.0,1246.0,0.0,3.0,0.0,3.0,0.0,17,031,834700
"Census Tract 8348, Cook County, Illinois",77.0,1454.0,10.0,2.0,0.0,40.0,6.0,17,031,834800
"Census Tract 8349, Cook County, Illinois",16.0,1386.0,0.0,0.0,0.0,0.0,41.0,17,031,834900
"Census Tract 8350, Cook County, Illinois",1047.0,2960.0,0.0,86.0,0.0,1413.0,79.0,17,031,835000
"Census Tract 8351, Cook County, Illinois",2235.0,850.0,24.0,26.0,0.0,1726.0,186.0,17,031,835100
"Census Tract 8352, Cook County, Illinois",1114.0,36.0,0.0,71.0,0.0,535.0,237.0,17,031,835200
"Census Tract 8355, Cook County, Illinois",59.0,1360.0,0.0,0.0,0.0,15.0,0.0,17,031,835500
"Census Tract 8356, Cook County, Illinois",90.0,800.0,0.0,0.0,0.0,0.0,6.0,17,031,835600
"Census Tract 8357, Cook County, Illinois",0.0,419.0,0.0,0.0,15.0,0.0,0.0,17,031,835700
"Census Tract 8358, Cook County, Illinois",44.0,1619.0,0.0,0.0,0.0,15.0,66.0,17,031,835800
"Census Tract 8359, Cook County, Illinois",179.0,2866.0,0.0,31.0,0.0,25.0,11.0,17,031,835900
"Census Tract 8360, Cook County, Illinois",60.0,2680.0,0.0,0.0,0.0,35.0,49.0,17,031,836000
"Census Tract 3108, Cook County, Illinois",2472.0,58.0,8.0,202.0,0.0,1591.0,90.0,17,031,310800
"Census Tract 3302, Cook County, Illinois",1638.0,1113.0,14.0,725.0,0.0,0.0,109.0,17,031,330200
"Census Tract 3405, Cook County, Illinois",811.0,55.0,8.0,619.0,0.0,94.0,4.0,17,031,340500
"Census Tract 3515, Cook County, Illinois",153.0,388.0,0.0,145.0,0.0,20.0,25.0,17,031,351500
"Census Tract 3903, Cook County, Illinois",390.0,2508.0,4.0,25.0,0.0,0.0,53.0,17,031,390300
"Census Tract 3204, Cook County, Illinois",2138.0,308.0,0.0,518.0,0.0,9.0,177.0,17,031,320400
"Census Tract 205, Cook County, Illinois",2082.0,900.0,0.0,2749.0,0.0,585.0,459.0,17,031,020500
"Census Tract 318, Cook County, Illinois",1528.0,54.0,0.0,165.0,0.0,83.0,59.0,17,031,031800
"Census Tract 7503, Cook County, Illinois",2286.0,143.0,0.0,22.0,0.0,35.0,40.0,17,031,750300
"Census Tract 7504, Cook County, Illinois",2052.0,948.0,21.0,34.0,0.0,41.0,0.0,17,031,750400
"Census Tract 7705, Cook County, Illinois",3761.0,0.0,0.0,0.0,0.0,228.0,41.0,17,031,770500
"Census Tract 8004, Cook County, Illinois",3258.0,0.0,0.0,204.0,0.0,35.0,140.0,17,031,800400
"Census Tract 8016.07, Cook County, Illinois",3507.0,29.0,0.0,1586.0,0.0,10.0,72.0,17,031,801607
"Census Tract 301.03, Cook County, Illinois",1380.0,449.0,0.0,248.0,4.0,45.0,116.0,17,031,030103
"Census Tract 301.01, Cook County, Illinois",2038.0,1017.0,22.0,625.0,0.0,90.0,119.0,17,031,030101
"Census Tract 301.04, Cook County, Illinois",2444.0,281.0,0.0,555.0,0.0,35.0,96.0,17,031,030104
"Census Tract 306.01, Cook County, Illinois",1943.0,593.0,0.0,746.0,0.0,22.0,49.0,17,031,030601
"Census Tract 306.03, Cook County, Illinois",1467.0,437.0,39.0,363.0,0.0,28.0,76.0,17,031,030603
"Census Tract 306.04, Cook County, Illinois",2020.0,748.0,0.0,844.0,0.0,11.0,140.0,17,031,030604
"Census Tract 307.01, Cook County, Illinois",891.0,437.0,15.0,195.0,0.0,53.0,34.0,17,031,030701
"Census Tract 307.02, Cook County, Illinois",1480.0,43.0,0.0,609.0,0.0,12.0,67.0,17,031,030702
"Census Tract 307.03, Cook County, Illinois",2055.0,553.0,34.0,108.0,0.0,94.0,103.0,17,031,030703
"Census Tract 307.06, Cook County, Illinois",1825.0,426.0,0.0,569.0,0.0,6.0,19.0,17,031,030706
"Census Tract 402.01, Cook County, Illinois",4802.0,284.0,1.0,530.0,0.0,712.0,485.0,17,031,040201
"Census Tract 402.02, Cook County, Illinois",4747.0,398.0,108.0,1297.0,0.0,371.0,713.0,17,031,040202
"Census Tract 404.01, Cook County, Illinois",2715.0,114.0,26.0,152.0,0.0,61.0,182.0,17,031,040401
"Census Tract 619.01, Cook County, Illinois",2607.0,79.0,29.0,652.0,0.0,16.0,109.0,17,031,061901
"Census Tract 619.02, Cook County, Illinois",3966.0,134.0,24.0,473.0,0.0,44.0,118.0,17,031,061902
"Census Tract 315.01, Cook County, Illinois",1942.0,1420.0,11.0,750.0,0.0,247.0,104.0,17,031,031501
"Census Tract 315.02, Cook County, Illinois",2171.0,1761.0,67.0,169.0,0.0,210.0,250.0,17,031,031502
"Census Tract 404.02, Cook County, Illinois",4192.0,141.0,0.0,258.0,0.0,246.0,317.0,17,031,040402
"Census Tract 701.01, Cook County, Illinois",3202.0,91.0,15.0,210.0,0.0,160.0,207.0,17,031,070101
"Census Tract 633.01, Cook County, Illinois",2245.0,164.0,0.0,123.0,0.0,48.0,155.0,17,031,063301
"Census Tract 633.03, Cook County, Illinois",1079.0,0.0,0.0,158.0,0.0,0.0,6.0,17,031,063303
"Census Tract 633.02, Cook County, Illinois",3408.0,120.0,0.0,370.0,0.0,0.0,69.0,17,031,063302
"Census Tract 8074, Cook County, Illinois",4189.0,598.0,26.0,1651.0,63.0,203.0,232.0,17,031,807400
"Census Tract 8076, Cook County, Illinois",2885.0,396.0,0.0,2342.0,0.0,195.0,410.0,17,031,807600
"Census Tract 8079, Cook County, Illinois",2878.0,61.0,14.0,1140.0,0.0,0.0,0.0,17,031,807900
"Census Tract 8080.01, Cook County, Illinois",2077.0,6.0,0.0,1305.0,0.0,41.0,264.0,17,031,808001
"Census Tract 8081, Cook County, Illinois",3009.0,217.0,17.0,375.0,0.0,28.0,40.0,17,031,808100
"Census Tract 8186, Cook County, Illinois",4236.0,328.0,0.0,152.0,0.0,134.0,108.0,17,031,818600
"Census Tract 8197, Cook County, Illinois",5319.0,67.0,5.0,89.0,0.0,0.0,176.0,17,031,819700
"Census Tract 8198.02, Cook County, Illinois",2493.0,15.0,31.0,5.0,0.0,13.0,29.0,17,031,819802
"Census Tract 8201.03, Cook County, Illinois",3666.0,143.0,0.0,37.0,0.0,330.0,110.0,17,031,820103
"Census Tract 8207, Cook County, Illinois",4535.0,34.0,0.0,20.0,0.0,1741.0,349.0,17,031,820700
"Census Tract 8227.01, Cook County, Illinois",3336.0,435.0,0.0,89.0,0.0,527.0,137.0,17,031,822701
"Census Tract 8230.01, Cook County, Illinois",4601.0,1199.0,0.0,177.0,0.0,435.0,84.0,17,031,823001
"Census Tract 8230.02, Cook County, Illinois",5278.0,291.0,14.0,141.0,13.0,100.0,144.0,17,031,823002
"Census Tract 8231.01, Cook County, Illinois",3886.0,252.0,0.0,48.0,9.0,98.0,87.0,17,031,823101
"Census Tract 8233.02, Cook County, Illinois",3221.0,2126.0,22.0,52.0,0.0,340.0,26.0,17,031,823302
"Census Tract 8237.03, Cook County, Illinois",7744.0,89.0,15.0,622.0,0.0,140.0,32.0,17,031,823703
"Census Tract 8237.04, Cook County, Illinois",3709.0,158.0,13.0,38.0,0.0,4.0,0.0,17,031,823704
"Census Tract 4008, Cook County, Illinois",57.0,2303.0,0.0,0.0,0.0,0.0,92.0,17,031,400800
"Census Tract 4108, Cook County, Illinois",1358.0,710.0,64.0,592.0,0.0,10.0,164.0,17,031,410800
"Census Tract 4203, Cook County, Illinois",1109.0,1075.0,0.0,467.0,0.0,34.0,83.0,17,031,420300
"Census Tract 4302, Cook County, Illinois",378.0,4396.0,66.0,0.0,0.0,23.0,0.0,17,031,430200
"Census Tract 4305, Cook County, Illinois",66.0,3340.0,0.0,10.0,0.0,0.0,65.0,17,031,430500
"Census Tract 4314, Cook County, Illinois",585.0,6114.0,8.0,22.0,0.0,33.0,162.0,17,031,431400
"Census Tract 4407, Cook County, Illinois",31.0,1433.0,0.0,0.0,0.0,0.0,5.0,17,031,440700
"Census Tract 4701, Cook County, Illinois",49.0,1931.0,0.0,0.0,0.0,0.0,26.0,17,031,470100
"Census Tract 4801, Cook County, Illinois",10.0,2141.0,0.0,0.0,7.0,0.0,17.0,17,031,480100
"Census Tract 4911, Cook County, Illinois",144.0,4026.0,0.0,0.0,0.0,76.0,10.0,17,031,491100
"Census Tract 4913, Cook County, Illinois",3.0,2288.0,9.0,0.0,0.0,0.0,27.0,17,031,491300
"Census Tract 5101, Cook County, Illinois",2568.0,459.0,0.0,0.0,0.0,295.0,3.0,17,031,510100
"Census Tract 5201, Cook County, Illinois",1571.0,123.0,0.0,0.0,0.0,260.0,47.0,17,031,520100
"Census Tract 5301, Cook County, Illinois",1213.0,860.0,0.0,0.0,0.0,150.0,40.0,17,031,530100
"Census Tract 5302, Cook County, Illinois",31.0,4359.0,0.0,0.0,0.0,0.0,0.0,17,031,530200
"Census Tract 5601, Cook County, Illinois",631.0,230.0,34.0,134.0,0.0,466.0,6.0,17,031,560100
"Census Tract 5801, Cook County, Illinois",898.0,107.0,138.0,769.0,0.0,628.0,158.0,17,031,580100
"Census Tract 5806, Cook County, Illinois",2541.0,126.0,105.0,395.0,0.0,1941.0,71.0,17,031,580600
"Census Tract 5905, Cook County, Illinois",685.0,42.0,27.0,510.0,0.0,507.0,94.0,17,031,590500
"Census Tract 6004, Cook County, Illinois",1173.0,137.0,0.0,2610.0,0.0,268.0,0.0,17,031,600400
"Census Tract 8164.01, Cook County, Illinois",2743.0,200.0,0.0,0.0,0.0,2112.0,131.0,17,031,816401
"Census Tract 8168, Cook County, Illinois",2770.0,1502.0,27.0,124.0,38.0,682.0,134.0,17,031,816800
"Census Tract 8169, Cook County, Illinois",949.0,3984.0,0.0,107.0,0.0,909.0,93.0,17,031,816900
"Census Tract 3511, Cook County, Illinois",44.0,2328.0,0.0,0.0,0.0,0.0,46.0,17,031,351100
"Census Tract 3802, Cook County, Illinois",29.0,1458.0,7.0,9.0,0.0,9.0,44.0,17,031,380200
"Census Tract 3819, Cook County, Illinois",65.0,951.0,7.0,5.0,0.0,0.0,101.0,17,031,381900
"Census Tract 4610, Cook County, Illinois",304.0,803.0,0.0,0.0,0.0,164.0,17.0,17,031,461000
"Census Tract 4803, Cook County, Illinois",18.0,1081.0,10.0,0.0,0.0,0.0,0.0,17,031,480300
"Census Tract 510, Cook County, Illinois",1584.0,49.0,0.0,108.0,0.0,26.0,62.0,17,031,051000
"Census Tract 514, Cook County, Illinois",1617.0,137.0,0.0,125.0,11.0,80.0,103.0,17,031,051400
"Census Tract 608, Cook County, Illinois",3846.0,192.0,0.0,509.0,0.0,119.0,371.0,17,031,060800
"Census Tract 626, Cook County, Illinois",2037.0,45.0,0.0,245.0,8.0,6.0,101.0,17,031,062600
"Census Tract 710, Cook County, Illinois",3820.0,316.0,8.0,332.0,0.0,29.0,129.0,17,031,071000
"Census Tract 901, Cook County, Illinois",2961.0,26.0,0.0,188.0,0.0,95.0,239.0,17,031,090100
"Census Tract 1506, Cook County, Illinois",2834.0,78.0,90.0,357.0,0.0,605.0,99.0,17,031,150600
"Census Tract 8151, Cook County, Illinois",1646.0,215.0,57.0,124.0,0.0,2337.0,128.0,17,031,815100
"Census Tract 8181, Cook County, Illinois",1610.0,379.0,0.0,84.0,0.0,176.0,80.0,17,031,818100
"Census Tract 1611, Cook County, Illinois",1517.0,163.0,0.0,144.0,0.0,24.0,190.0,17,031,161100
"Census Tract 1612, Cook County, Illinois",2465.0,26.0,7.0,139.0,0.0,401.0,83.0,17,031,161200
"Census Tract 1702, Cook County, Illinois",2822.0,1.0,0.0,351.0,0.0,425.0,155.0,17,031,170200
"Census Tract 2210, Cook County, Illinois",2192.0,230.0,6.0,49.0,0.0,267.0,27.0,17,031,221000
"Census Tract 2302, Cook County, Illinois",957.0,409.0,47.0,62.0,0.0,679.0,104.0,17,031,230200
"Census Tract 2305, Cook County, Illinois",1225.0,248.0,0.0,8.0,0.0,1656.0,190.0,17,031,230500
"Census Tract 2412, Cook County, Illinois",1354.0,101.0,0.0,185.0,0.0,91.0,89.0,17,031,241200
"Census Tract 2428, Cook County, Illinois",1503.0,10.0,6.0,33.0,0.0,45.0,24.0,17,031,242800
"Census Tract 2432, Cook County, Illinois",1644.0,89.0,0.0,109.0,0.0,228.0,69.0,17,031,243200
"Census Tract 2603, Cook County, Illinois",52.0,1518.0,0.0,0.0,0.0,98.0,0.0,17,031,260300
"Census Tract 2604, Cook County, Illinois",12.0,1162.0,0.0,0.0,0.0,0.0,0.0,17,031,260400
"Census Tract 2610, Cook County, Illinois",95.0,2092.0,0.0,0.0,0.0,44.0,45.0,17,031,261000
"Census Tract 2705, Cook County, Illinois",5.0,1204.0,0.0,0.0,0.0,62.0,0.0,17,031,270500
"Census Tract 2715, Cook County, Illinois",76.0,1406.0,0.0,0.0,0.0,18.0,27.0,17,031,271500
"Census Tract 321, Cook County, Illinois",5697.0,356.0,0.0,503.0,0.0,209.0,341.0,17,031,032100
"Census Tract 401, Cook County, Illinois",3398.0,264.0,15.0,170.0,0.0,192.0,100.0,17,031,040100
"Census Tract 503, Cook County, Illinois",2024.0,0.0,0.0,291.0,0.0,105.0,63.0,17,031,050300
"Census Tract 512, Cook County, Illinois",1296.0,105.0,0.0,62.0,0.0,15.0,68.0,17,031,051200
"Census Tract 618, Cook County, Illinois",1103.0,67.0,0.0,102.0,0.0,43.0,100.0,17,031,061800
"Census Tract 623, Cook County, Illinois",1330.0,34.0,0.0,119.0,0.0,21.0,91.0,17,031,062300
"Census Tract 704, Cook County, Illinois",2590.0,177.0,0.0,254.0,0.0,35.0,95.0,17,031,070400
"Census Tract 706, Cook County, Illinois",2994.0,11.0,0.0,215.0,0.0,39.0,37.0,17,031,070600
"Census Tract 713, Cook County, Illinois",3445.0,45.0,0.0,597.0,0.0,82.0,139.0,17,031,071300
"Census Tract 803, Cook County, Illinois",4161.0,174.0,0.0,475.0,0.0,31.0,70.0,17,031,080300
"Census Tract 816, Cook County, Illinois",2973.0,201.0,0.0,700.0,0.0,31.0,135.0,17,031,081600
"Census Tract 818, Cook County, Illinois",8216.0,250.0,0.0,1340.0,0.0,191.0,301.0,17,031,081800
"Census Tract 819, Cook County, Illinois",597.0,379.0,0.0,39.0,0.0,11.0,0.0,17,031,081900
"Census Tract 701.02, Cook County, Illinois",2500.0,173.0,0.0,118.0,16.0,39.0,72.0,17,031,070102
"Census Tract 8238.01, Cook County, Illinois",4811.0,126.0,0.0,183.0,0.0,237.0,173.0,17,031,823801
"Census Tract 8241.05, Cook County, Illinois",6073.0,45.0,0.0,226.0,0.0,227.0,115.0,17,031,824105
"Census Tract 8245.03, Cook County, Illinois",5992.0,591.0,0.0,214.0,22.0,92.0,136.0,17,031,824503
"Census Tract 4004, Cook County, Illinois",21.0,2051.0,0.0,0.0,0.0,0.0,12.0,17,031,400400
"Census Tract 4208, Cook County, Illinois",58.0,2137.0,0.0,26.0,0.0,0.0,156.0,17,031,420800
"Census Tract 8055.01, Cook County, Illinois",3155.0,110.0,0.0,182.0,105.0,73.0,87.0,17,031,805501
"Census Tract 8058.02, Cook County, Illinois",4531.0,14.0,0.0,144.0,0.0,5.0,105.0,17,031,805802
"Census Tract 3201, Cook County, Illinois",10152.0,350.0,76.0,2584.0,0.0,88.0,318.0,17,031,320100
"Census Tract 3301, Cook County, Illinois",11933.0,4601.0,0.0,2529.0,0.0,465.0,559.0,17,031,330100
"Census Tract 103, Cook County, Illinois",3866.0,2007.0,6.0,66.0,7.0,258.0,275.0,17,031,010300
"Census Tract 508, Cook County, Illinois",1195.0,41.0,0.0,38.0,0.0,79.0,49.0,17,031,050800
"Census Tract 509, Cook County, Illinois",1100.0,30.0,0.0,90.0,0.0,160.0,34.0,17,031,050900
"Census Tract 511, Cook County, Illinois",1458.0,23.0,0.0,96.0,0.0,20.0,135.0,17,031,051100
"Census Tract 701.03, Cook County, Illinois",1328.0,64.0,0.0,173.0,0.0,43.0,28.0,17,031,070103
"Census Tract 802.01, Cook County, Illinois",2611.0,185.0,0.0,280.0,0.0,19.0,65.0,17,031,080201
"Census Tract 802.02, Cook County, Illinois",3048.0,111.0,0.0,147.0,0.0,33.0,0.0,17,031,080202
"Census Tract 812.01, Cook County, Illinois",3865.0,147.0,0.0,654.0,0.0,18.0,27.0,17,031,081201
"Census Tract 812.02, Cook County, Illinois",2520.0,72.0,0.0,210.0,0.0,79.0,47.0,17,031,081202
"Census Tract 814.01, Cook County, Illinois",1858.0,32.0,0.0,183.0,0.0,27.0,124.0,17,031,081401
"Census Tract 814.02, Cook County, Illinois",3826.0,237.0,0.0,1442.0,0.0,0.0,146.0,17,031,081402
"Census Tract 814.03, Cook County, Illinois",5990.0,239.0,0.0,1906.0,0.0,172.0,143.0,17,031,081403
"Census Tract 1105.01, Cook County, Illinois",3854.0,41.0,0.0,853.0,15.0,402.0,158.0,17,031,110501
"Census Tract 1105.02, Cook County, Illinois",2363.0,134.0,42.0,231.0,0.0,592.0,212.0,17,031,110502
"Census Tract 1403.01, Cook County, Illinois",1312.0,81.0,32.0,653.0,0.0,686.0,75.0,17,031,140301
"Census Tract 1403.02, Cook County, Illinois",2024.0,228.0,0.0,724.0,0.0,528.0,685.0,17,031,140302
"Census Tract 1406.02, Cook County, Illinois",2977.0,360.0,0.0,676.0,0.0,791.0,199.0,17,031,140602
"Census Tract 5804, Cook County, Illinois",2284.0,49.0,0.0,613.0,0.0,1921.0,24.0,17,031,580400
"Census Tract 5907, Cook County, Illinois",1355.0,86.0,7.0,661.0,0.0,1152.0,15.0,17,031,590700
"Census Tract 6104, Cook County, Illinois",1026.0,56.0,48.0,0.0,0.0,799.0,22.0,17,031,610400
"Census Tract 6108, Cook County, Illinois",1274.0,0.0,40.0,44.0,0.0,131.0,122.0,17,031,610800
"Census Tract 6120, Cook County, Illinois",117.0,1223.0,0.0,7.0,0.0,0.0,0.0,17,031,612000
"Census Tract 6121, Cook County, Illinois",0.0,873.0,0.0,0.0,0.0,126.0,23.0,17,031,612100
"Census Tract 6405, Cook County, Illinois",3268.0,33.0,0.0,41.0,0.0,469.0,91.0,17,031,640500
"Census Tract 8009, Cook County, Illinois",2918.0,100.0,0.0,1228.0,0.0,16.0,137.0,17,031,800900
"Census Tract 8223.01, Cook County, Illinois",3330.0,0.0,10.0,34.0,0.0,61.0,104.0,17,031,822301
"Census Tract 8226.02, Cook County, Illinois",4770.0,669.0,0.0,1050.0,0.0,410.0,187.0,17,031,822602
"Census Tract 8401, Cook County, Illinois",1008.0,58.0,0.0,2277.0,0.0,53.0,112.0,17,031,840100
"Census Tract 8402, Cook County, Illinois",728.0,51.0,0.0,1398.0,0.0,219.0,23.0,17,031,840200
"Census Tract 8403, Cook County, Illinois",1682.0,111.0,0.0,623.0,0.0,1087.0,8.0,17,031,840300
"Census Tract 8404, Cook County, Illinois",1458.0,1.0,0.0,1407.0,0.0,191.0,49.0,17,031,840400
"Census Tract 8407, Cook County, Illinois",1342.0,286.0,28.0,29.0,0.0,1703.0,204.0,17,031,840700
"Census Tract 8408, Cook County, Illinois",1668.0,69.0,0.0,0.0,0.0,1414.0,0.0,17,031,840800
"Census Tract 8410, Cook County, Illinois",382.0,414.0,0.0,216.0,0.0,0.0,31.0,17,031,841000
"Census Tract 8411, Cook County, Illinois",769.0,44.0,1.0,6166.0,0.0,83.0,79.0,17,031,841100
"Census Tract 8412, Cook County, Illinois",2267.0,269.0,52.0,153.0,0.0,1620.0,225.0,17,031,841200
"Census Tract 8413, Cook County, Illinois",2034.0,163.0,47.0,82.0,0.0,1621.0,175.0,17,031,841300
"Census Tract 8414, Cook County, Illinois",89.0,765.0,0.0,0.0,0.0,43.0,0.0,17,031,841400
"Census Tract 8415, Cook County, Illinois",122.0,2545.0,11.0,11.0,0.0,0.0,0.0,17,031,841500
"Census Tract 8416, Cook County, Illinois",20.0,417.0,0.0,0.0,0.0,99.0,43.0,17,031,841600
"Census Tract 8417, Cook County, Illinois",148.0,1006.0,0.0,0.0,0.0,479.0,18.0,17,031,841700
"Census Tract 8418, Cook County, Illinois",29.0,2276.0,0.0,0.0,0.0,92.0,31.0,17,031,841800
"Census Tract 8419, Cook County, Illinois",3530.0,1252.0,17.0,1425.0,16.0,119.0,180.0,17,031,841900
"Census Tract 8420, Cook County, Illinois",1338.0,977.0,2.0,715.0,0.0,38.0,94.0,17,031,842000
"Census Tract 8421, Cook County, Illinois",1596.0,3283.0,0.0,128.0,0.0,2610.0,248.0,17,031,842100
"Census Tract 8422, Cook County, Illinois",2362.0,600.0,0.0,174.0,0.0,150.0,76.0,17,031,842200
"Census Tract 8423, Cook County, Illinois",2359.0,442.0,0.0,236.0,0.0,50.0,112.0,17,031,842300
"Census Tract 8424, Cook County, Illinois",37.0,2992.0,0.0,53.0,0.0,0.0,0.0,17,031,842400
"Census Tract 8425, Cook County, Illinois",3.0,2031.0,18.0,0.0,0.0,0.0,0.0,17,031,842500
"Census Tract 8426, Cook County, Illinois",2767.0,140.0,153.0,212.0,0.0,844.0,197.0,17,031,842600
"Census Tract 8428, Cook County, Illinois",2818.0,30.0,0.0,510.0,0.0,3668.0,42.0,17,031,842800
"Census Tract 8429, Cook County, Illinois",354.0,1815.0,17.0,180.0,0.0,100.0,90.0,17,031,842900
"Census Tract 8430, Cook County, Illinois",140.0,2280.0,0.0,0.0,0.0,37.0,0.0,17,031,843000
"Census Tract 8431, Cook County, Illinois",192.0,1276.0,0.0,0.0,0.0,71.0,36.0,17,031,843100
"Census Tract 8432, Cook County, Illinois",1335.0,133.0,0.0,10.0,0.0,773.0,124.0,17,031,843200
"Census Tract 8433, Cook County, Illinois",392.0,1272.0,0.0,8.0,0.0,181.0,24.0,17,031,843300
"Census Tract 8434, Cook County, Illinois",232.0,862.0,0.0,0.0,0.0,216.0,0.0,17,031,843400
"Census Tract 8435, Cook County, Illinois",3152.0,6448.0,8.0,27.0,0.0,534.0,0.0,17,031,843500
"Census Tract 8436, Cook County, Illinois",220.0,2539.0,0.0,26.0,0.0,43.0,70.0,17,031,843600
"Census Tract 8437, Cook County, Illinois",2021.0,102.0,0.0,170.0,0.0,72.0,162.0,17,031,843700
"Census Tract 8101, Cook County, Illinois",2944.0,725.0,1.0,319.0,0.0,131.0,229.0,17,031,810100
"Census Tract 8103.01, Cook County, Illinois",2424.0,1574.0,0.0,177.0,0.0,104.0,150.0,17,031,810301
"Census Tract 8114.01, Cook County, Illinois",3161.0,65.0,22.0,329.0,0.0,803.0,110.0,17,031,811401
"Census Tract 8200, Cook County, Illinois",1798.0,27.0,0.0,349.0,0.0,0.0,41.0,17,031,820000
"Census Tract 4111, Cook County, Illinois",1645.0,135.0,3.0,404.0,0.0,31.0,112.0,17,031,411100
"Census Tract 4202, Cook County, Illinois",446.0,1113.0,0.0,103.0,0.0,15.0,36.0,17,031,420200
"Census Tract 8277, Cook County, Illinois",629.0,2116.0,8.0,20.0,0.0,37.0,34.0,17,031,827700
"Census Tract 8279.02, Cook County, Illinois",1610.0,2289.0,94.0,0.0,0.0,172.0,216.0,17,031,827902
"Census Tract 8281, Cook County, Illinois",3087.0,1720.0,0.0,73.0,0.0,339.0,73.0,17,031,828100
"Census Tract 8286.02, Cook County, Illinois",1708.0,2536.0,0.0,74.0,0.0,39.0,189.0,17,031,828602
"Census Tract 8247.01, Cook County, Illinois",3562.0,258.0,0.0,6.0,0.0,113.0,183.0,17,031,824701
"Census Tract 8252, Cook County, Illinois",1595.0,353.0,0.0,33.0,0.0,201.0,18.0,17,031,825200
"Census Tract 8258.01, Cook County, Illinois",267.0,3083.0,0.0,7.0,0.0,9.0,11.0,17,031,825801
"Census Tract 1302, Cook County, Illinois",1127.0,15.0,0.0,242.0,0.0,128.0,59.0,17,031,130200
"Census Tract 8030.05, Cook County, Illinois",2246.0,11.0,12.0,178.0,0.0,28.0,0.0,17,031,803005
"Census Tract 8033, Cook County, Illinois",4746.0,62.0,0.0,716.0,0.0,60.0,49.0,17,031,803300
"Census Tract 8036.05, Cook County, Illinois",5364.0,441.0,0.0,705.0,0.0,614.0,142.0,17,031,803605
"Census Tract 2718, Cook County, Illinois",0.0,716.0,0.0,0.0,0.0,14.0,0.0,17,031,271800
"Census Tract 2808, Cook County, Illinois",97.0,684.0,0.0,0.0,0.0,0.0,5.0,17,031,280800
"Census Tract 2809, Cook County, Illinois",112.0,773.0,0.0,5.0,0.0,0.0,0.0,17,031,280900
"Census Tract 2819, Cook County, Illinois",3233.0,334.0,0.0,2422.0,0.0,44.0,188.0,17,031,281900
"Census Tract 2912, Cook County, Illinois",44.0,2024.0,0.0,0.0,0.0,56.0,0.0,17,031,291200
"Census Tract 8039.02, Cook County, Illinois",2606.0,24.0,14.0,61.0,4.0,490.0,175.0,17,031,803902
"Census Tract 8041.04, Cook County, Illinois",3131.0,111.0,0.0,1336.0,0.0,27.0,185.0,17,031,804104
"Census Tract 8041.05, Cook County, Illinois",3153.0,17.0,0.0,520.0,0.0,80.0,105.0,17,031,804105
"Census Tract 8042.02, Cook County, Illinois",5313.0,40.0,0.0,1407.0,0.0,394.0,124.0,17,031,804202
"Census Tract 8048.05, Cook County, Illinois",4678.0,127.0,199.0,1100.0,0.0,196.0,181.0,17,031,804805
"Census Tract 408, Cook County, Illinois",1383.0,56.0,0.0,60.0,0.0,67.0,125.0,17,031,040800
"Census Tract 2229, Cook County, Illinois",727.0,131.0,7.0,0.0,0.0,87.0,53.0,17,031,222900
"Census Tract 302, Cook County, Illinois",4695.0,303.0,0.0,235.0,0.0,283.0,186.0,17,031,030200
